Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
regulation of tumor necrosis factor production (GO:0032680),0.8063919070855007,1.0967609815977029,0.136,1.0,62,16,JAK2;RASGRP1;ISL1;ARFGEF2;NFKBIL1;PTPN22;ZFP36;ZC3H12A;LGALS9;ARHGEF2;SELENOS;CLU;TNFAIP3;TLR3;TLR4;HLA-E,JAK2;RASGRP1
regulation of neuron death (GO:1901214),0.7672601066325158,1.074525241476687,0.138,1.0,73,27,ZNF746;CHMP4A;NSMF;MEF2C;RRAS2;GPR75;EGLN2;FYN;PRNP;ATP13A2;VPS35;EIF2S1;CHMP4B;ITGAM;CHORDC1;DKK1;TSC1;EGLN3;TANK;EIF4G1;BTBD10;TBK1;DDIT4;EGR1;CLU;EFNB2;FOS,ZNF746;CHMP4A;NSMF;MEF2C;RRAS2
negative regulation of cell death (GO:0060548),0.7776804647610598,1.0802146489261717,0.141,1.0,82,25,ADNP2;CTNNB1;CHMP4A;BNIP3L;WNT16;TXNDC12;ATP13A2;BECN1;NCK1;VPS35;AMIGO2;CHMP4B;PSMC5;PDE12;TANK;AGR3;CTGF;EIF4G1;AGR2;CYR61;BTBD10;NOV;TIGAR;VPS4B;CLU,ADNP2;CTNNB1;CHMP4A
vesicle-mediated transport (GO:0016192),0.7116213352111836,1.0337654388395674,0.141,1.0,411,136,AGAP5;VAMP5;TSC2;ARF6;CTAGE9;GOSR2;SEC22A;RAB35;CSNK1D;RAB7A;CHMP4A;DENND2A;CPNE3;TBC1D10B;BET1L;RAB6C;STX6;ARL1;LRP12;NECAP2;DENND3;TVP23C;RAB13;CTAGE4;RAC1;MYO5A;TGFBRAP1;MGRN1;MON1B;MICALL1;EPS15;RAB7B;AP2A1;CLTC;STX4;RAB14;RAB5B;VPS52;SNX18;NSF;ARAP3;ARAP2;RAB5C;TMED10;TOM1;SNX16;MAPK8IP3;CTAGE15;VPS29;VPS11;RHOQ;GOSR1;WASHC2A;SYTL1;FAM160A2;BECN1;TMED2;CCZ1;SNX5;SFT2D1;ARFGEF2;VPS35;YKT6;SYTL5;RHOB;SCYL2;ATG14;MFSD2A;USP6NL;ACAP2;EEA1;CSNK1G1;VPS39;CSNK1G3;SNX11;AGFG1;UBE2O;LRP1;ATP9B;ARFGAP3;PTPN23;RINL;STX5;HEATR5A;SNX33;ASAP3;RAB11A;CHMP7;VTA1;APLP2;ATP6V1H;LMTK2;STX19;WASL;ANXA2;KALRN;VIPAS39;VAMP3;PLIN3;CDC42;GOLGA5;STX7;PRKCI;TBC1D23;CSNK1E;TRAK1;RAB5A;VPS33A;MYO6;RBSN;EHD1;CYTH3;RALBP1;USO1;LRMP;TVP23B;VAMP8;MIA3;NECAP1;RAB6A;VPS18;ADRB2;RAB22A;TC2N;CAV2;S100A10;SNX2;SPAG9;RAB9A;CYTH1;RHOV;PIKFYVE;EXPH5;GCC2;CHMP5;TMEM87A,AGAP5;VAMP5;TSC2;ARF6;CTAGE9;GOSR2;SEC22A;RAB35;CSNK1D;RAB7A;CHMP4A;DENND2A;CPNE3;TBC1D10B;BET1L;RAB6C;STX6;ARL1;LRP12;NECAP2;DENND3;TVP23C;RAB13;CTAGE4;RAC1;MYO5A;TGFBRAP1;MGRN1;MON1B;MICALL1;EPS15;RAB7B
regulation of RNA splicing (GO:0043484),0.7867518491669727,1.084912331797533,0.146,1.0,56,20,ESRP1;HNRNPH1;PQBP1;PTBP3;CWC22;AHNAK2;YTHDC1;METTL16;RPS26;ZNF326;CLK4;ESRP2;ZPR1;RPS13;CLK3;ERN1;RBM22;SON;POLR2A;AHNAK,ESRP1;HNRNPH1;PQBP1;PTBP3;CWC22;AHNAK2
regulation of gene silencing by RNA (GO:0060966),0.775320794683925,1.0765215060177298,0.148,1.0,56,23,SEH1L;POLR2H;NUP88;NDC1;NUP133;TPR;NUP43;POLR2C;PUM1;NUP160;NUP107;TNRC6A;NUP188;NUP98;POLR2K;POM121C;EIF4G1;POLR2G;NUP50;POLR2B;FMR1;POLR2A;NUP58,SEH1L;POLR2H;NUP88;NDC1;NUP133
negative regulation of mitotic cell cycle phase transition (GO:1901991),0.7404453679314901,1.0528146075457787,0.151,1.0,80,44,ZFP36L2;PSMB1;ZNF655;PSME1;BRD7;PSMD5;UBA52;PSMC3;PSMA6;DACT1;PSMA7;PSME4;PSMB5;SKP1;PSMD4;RPS27A;PSMD6;PSME3;PSME2;PSMB4;PSMB9;PSMC5;PSMD2;PSMB7;PSMA1;KLF4;PSMA4;PSMC1;CDC73;PSMB2;PSMD7;E2F7;PSMD13;PSMC2;PSMD12;PSMA3;PSMA5;PSMC4;PSMD3;DCUN1D3;UBC;PSMD11;PSMC6;CDKN1A,ZFP36L2;PSMB1;ZNF655;PSME1;BRD7;PSMD5;UBA52;PSMC3;PSMA6;DACT1;PSMA7
cellular response to hormone stimulus (GO:0032870),0.7819005777375868,1.0800274172776776,0.154,1.0,81,20,NPFFR1;SIK1;ABCC2;NSMF;MEF2C;NR4A3;SIK2;RDX;XBP1;FFAR4;LMO2;CAV1;NKX3-1;JUN;MBD4;KLF9;CTSB;JUNB;CTSS;STAT3,NPFFR1;SIK1;ABCC2;NSMF;MEF2C
regulation of posttranscriptional gene silencing (GO:0060147),0.775320794683925,1.0751769864733138,0.154,1.0,56,23,SEH1L;POLR2H;NUP88;NDC1;NUP133;TPR;NUP43;POLR2C;PUM1;NUP160;NUP107;TNRC6A;NUP188;NUP98;POLR2K;POM121C;EIF4G1;POLR2G;NUP50;POLR2B;FMR1;POLR2A;NUP58,SEH1L;POLR2H;NUP88;NDC1;NUP133
"DNA damage response, signal transduction by p53 class mediator (GO:0030330)",0.7544025448525632,1.0614750377634845,0.155,1.0,83,33,RPS6KA6;PLAGL1;CNOT10;UBA52;CNOT11;CNOT6;TNKS1BP1;CDK1;CNOT7;RPS27A;USP10;BCL3;BAX;PCNA;RPL26;E2F7;EP300;CDKN1B;PML;RPS27L;MYO6;UBC;CNOT8;SP100;TRIAP1;SFN;GADD45A;BTG2;PLK3;SESN2;MDM2;PLK2;CDKN1A,RPS6KA6;PLAGL1;CNOT10;UBA52;CNOT11;CNOT6
cellular response to type I interferon (GO:0071357),0.7583117200150375,1.0614260460547853,0.155,1.0,66,29,IRF3;SAMHD1;JAK1;IFITM3;IFIT3;IFITM1;OASL;ISG15;OAS3;TYK2;MYD88;HLA-F;ISG20;IFI35;STAT2;GBP2;OAS1;IFNAR1;SP100;RNASEL;STAT1;EGR1;IFIT2;HLA-A;HLA-C;IRF1;IRF6;HLA-E;HLA-B,IRF3;SAMHD1;JAK1;IFITM3
positive regulation of endothelial cell proliferation (GO:0001938),0.7915341616141895,1.0852258695765122,0.158,1.0,68,16,ECM1;SIRT6;EGR3;SP1;PDCL3;PDCD6;PLXNB3;TGFBR1;PRKD2;VEGFA;JCAD;NRAS;BMP2;HMOX1;NR4A1;SIRT1,ECM1;SIRT6;EGR3;SP1
regulation of Wnt signaling pathway (GO:0030111),0.7829570562391164,1.0768018124615009,0.159,1.0,110,21,TSC2;FOLR1;AMER1;DACT1;CSNK2A1;HHEX;FGFR2;EMD;LRP1;PPP2CA;DKK1;MDFI;WLS;CDC73;ITGA3;SENP2;TAX1BP3;PSEN1;BMP2;ATP6AP2;CHD8,TSC2;FOLR1;AMER1;DACT1;CSNK2A1;HHEX;FGFR2
type I interferon signaling pathway (GO:0060337),0.7583117200150375,1.06481329104809,0.162,1.0,66,29,IRF3;SAMHD1;JAK1;IFITM3;IFIT3;IFITM1;OASL;ISG15;OAS3;TYK2;MYD88;HLA-F;ISG20;IFI35;STAT2;GBP2;OAS1;IFNAR1;SP100;RNASEL;STAT1;EGR1;IFIT2;HLA-A;HLA-C;IRF1;IRF6;HLA-E;HLA-B,IRF3;SAMHD1;JAK1;IFITM3
regulation of innate immune response (GO:0045088),0.772682991769595,1.0691724352951684,0.163,1.0,70,25,SAMHD1;JAK1;DHX58;POLR3B;TRAFD1;CDC37;PTPN6;TYK2;PTPN22;PLSCR1;ABCE1;XIAP;BIRC2;IFI16;STAT2;IFNAR1;POLR3C;RNASEL;STAT1;TNFAIP3;EREG;IRF1;RIOK3;HLA-E;BIRC3,SAMHD1;JAK1;DHX58
response to lipopolysaccharide (GO:0032496),0.7312726812461917,1.0453514477601598,0.165,1.0,156,54,NR1H2;TNIP1;PAF1;MEF2C;JAK2;PRDX3;TNFRSF11B;UPF1;CD27;F2R;TICAM1;TRAF6;NOCT;SLC11A1;TNFRSF14;LIAS;AXL;TNIP2;XBP1;CARD16;TNFRSF1A;NFKBIL1;CXCL2;CDC73;PTPN22;CASP1;PDCD4;SERPINE1;ADAM9;CD274;JUN;SBNO2;TNFRSF10D;ZFP36;TNFRSF10C;TRIB1;LTBR;ZC3H12A;LGALS9;CXCL3;IFNAR1;TNFRSF10B;PLAA;GCH1;SELENOS;JUNB;CXCL1;TNFRSF10A;CTR9;TNFAIP3;CXCL8;TLR4;FAS;SLPI,NR1H2;TNIP1;PAF1;MEF2C;JAK2;PRDX3;TNFRSF11B;UPF1;CD27;F2R
regulation of phosphorylation (GO:0042325),0.73657811015656,1.0475635551507008,0.167,1.0,120,50,RICTOR;CDKN2A;SEH1L;GLMN;LYN;NUP88;PTGES3;NDC1;NUP133;SIRT2;ILK;NCKAP1L;FZD7;TPR;FNIP1;NUP43;SLC25A33;CDKN2D;ECD;ATG14;NUP160;NUP107;NUP188;PPP2CA;NLRC5;NUP98;RAD17;EIF6;POM121C;CORO1C;KCTD20;ATP7A;CDKN1B;PML;NUP50;PSEN1;STAT2;BTBD10;FLCN;CDKN2B;PLXNB2;NUP58;FNIP2;EREG;SIRT1;BCL10;SESN2;SDCBP;THBS1;CDKN1A,RICTOR;CDKN2A;SEH1L;GLMN;LYN;NUP88;PTGES3;NDC1;NUP133;SIRT2;ILK
regulation of cellular response to stress (GO:0080135),0.7489851903438761,1.0578585317462077,0.168,1.0,105,38,SEH1L;ARNTL;USP19;NUP88;PTGES3;NDC1;NUP133;DNAJB6;TPR;HSPH1;NUP43;MAPK1;NUP160;NUP107;CASP9;NUP188;CHORDC1;CREBBP;BAG4;NUP98;NEK4;POM121C;DNAJC7;HSPB8;BAG5;BAG1;EIF4G1;EP300;NUP50;RSL1D1;DNAJC2;ARMT1;SMG1;AJUBA;MCL1;NUP58;SIRT1;IER3,SEH1L;ARNTL;USP19;NUP88;PTGES3;NDC1;NUP133
negative regulation of intracellular signal transduction (GO:1902532),0.731221211090218,1.0442817410575675,0.171,1.0,162,59,HERPUD1;TSC2;TNIP1;ARHGAP12;ARNTL;LYN;XDH;OTUD3;MGRN1;TRIM59;TBC1D7;RNF34;NLRP1;GSK3A;NF1;PLEK;FNIP1;RELA;RFFL;USP10;PDCD6;TMEM127;UBR2;OTUD7B;TRIB3;NOC2L;TSC1;DDX3X;CAV1;MAPKBP1;TANK;STAMBP;PPP2R5B;SPRED1;SLC9A3R1;PLEKHA1;DUSP1;PIK3IP1;ADIPOR1;ZC3H12A;FLCN;CASP8;DDIT4;UBE2B;STAT1;PLAUR;PHLDA3;AJUBA;TNFAIP3;MCL1;PRKAA1;SIRT1;CD2AP;RIOK3;EPHA2;TMSB4X;THBS1;MDM2;DDIT3,HERPUD1;TSC2;TNIP1;ARHGAP12;ARNTL;LYN;XDH;OTUD3;MGRN1;TRIM59;TBC1D7;RNF34;NLRP1;GSK3A
"retrograde transport, endosome to Golgi (GO:0042147)",0.7548346643370208,1.0562838000287846,0.174,1.0,83,31,GOSR2;RAB7A;DENND2A;TBC1D10B;BET1L;RAB6C;TRAPPC10;STX6;ARL1;RAB7B;CLTC;VPS52;VPS29;GOSR1;WASHC2A;SNX5;VPS35;YKT6;UBE2O;STX5;HEATR5A;VAMP3;TBC1D23;RBSN;RAB6A;SNX2;SPAG9;RAB9A;PIKFYVE;GCC2;TMEM87A,GOSR2;RAB7A;DENND2A;TBC1D10B;BET1L;RAB6C;TRAPPC10;STX6;ARL1
negative regulation of cell differentiation (GO:0045596),0.7483265147730915,1.055937518585658,0.181,1.0,151,35,ZFP36L2;NR1H2;ARNTL;PAF1;VASN;XDH;SIRT2;IQCB1;NOCT;CDK6;TRIB3;BBS12;PPP2CA;SKIL;TGFBR1;SUZ12;CAV1;ABCA5;CDC73;LEO1;PDCD4;JAG1;EFNA1;USF3;PTK2B;NFKBIA;HES1;ADIPOR1;NBR1;HOXA9;PKP2;ITGAV;CTR9;ABCA1;SIRT1,ZFP36L2;NR1H2;ARNTL;PAF1;VASN;XDH;SIRT2;IQCB1
activation of GTPase activity (GO:0090630),0.7864012266509615,1.0745140809177212,0.182,1.0,85,17,TBC1D10B;RASGRP1;RABGAP1;TBC1D7;ECT2;TBC1D8;TBC1D15;EPHA1;USP6NL;TBC1D8B;ARHGAP42;TSC1;CORO1C;TAX1BP3;RUNDC1;PIP5K1A;EPHA2,TBC1D10B;RASGRP1;RABGAP1;TBC1D7
cellular response to interferon-gamma (GO:0071346),0.7372025621757682,1.045851805395021,0.184,1.0,117,42,IFI30;IRF3;JAK2;ICAM1;JAK1;CCL15;HLA-DPA1;CCL14;OASL;HLA-DQA1;DAPK3;OAS3;TRIM25;PDE12;TRIM68;RPL13A;PTAFR;CASP1;HLA-F;PML;PRKCD;TDGF1;B2M;GBP2;LGALS9;CCL20;OAS1;SP100;STAT1;TRIM22;HLA-A;HLA-C;HLA-DQB1;EPRS;IFNGR1;TRIM38;IRF1;IRF6;HLA-E;GBP1;HLA-B;TRIM31,IFI30;IRF3;JAK2;ICAM1;JAK1
negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101),0.7889718577139765,1.0796403748481473,0.185,1.0,78,17,SMURF1;UBA52;VASN;FSTL3;BCL9L;RPS27A;SMURF2;DKK1;SKIL;TGFBR1;CAV1;TRIM33;TGFBR2;UBC;NOV;BAMBI;SIRT1,SMURF1;UBA52;VASN;FSTL3
protein lipidation (GO:0006497),0.7617785253017418,1.0637467321598897,0.185,1.0,128,27,PIGB;LYPD6B;ATG4D;LY6E;ZDHHC6;PORCN;ZDHHC12;WDR45B;WIPI2;LY6G6C;RAET1G;PIGW;PIGG;IZUMO1R;ATG12;ATG4A;PIGH;ZDHHC5;WDR45;SELENOK;PIGA;ABHD17C;CPM;CEACAM7;CEACAM5;ULBP2;RAET1L,PIGB;LYPD6B;ATG4D;LY6E;ZDHHC6;PORCN;ZDHHC12
epidermal cell differentiation (GO:0009913),0.755433088646256,1.0572624925946015,0.187,1.0,68,27,CTNNB1;SPINK5;KRT10;SPRR3;TGM1;PITX2;HDAC2;WNT16;SPRR2A;SPRR2D;SPRR1A;CASP3;FLG;EVPL;JAG1;ADAM9;HDAC1;KRT16;MBD4;PIP5K1A;CLIC4;CSTA;DSP;TXNIP;EREG;EPHA2;ANXA1,CTNNB1;SPINK5;KRT10;SPRR3;TGM1;PITX2;HDAC2
circulatory system development (GO:0072359),0.7644817507677647,1.0617432629099657,0.189,1.0,110,23,TSC2;CRB2;MEF2C;POPDC3;NF1;PKD1;ISL1;SRF;FOXC1;TAB2;FLRT3;BCOR;TGFBR1;RARG;MEF2D;TGFBR2;SMG9;TDGF1;BMP2;CITED2;PKP2;ERBB3;CXADR,TSC2;CRB2;MEF2C
cellular response to fibroblast growth factor stimulus (GO:0044344),0.7417637129789517,1.0492736463730303,0.19,1.0,95,38,ZFP36L2;KLB;ESRP1;HNRNPH1;GTF2F2;SHCBP1;UBA52;POLR2H;EGR3;FGF18;FGFR2;CBL;RAB14;TIAL1;HNRNPA1;RPS27A;CEP57;SHOC2;NCBP1;POLR2C;MAPK1;FLRT3;POLR2K;GRB2;GTF2F1;NCBP2;ESRP2;SPRED1;POLR2G;ZFP36;TDGF1;POLR2B;DSTYK;UBC;POLR2A;NR4A1;CXCL8;GALNT3,ZFP36L2;KLB;ESRP1;HNRNPH1;GTF2F2;SHCBP1;UBA52;POLR2H;EGR3;FGF18;FGFR2;CBL
organelle membrane fusion (GO:0090174),0.7758967351187607,1.065768243566022,0.19,1.0,72,19,VAMP5;SEC22A;STX6;STX4;GOSR1;SYTL1;YKT6;SYTL5;EEA1;MFN1;STX5;STX19;VAMP3;STX7;LRMP;VAMP8;TC2N;CAV2;CHMP2B,VAMP5;SEC22A;STX6
glycolipid metabolic process (GO:0006664),0.7692218073875562,1.0628155343316377,0.191,1.0,66,22,NAGA;ST3GAL4;HEXA;KDELC1;ST6GALNAC4;CTSA;HEXB;PIGW;SMPD1;SMPD2;FUCA1;B3GNT5;ARSH;GLTP;GALC;GBA2;ESYT1;GLA;PSAP;ST6GALNAC6;UGCG;NEU1,NAGA;ST3GAL4;HEXA
epidermis development (GO:0008544),0.7419692432582039,1.0503939886693343,0.193,1.0,82,36,SPINK5;WNT10A;KRT14;RPTN;SPRR3;HDAC2;KLK14;GRHL2;FGFR2;ALDH3A2;KRT15;FABP5;SPRR2A;SPRR2D;SPRR1A;KRT2;HRNR;FLG;GJB5;HOXB13;EVPL;CTGF;POU2F3;HDAC1;KRT16;GRHL1;GRHL3;KRT17;DSP;ELF3;UGCG;LAMC2;LAMB3;COL17A1;LAMA3;EMP1,SPINK5;WNT10A;KRT14;RPTN;SPRR3;HDAC2;KLK14;GRHL2;FGFR2;ALDH3A2;KRT15;FABP5
regulation of stem cell differentiation (GO:2000736),0.7392523950083217,1.0486072003227211,0.193,1.0,89,42,ZFP36L2;SETD1A;PSMB1;PSME1;PSMD5;UBA52;PSMC3;PSMA6;PSMA7;PSME4;PSMB5;PSMD4;OCIAD1;RPS27A;PSMD6;PSME3;PSME2;PSMB4;PSMB9;YTHDF2;PSMC5;PSMD2;PSMB7;LMO2;PSMA1;PSMA4;PSMC1;PSMB2;JAG1;PSMD7;PSMD13;PSMC2;PSMD12;PSMA3;PSMA5;KMT2A;HES1;PSMC4;PSMD3;UBC;PSMD11;PSMC6,ZFP36L2;SETD1A;PSMB1;PSME1;PSMD5;UBA52;PSMC3;PSMA6;PSMA7
sphingolipid biosynthetic process (GO:0030148),0.7674596828265912,1.063451270952023,0.193,1.0,67,23,PLPP1;CERS2;ELOVL5;ALDH3A2;SAMD8;SPTSSA;SMPD1;SMPD2;CLN8;SGPL1;SGPP1;SPTSSB;CERS5;COL4A3BP;ACER2;ELOVL7;PRKD2;VAPA;ELOVL1;KDSR;SGMS2;SPTLC2;UGCG,PLPP1;CERS2;ELOVL5
positive regulation of cell cycle arrest (GO:0071158),0.7516309507131779,1.0530922232153266,0.194,1.0,83,31,FOXO4;PLAGL1;CNOT10;UBA52;CRLF3;CNOT11;CNOT6;TNKS1BP1;CDK1;RRP8;CNOT7;RPS27A;BAX;PCNA;RPL26;RPL23;E2F7;EP300;CDKN1B;PML;UBC;CNOT8;ID2;TRIAP1;SFN;GADD45A;BTG2;PLK3;MDM2;PLK2;CDKN1A,FOXO4;PLAGL1;CNOT10;UBA52;CRLF3;CNOT11;CNOT6
platelet degranulation (GO:0002576),0.747948762965962,1.0518385876536411,0.195,1.0,125,32,ECM1;LYN;TIMP3;STXBP2;LGALS3BP;ACTN4;TAGLN2;ENDOD1;PROS1;PLEK;MAGED2;APOH;SPARC;ANXA5;APLP2;CHID1;LHFPL2;SERPINE1;FAM3C;VEGFA;PDGFA;WDR1;LAMP2;CYB5R1;GTPBP2;PSAP;CLU;CDC37L1;TIMP1;FLNA;TMSB4X;THBS1,ECM1;LYN;TIMP3;STXBP2;LGALS3BP;ACTN4;TAGLN2;ENDOD1;PROS1
regulation of mRNA stability (GO:0043488),0.7221807525238599,1.037367044206008,0.195,1.0,129,61,ZFP36L2;PARN;RC3H1;PSMB1;PSME1;EXOSC6;PSMD5;UBA52;PSMC3;PSMA6;PSMA7;PSME4;NOCT;PSMB5;SLC11A1;APEX1;PSMD4;RPS27A;PSMD6;DCP1A;PSME3;METTL16;PUM1;PSME2;PSMB4;PSMB9;EXOSC1;YTHDF3;YTHDF2;PSMC5;PSMD2;XRN1;FASTKD3;PSMB7;PDE12;PSMA1;PSMA4;PSMC1;PABPC1;PSMB2;PSMD7;EIF4G1;DCP2;FXR2;PSMD13;PSMC2;PSMD12;ZFP36;PRKCD;PSMA3;YWHAB;PSMA5;FMR1;PSMC4;PSMD3;UBC;YWHAZ;PSMD11;PSMC6;DIS3;TNPO1,ZFP36L2;PARN;RC3H1;PSMB1;PSME1;EXOSC6;PSMD5;UBA52;PSMC3;PSMA6;PSMA7
negative regulation of ERBB signaling pathway (GO:1901185),0.7658209936562241,1.0588023058164138,0.198,1.0,44,21,SPRY1;UBA52;RNF115;EPS15;CBL;RPS27A;SPRY2;BTC;STAM2;GRB2;CDC42;STAM;LGMN;ERBB2;UBC;TSG101;PTPN12;ERBB3;EREG;HBEGF;ERRFI1,SPRY1;UBA52;RNF115;EPS15;CBL
positive regulation of canonical Wnt signaling pathway (GO:0090263),0.7286814543425646,1.038939474411025,0.198,1.0,114,57,CSNK1D;ARNTL;PSMB1;PSME1;PSMD5;ZBED3;UBA52;WNK1;PSMC3;AMER1;PSMA6;TNKS2;PSMA7;FGFR2;ILK;PSME4;PSMB5;PSMD4;RPS27A;RUVBL1;PSMD6;SMURF2;PSME3;PSME2;PSMB4;PSMB9;DAPK3;PSMC5;PSMD2;CAPRIN2;PSMB7;PSMA1;DDX3X;WLS;CAV1;PSMA4;PSMC1;COL1A1;PSMB2;PSMD7;VCP;LGR4;PSMD13;PSMC2;PSMD12;PSMA3;PSMA5;XIAP;PSMC4;PSMD3;UBC;PSMD11;PSMC6;USP8;JUP;BAMBI;GSKIP,CSNK1D;ARNTL;PSMB1;PSME1;PSMD5;ZBED3;UBA52;WNK1;PSMC3;AMER1;PSMA6;TNKS2;PSMA7;FGFR2;ILK
cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742),0.7578523482447563,1.0575827469770156,0.202,1.0,143,27,KIRREL3;CLDN23;CRB2;NLGN1;ICAM1;PCDHA7;CDH23;PKD1;CLDN7;CRB3;AMIGO2;PLXNB3;ITGAM;FLRT3;MPZL2;CDH17;NPTN;CD164;PVR;TGFBR2;CLDN12;CLDN4;PLXNB2;CLDN1;CXADR;CEACAM1;NECTIN4,KIRREL3;CLDN23;CRB2;NLGN1;ICAM1;PCDHA7;CDH23
generation of neurons (GO:0048699),0.7711333927213796,1.0607741531480421,0.203,1.0,131,21,ADNP2;CTNNB1;NAV1;WNT10A;ARNTL;MEF2C;LRP12;UNC119B;WNT16;MARK1;FZD7;RUNX2;CDK6;CASP3;NR4A2;USP9X;PER2;IER2;DDIT4;FZD5;ID2,ADNP2;CTNNB1;NAV1;WNT10A;ARNTL;MEF2C;LRP12
regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle (GO:0051439),0.740580866218597,1.0493342980804463,0.203,1.0,73,39,PSMB1;PLK1;PSME1;MAD2L1;PSMD5;UBA52;PSMC3;PSMA6;PSMA7;PSMB5;CDK1;UBE2E1;PSMD4;RPS27A;PSMD6;ANAPC5;PSME3;PSME2;PSMB4;PSMB9;PSMC5;PSMD2;PSMB7;PSMA1;PSMA4;PSMC1;PSMB2;PSMD7;UBE2D1;PSMD13;PSMC2;PSMD12;PSMA3;PSMA5;PSMC4;PSMD3;UBC;PSMD11;PSMC6,PSMB1;PLK1;PSME1;MAD2L1;PSMD5;UBA52;PSMC3;PSMA6;PSMA7
regulation of anatomical structure morphogenesis (GO:0022603),0.75117923436797,1.0526735573298356,0.206,1.0,83,28,CTNNB1;STRIP1;RC3H1;CRB2;CAMSAP1;MEF2C;ARC;INF2;FGFR2;CLASP2;BCL9L;NF1;ZMYM6;SPARC;ZMYM1;WARS;ZMYM5;MARCH5;STAT2;BCL6;LARP4;ERBB2;SP100;TSPAN12;HMOX1;TNFAIP3;CEACAM1;EPHA2,CTNNB1;STRIP1;RC3H1;CRB2;CAMSAP1;MEF2C;ARC;INF2
regulation of protein phosphorylation (GO:0001932),0.7178585936916291,1.0322376533752597,0.212,1.0,262,70,SPDYE5;CSNK1D;LYN;ZBED3;RASGRP1;BRD4;XDH;RAC1;CCND3;ILK;HRAS;FYN;PRNP;ECT2;FNIP1;NODAL;IBTK;FAM129A;PDCL3;SMG8;ERP29;EIF2AK3;WWTR1;ATG14;PELI2;CSF1R;CHORDC1;STK4;PPP2CA;NSD1;WARS;AKAP8L;P2RY1;TERF2IP;CORO1C;NKX3-1;PPIL4;AKAP8;NPTN;EFNA1;SPRED1;VEGFA;CYR61;PML;SLC9A3R1;BMP2;TWF1;ATP6AP2;RALB;FMR1;STAT2;PDGFA;ZC3H12A;PAQR3;KIDINS220;ERBB2;FLCN;CCND1;KCTD11;PLAUR;KRAS;RB1CC1;PLXNB2;FAS;TSPYL2;FNIP2;PPP1R15B;SIRT1;SESN2;GDF15,SPDYE5;CSNK1D;LYN;ZBED3;RASGRP1;BRD4;XDH;RAC1;CCND3;ILK;HRAS
vesicle fusion (GO:0006906),0.7509686485867004,1.0460566795538129,0.213,1.0,95,27,VAMP5;GOSR2;SEC22A;RAB7A;STX6;RAB13;TGFBRAP1;RAB7B;STX4;VPS11;GOSR1;SYTL1;YKT6;SYTL5;EEA1;VPS39;STX5;STX19;VAMP3;STX7;RBSN;LRMP;VAMP8;TC2N;CAV2;SAMD9;TAP1,VAMP5;GOSR2;SEC22A;RAB7A;STX6;RAB13;TGFBRAP1;RAB7B
regulation of canonical Wnt signaling pathway (GO:0060828),0.7162856141746475,1.030795268798117,0.214,1.0,214,75,CSNK1D;ARNTL;PSMB1;PSME1;FOLR1;PSMD5;ZBED3;UBA52;WNK1;PSMC3;AMER1;PSMA6;DACT1;TNKS2;PSMA7;FGFR2;ILK;GSK3A;PSME4;PSMB5;KLHL12;PSMD4;RPS27A;RUVBL1;PSMD6;SMURF2;PSME3;EMD;WWTR1;SCYL2;PSME2;PSMB4;PSMB9;DAPK3;STK4;PSMC5;DKK1;PSMD2;CAPRIN2;APC;PSMB7;LATS2;PSMA1;DDX3X;WLS;CAV1;PSMA4;PSMC1;COL1A1;PSMB2;PSMD7;HDAC1;VCP;CTNND1;LGR4;PSMD13;PSMC2;PSMD12;PSMA3;PSEN1;BMP2;PSMA5;XIAP;PSMC4;PSMD3;CHD8;UBC;PSMD11;PSMC6;LATS1;USP8;JUP;BAMBI;GSKIP;DDIT3,CSNK1D;ARNTL;PSMB1;PSME1;FOLR1;PSMD5;ZBED3;UBA52;WNK1;PSMC3;AMER1;PSMA6;DACT1;TNKS2;PSMA7;FGFR2;ILK;GSK3A;PSME4
