Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
peptidyl-serine phosphorylation (GO:0018105),0.5263516487665016,1.1901883336457706,0.16265060240963855,0.6440280126953736,146,16,DCLK1;SMG1;PRKCQ;MAPKAPK5;LRRK2;PRKCH;VRK2;MASTL;CAMK4;CAMK1G;VRK1;CDC7;PKN2;CHEK2;CDK1;MORC3,DCLK1;SMG1;PRKCQ;MAPKAPK5;LRRK2;PRKCH
RNA metabolic process (GO:0016070),0.5078798168654377,1.1923585344696443,0.121,0.6455135174611,192,25,RBM5;SNRNP40;DDX46;METTL3;DHX15;POLR2B;LIG1;HFM1;DDX17;DDX6;GTF2F2;YTHDC2;DDX50;MPHOSPH10;HNRNPA3;HNRNPA1;POLR2K;RBM39;LSM8;HNRNPC;HNRNPA2B1;DDX25;DDX18;THOC1;HNRNPH3,RBM5;SNRNP40;DDX46;METTL3;DHX15;POLR2B;LIG1;HFM1;DDX17;DDX6;GTF2F2
positive regulation of cellular process (GO:0048522),0.4658084821695043,1.1790133962429834,0.067,0.6597081707266975,520,62,KRAS;ZNF268;RDX;PDGFD;USP47;FGFR1OP;ACSL3;SCX;BIRC5;GCNT2;CHRNA7;DERL2;CHEK1;AREG;AKAP6;VHL;BCLAF1;FAM98B;SINHCAF;DLX1;TBX2;ISL1;HMGN5;UFL1;EPHA1;ITGAV;COX17;RTKN2;CXCL16;HDAC2;PDGFC;PTN;HGF;SMC6;NAP1L1;NPM1;PRC1;SOX11;RAB25;TRPC3;CCAR1;LEF1;LRP6;ESM1;N6AMT1;PTEN;KIF14;HMGA2;CDC7;EPCAM;HAS2;TIAM1;KIF20B;TTK;DLX2;DKK1;SMC5;EXOSC9;CNOT6L;NSMCE4A;PHIP;H3F3A,KRAS;ZNF268;RDX;PDGFD;USP47;FGFR1OP;ACSL3;SCX;BIRC5;GCNT2;CHRNA7;DERL2;CHEK1;AREG;AKAP6;VHL;BCLAF1;FAM98B;SINHCAF;DLX1;TBX2;ISL1;HMGN5;UFL1;EPHA1;ITGAV;COX17;RTKN2;CXCL16;HDAC2
axonogenesis (GO:0007409),0.5054439287380925,1.1702771843596669,0.15963855421686746,0.6620834797743971,224,19,KRAS;GFRA1;FEZ2;NRCAM;PRKCQ;WNT5A;PPP3CB;ISL1;SEMA3A;KIF3A;GAB1;FRS2;LRRN1;SOS1;NRAS;SHTN1;ROBO1;PTEN;SLITRK6,KRAS;GFRA1;FEZ2;NRCAM;PRKCQ;WNT5A;PPP3CB;ISL1;SEMA3A;KIF3A;GAB1;FRS2
organonitrogen compound biosynthetic process (GO:1901566),0.516934700295455,1.1722501236676595,0.18712273641851107,0.6624712539887876,182,16,ELOVL4;GCH1;PRKD3;GSTM2;GSTO2;ELOVL2;PLPP1;SLC44A1;ESD;PLA2G4A;TYW5;MBIP;GSTA4;NAALAD2;RIMKLB;CEPT1,ELOVL4;GCH1;PRKD3;GSTM2
chromatin remodeling (GO:0006338),0.5169522025398425,1.1742096784373912,0.18254764292878636,0.6629500978009789,117,18,MSL3;SP100;TOX3;ANP32B;CHEK1;ATRX;SMARCA1;HDAC2;NPM1;HMGB1;HNRNPC;HMGB3;ANP32A;HMGA2;MYSM1;RBBP4;ANP32E;HMGB2,MSL3;SP100;TOX3;ANP32B;CHEK1
cilium organization (GO:0044782),0.48230587036416633,1.1478409267245526,0.18118118118118118,0.6688711649850375,193,30,WDR19;IFT46;WDR5B;ATAT1;TMEM237;ICK;INTU;TTC17;ARL6;RAB23;SPAG16;TTC30A;DNAH14;BBIP1;KIF3A;KIF27;CEP126;POC1B;CDC14A;TRIM59;CEP78;TMEM67;CEP83;OFD1;CEP290;MNS1;NEK1;CCP110;TBC1D32;SEPT10,WDR19;IFT46;WDR5B;ATAT1;TMEM237;ICK;INTU;TTC17;ARL6;RAB23;SPAG16;TTC30A;DNAH14;BBIP1;KIF3A;KIF27;CEP126;POC1B;CDC14A;TRIM59;CEP78;TMEM67
regulation of protein phosphorylation (GO:0001932),0.4861553377889725,1.1515418083442783,0.19019019019019018,0.6691733681792426,262,27,KRAS;PAK6;TARDBP;CHRNA7;PDCL3;IBTK;LRRK2;CD4;RB1CC1;CD40;VRK2;HGF;NPM1;AKTIP;ECT2;CHORDC1;WDFY2;EPHA7;LRP6;PTEN;ODAM;PROM2;KIDINS220;BMP5;PHIP;MMP9;CCDC88A,KRAS;PAK6;TARDBP;CHRNA7;PDCL3;IBTK;LRRK2;CD4;RB1CC1;CD40
neuron development (GO:0048666),0.5278520314461237,1.1793615053979245,0.18282828282828284,0.6712521807802938,145,15,TDP2;THOC2;PPT1;LAMB1;FRYL;CNTNAP2;HDGFL3;FLRT3;GPM6B;HMGB1;PPP1R9A;STMN1;CDH4;NLGN1;ETV1,TDP2;THOC2;PPT1;LAMB1;FRYL;CNTNAP2;HDGFL3;FLRT3
positive regulation of protein phosphorylation (GO:0001934),0.4832232598698659,1.181580773237016,0.101,0.6715001061222254,413,38,KRAS;PDGFD;ERBB3;MERTK;CHRNA7;KIT;ENPP2;LRRK2;SNCA;CD4;RB1CC1;EPHA3;CD40;BMPR1A;EPHA1;PDGFC;CCNT1;HGF;AKTIP;WDFY2;HMGB1;EPHA7;ADRA1B;MET;MAD2L2;ODAM;PROM2;AKAP9;CCNL1;CCNT2;TTK;CAPRIN2;MRE11;MMD;BMP5;CENPE;MMP9;CCNC,KRAS;PDGFD;ERBB3;MERTK;CHRNA7;KIT;ENPP2;LRRK2;SNCA;CD4;RB1CC1;EPHA3;CD40;BMPR1A;EPHA1
positive regulation of cell differentiation (GO:0045597),0.5152406421794018,1.1527685322979302,0.21442885771543085,0.672589258619753,195,17,ZNF268;GCNT2;VHL;DLX1;PRKCH;ISL1;BMPR1A;NPNT;TMEM100;HGF;SOX11;WDFY2;LEF1;EZH2;TIAM1;DLX2;SUCO,ZNF268;GCNT2;VHL;DLX1;PRKCH;ISL1;BMPR1A;NPNT;TMEM100
plasma membrane bounded cell projection assembly (GO:0120031),0.48236972822126023,1.148902482870439,0.175,0.6736606134206959,242,32,WDR19;IFT46;WDR5B;ATAT1;KIT;TMEM237;ARF6;ICK;INTU;ARL6;RAB23;SPAG16;TTC30A;DNAH14;BBIP1;KIF3A;KIF27;CEP126;POC1B;CDC14A;CARMIL1;TRIM59;TMEM67;SHTN1;CEP83;RAPGEF6;OFD1;CEP290;NEK1;TBC1D32;SEPT10;CCDC88A,WDR19;IFT46;WDR5B;ATAT1;KIT;TMEM237;ARF6;ICK;INTU;ARL6;RAB23;SPAG16;TTC30A;DNAH14;BBIP1;KIF3A;KIF27;CEP126;POC1B;CDC14A;CARMIL1;TRIM59
positive regulation of cytokine production (GO:0001819),0.49813349787063166,1.1622424020626756,0.1831831831831832,0.6739588670974976,221,22,MALT1;CADM1;PTGER4;PRKCQ;MAP3K7;WNT5A;ISL1;LGALS9;GLMN;C1QTNF3;C5;RORA;PUM2;POLR2K;HMGB1;DDX60;PDE4D;TANK;CD46;MRE11;PAEP;FAM49B,MALT1;CADM1;PTGER4;PRKCQ;MAP3K7;WNT5A;ISL1;LGALS9;GLMN;C1QTNF3;C5
negative regulation of cellular macromolecule biosynthetic process (GO:2000113),0.46541991148330475,1.1449774765975163,0.15,0.6749520427127952,513,44,USP47;CNOT10;CBX5;BIRC5;GCFC2;SFPQ;POU2F1;RORB;WNT5A;CEBPA;BCLAF1;TAF7;ELF3;TBX2;CBFA2T3;SIX4;ATF5;ZNF253;HDAC2;TFAP2A;ZNF217;COPS2;RAD17;ID2;TCEAL7;ZNF540;LEF1;NIPBL;ZC3H8;TRIM71;SFMBT1;HMGA2;EZH2;ATP8B1;BTAF1;DEPDC1;ZNF568;CENPF;ZNF706;RBPJ;LIN28A;SP3;CNOT2;HMGB2,USP47;CNOT10;CBX5;BIRC5;GCFC2;SFPQ;POU2F1;RORB;WNT5A;CEBPA;BCLAF1;TAF7;ELF3;TBX2;CBFA2T3;SIX4;ATF5;ZNF253;HDAC2;TFAP2A;ZNF217;COPS2
cellular protein complex assembly (GO:0043623),0.49946560522072136,1.1743260303657657,0.14114114114114115,0.6753279317724707,145,24,BBS10;FGG;FCHO2;NUP107;CENPA;ARL6;RBX1;CENPW;EPS15;CCT6B;PIK3C2A;NUP205;CAND1;NDC1;IMMP1L;PRLR;HSP90AA1;CENPC;TOMM20;CENPF;ANLN;VAMP4;CENPE;SEPT10,BBS10;FGG;FCHO2;NUP107;CENPA;ARL6;RBX1;CENPW;EPS15;CCT6B;PIK3C2A
protein transport (GO:0015031),0.49630730825554453,1.1635075244487643,0.16416416416416416,0.6778615589110392,327,24,ARFGAP3;RAB9A;TBC1D15;PPT1;RAB28;RAB23;BLZF1;SNX13;LRP1B;RAB8B;NDC1;NPM1;RAB25;SNX4;RAB27B;TBCK;ZFYVE16;VPS29;CALCRL;CEP290;ZDHHC17;TBC1D12;MYO6;CENPF,ARFGAP3;RAB9A;TBC1D15;PPT1;RAB28;RAB23;BLZF1;SNX13;LRP1B
regulation of neuron apoptotic process (GO:0043523),0.5130452404135939,1.1530311930272437,0.22914572864321608,0.6819436428690242,90,15,ERBB3;ADAM8;TOX3;PPT1;NDNF;ISL1;SIX4;TFAP2A;NAE1;NF1;EPHA7;RASA1;KIF14;TRIM2;MSH2,ERBB3;ADAM8;TOX3;PPT1;NDNF;ISL1;SIX4
RNA splicing (GO:0008380),0.49117476490393497,1.1584246566165715,0.173,0.684136344513115,107,25,SNRNP40;TARDBP;DHX15;MAGOH;SFPQ;IVNS1ABP;SNRPF;SRSF10;RP9;SF3B1;MPHOSPH10;TRA2B;PRPF4B;SRPK1;SCAF11;SNRPD3;HNRNPC;LSM6;DDX25;PPIG;SRSF11;LUC7L3;HNRNPH3;MAGOHB;RNPC3,SNRNP40;TARDBP;DHX15;MAGOH;SFPQ;IVNS1ABP;SNRPF;SRSF10
termination of RNA polymerase II transcription (GO:0006369),0.5156183770265521,1.1563285474633098,0.2165991902834008,0.6846727246269244,69,15,ZC3H11A;MAGOH;THOC2;SNRPF;CPSF3;SNRPE;CSTF3;PCF11;SNRPD3;LSM11;SRSF11;SRSF5;THOC1;MAGOHB;NUDT21,ZC3H11A;MAGOH;THOC2;SNRPF;CPSF3
negative regulation of gene expression (GO:0010629),0.4727279837310883,1.1817519148237114,0.067,0.6847551963472395,619,56,USP47;CNOT10;CBX5;TARDBP;METTL3;BIRC5;GCFC2;SFPQ;POU2F1;RORB;WNT5A;VHL;CEBPA;BCLAF1;TAF7;ELF3;TBX2;LGALS9;CBFA2T3;SIX4;ATF5;ZNF253;HDAC2;PTBP3;TFAP2A;ZNF217;COPS2;RBMS3;SOX11;ID2;TCEAL7;ZNF540;LEF1;NIPBL;ZC3H8;TRIM71;SFMBT1;HMGA2;EZH2;RBBP4;ATP8B1;BTAF1;MTF2;DEPDC1;ZNF568;CD46;CENPF;ZNF706;RBPJ;LIN28A;SP3;DNMT3B;PTBP2;CNOT2;HMGB2;H3F3A,USP47;CNOT10;CBX5;TARDBP;METTL3;BIRC5;GCFC2;SFPQ;POU2F1;RORB;WNT5A;VHL;CEBPA;BCLAF1;TAF7;ELF3;TBX2;LGALS9;CBFA2T3;SIX4;ATF5;ZNF253;HDAC2;PTBP3;TFAP2A;ZNF217;COPS2
"negative regulation of transcription, DNA-templated (GO:0045892)",0.4552649786388623,1.1639662150287937,0.058,0.6873242634619622,814,79,PSEN1;ZNF268;RARB;USP47;CBX5;TGIF1;SP100;SMYD2;BIRC5;CGGBP1;GCFC2;SFPQ;POU2F1;RORB;WNT5A;VHL;CEBPA;BCLAF1;TAF7;ELF3;SNCA;DLX1;ZNF189;TBX2;ISL1;CBFA2T3;SIX4;ATF5;FHL2;ZNF253;HDAC2;TFAP2A;ZNF217;COPS2;AURKB;BCL11A;UBC;PAXBP1;SOX11;TCERG1;ID2;TCEAL7;ZNF540;HMGB1;ORC2;LEF1;NIPBL;IKZF2;KLF12;ZC3H8;NRIP1;MAD2L2;SFMBT1;HMGA2;RPS27A;TBL1XR1;EZH2;TPR;FRK;PPM1A;ZNF175;ATP8B1;IRX1;BTAF1;DKK1;MTF2;ZNF431;PHF6;DEPDC1;ZNF568;IRF8;CENPF;ZNF706;RBPJ;SP3;DNMT3B;N4BP2L2;CNOT2;HMGB2,PSEN1;ZNF268;RARB;USP47;CBX5;TGIF1;SP100;SMYD2;BIRC5;CGGBP1;GCFC2;SFPQ;POU2F1;RORB;WNT5A;VHL;CEBPA;BCLAF1;TAF7;ELF3;SNCA;DLX1;ZNF189;TBX2;ISL1;CBFA2T3;SIX4
Fc receptor signaling pathway (GO:0038093),0.5143411759144918,1.1539372091380866,0.19899497487437187,0.6876497692697422,184,16,KRAS;MALT1;PRKCQ;MAP3K7;KIT;FOS;PPP3CB;VAV2;PSMC6;UBC;PSMA4;SOS1;NRAS;PSMA6;RPS27A;MAP2K4,KRAS;MALT1;PRKCQ;MAP3K7;KIT;FOS;PPP3CB
peptidyl-serine modification (GO:0018209),0.4884400078819222,1.138419684317218,0.20962888665997995,0.7026317903151539,171,20,DCLK1;SMG1;PRKCQ;MAPKAPK5;NDNF;LRRK2;PRKCH;VRK2;GALNT1;MASTL;CAMK4;GALNTL6;CAMK1G;VRK1;CDC7;PKN2;CHEK2;HPF1;CDK1;MORC3,DCLK1;SMG1;PRKCQ;MAPKAPK5;NDNF;LRRK2;PRKCH
"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)",0.4967323656968102,1.1325387042284416,0.25025125628140704,0.7277648967815364,113,17,RPS6;SMG1;MAGOH;RPL17;UPF3A;RPS27;RPS29;RPL30;RPS25;RPS24;RPL24;UPF2;RPS20;RPS27A;RPL21;PNRC2;MAGOHB,RPS6;SMG1;MAGOH;RPL17;UPF3A;RPS27;RPS29
cytokine-mediated signaling pathway (GO:0019221),0.45749973967650875,1.1298066233390782,0.178,0.7324552426165425,634,42,YWHAZ;SOCS4;SP100;BIRC5;POU2F1;MAP3K7;IFNGR1;KIT;CEBPA;IL3RA;FOS;LCP1;GBP2;DUOX1;CD4;RBX1;CD40;BIRC2;PSMC6;CHAD;FLRT3;RORA;UBC;HGF;SOCS6;PSMA4;HNRNPDL;PELI1;MTAP;SOS1;TNFRSF13C;HNRNPA2B1;HSP90AA1;PSMA6;BRWD1;RPS27A;TANK;VCAM1;LRRC66;EDAR;IRF8;MMP9,YWHAZ;SOCS4;SP100;BIRC5;POU2F1;MAP3K7;IFNGR1;KIT;CEBPA;IL3RA;FOS;LCP1;GBP2;DUOX1;CD4;RBX1;CD40;BIRC2;PSMC6;CHAD;FLRT3
negative regulation of transcription from RNA polymerase II promoter (GO:0000122),0.45042643979913055,1.1274527631342897,0.145,0.7360357040158215,566,54,PSEN1;ZNF268;RARB;CBX5;TGIF1;SP100;SMYD2;CGGBP1;GCFC2;SFPQ;VHL;TAF7;SNCA;DLX1;ZNF189;TBX2;ISL1;ATRX;FHL2;HDAC2;TFAP2A;ZNF217;AURKB;BCL11A;UBC;PAXBP1;SOX11;TCERG1;HMGB1;ORC2;NIPBL;IKZF2;KLF12;NRIP1;MAD2L2;HMGA2;RPS27A;TBL1XR1;EZH2;TPR;FRK;PPM1A;ZNF175;IRX1;DKK1;MTF2;ZNF431;PHF6;ZNF568;IRF8;RBPJ;DNMT3B;N4BP2L2;CNOT2,PSEN1;ZNF268;RARB;CBX5;TGIF1;SP100;SMYD2;CGGBP1;GCFC2;SFPQ;VHL;TAF7;SNCA;DLX1;ZNF189;TBX2;ISL1
regulation of MAPK cascade (GO:0043408),0.4993663741020575,1.1252505367846517,0.24824120603015076,0.738511345772536,204,16,PAK6;ERBB3;MERTK;KIT;CD4;EPHA3;CD40;EPHA1;VRK2;NF1;HMGB1;EPHA7;ADRA1B;MET;APIP;BMP5,PAK6;ERBB3;MERTK;KIT;CD4;EPHA3;CD40;EPHA1;VRK2
Fc-epsilon receptor signaling pathway (GO:0038095),0.4896767005513541,1.0984007251487604,0.306841046277666,0.7869191624176028,183,15,KRAS;MALT1;PRKCQ;MAP3K7;FOS;PPP3CB;VAV2;PSMC6;UBC;PSMA4;SOS1;NRAS;PSMA6;RPS27A;MAP2K4,KRAS;MALT1;PRKCQ;MAP3K7;FOS;PPP3CB;VAV2;PSMC6
positive regulation of macromolecule metabolic process (GO:0010604),0.462723308504146,1.0933818704636702,0.283,0.7880074716490547,277,26,KRAS;RDX;SCX;CHRNA7;WNT5A;FAM98B;SNCA;LGALS9;HMGN5;SCYL2;TFAP2A;RBMS3;UBR5;SOX11;ID2;LEF1;FUBP1;ODAM;HMGA2;DKK1;INPP5F;CD46;ATF2;DNMT3B;HMGB2;GABPA,KRAS;RDX;SCX;CHRNA7;WNT5A;FAM98B;SNCA;LGALS9;HMGN5;SCYL2
cellular protein modification process (GO:0006464),0.42453568224710153,1.0955625581374524,0.175,0.7942565810215351,1002,90,GAN;WSB1;MERTK;CDC42BPG;SPP1;DCLK1;ELP1;BIRC5;COPS5;GCNT2;STT3B;FPGT-TNNI3K;PTPN4;FGG;DCAF17;STK17B;CHEK1;MAP3K2;FUT4;NGLY1;VHL;VCAN;KIAA1586;ICK;PPP3CB;LRRK2;RBX1;PRKCH;LAMB1;ST3GAL6;PPP4R1;KLHL13;PRKG2;BMPR1A;PSMC6;PTPRD;VRK2;SCG2;COPS2;AURKB;CAND1;CHRM3;CALU;RPS6KA6;B3GALT2;CCNT1;FBXO22;SOCS6;COPS4;PSMA4;NAE1;DUSP12;MELK;ATG5;PRPF4B;CAMK4;SRPK1;PIGK;NEK2;PGGT1B;PLK4;ALG10B;CUL5;PTAR1;STK3;MAP3K5;B3GNT8;PTPN3;PSMA6;PIK3C3;PTEN;FEM1C;VRK1;PGAP1;KLHL9;PKN2;FRK;CHEK2;KBTBD8;FBXO7;PPM1A;ATG4C;ZNF738;SLC35A1;CDK1;UBE2E1;KLHL41;NEK1;MORC3;CDKL5,GAN;WSB1;MERTK;CDC42BPG;SPP1;DCLK1;ELP1;BIRC5;COPS5;GCNT2;STT3B;FPGT-TNNI3K;PTPN4;FGG;DCAF17;STK17B;CHEK1;MAP3K2;FUT4;NGLY1;VHL;VCAN;KIAA1586;ICK;PPP3CB;LRRK2;RBX1;PRKCH;LAMB1;ST3GAL6;PPP4R1;KLHL13
organelle assembly (GO:0070925),0.43866887732099313,1.098799543952773,0.223,0.7942997277083735,377,48,RC3H1;WDR19;IFT46;WDR5B;ATAT1;TMEM237;ICK;INTU;CENPA;ARL6;DDX6;RAB23;RB1CC1;SPAG16;CENPW;TTC30A;DNAH14;ATG12;BBIP1;KIF3A;KIF27;CEP126;POC1B;CDC14A;PDCD6IP;TRIM59;NPM1;TMEM67;ATG5;NEK2;CEP83;LSM3;PIK3C3;CHMP4C;OFD1;CEP290;CENPC;ATG4C;KLHL41;CENPF;NEK1;HAUS3;TBC1D32;ANLN;HAUS6;GOLGA8N;CENPE;SEPT10,RC3H1;WDR19;IFT46;WDR5B;ATAT1;TMEM237;ICK;INTU;CENPA;ARL6;DDX6;RAB23;RB1CC1;SPAG16;CENPW;TTC30A;DNAH14;ATG12;BBIP1;KIF3A;KIF27;CEP126;POC1B;CDC14A;PDCD6IP;TRIM59
RNA transport (GO:0050658),0.4885075447604853,1.0886997525560018,0.3326633165829146,0.7959286839758036,81,15,ZC3H11A;MAGOH;THOC2;RANBP2;NUP133;HNRNPA1;RANBP3L;CKAP5;NUP155;HNRNPA2B1;TPR;SRSF11;SRSF5;THOC1;MAGOHB,ZC3H11A;MAGOH;THOC2
"positive regulation of transcription, DNA-templated (GO:0045893)",0.4169510066613949,1.0935959331888134,0.126,0.7963159938419768,1121,142,MED13;PSEN1;ZNF268;RARB;SPP1;SP100;TOX3;SCX;USP16;BCL11B;COPS5;CEBPG;LHX4;HOXB3;SFPQ;ATF1;POU2F1;NFYA;ATF6;CHEK1;MAP3K2;RORB;ETV4;WNT5A;VHL;CEBPA;BCLAF1;WDR75;HOXA1;TAF7;DDX17;IVNS1ABP;ANKAR;MC1R;FOS;PPP3CB;ELF3;DLX1;KDM3A;CD4;ISL1;CD40;SIX4;NAA16;TCF4;MED21;HMGN5;ATAD2B;BMPR1A;ATF5;ATRX;BRCA2;SMARCA1;FHL2;ANKRD49;MED30;CDC5L;TCF12;HDAC2;TFAP2A;NFAT5;GABPAP;TET2;RORA;TAF2;UBC;NPAT;CCNT1;HGF;NPM1;NFE2L3;PAXBP1;SOX11;CAMK4;RNF6;YEATS4;ID2;HSF2;SS18L1;HEATR1;HMGB1;ICE2;NME2;MNAT1;PIAS2;ZNF300;LEF1;IKZF2;CKS2;PCID2;H2AFZ;LRP6;ZC3H8;CKAP2;MAP3K5;PHF5A;FANK1;NRIP1;ATAD2;SMAD5;ESRRG;SSBP2;MET;MAD2L2;ZNF711;MYBL1;HMGA2;MYSM1;CKS1B;CRLF3;RPS27A;EPCAM;TBL1XR1;CEBPZ;CCNL1;CHEK2;CEP290;CCNT2;PPM1A;ZNF175;PLAG1;MED4;CSRNP3;CAPRIN2;MTF2;IRF8;SUPT3H;SENP1;OGT;MYO6;THOC1;ETV1;RBPJ;ATF2;SP3;RFXAP;HMGN1;BMP5;PHIP;HMGB2;GABPA;CCNC,MED13;PSEN1;ZNF268;RARB;SPP1;SP100;TOX3;SCX;USP16;BCL11B;COPS5;CEBPG;LHX4;HOXB3;SFPQ;ATF1;POU2F1;NFYA;ATF6;CHEK1;MAP3K2;RORB;ETV4;WNT5A;VHL;CEBPA;BCLAF1;WDR75;HOXA1;TAF7;DDX17;IVNS1ABP;ANKAR;MC1R;FOS;PPP3CB;ELF3;DLX1;KDM3A;CD4;ISL1;CD40;SIX4;NAA16;TCF4;MED21;HMGN5;ATAD2B;BMPR1A;ATF5;ATRX;BRCA2;SMARCA1;FHL2;ANKRD49;MED30;CDC5L;TCF12;HDAC2
positive regulation of protein modification process (GO:0031401),0.48805107263527725,1.103546649927902,0.31086519114688127,0.7964819033955952,164,15,KRAS;CHRNA7;LRRK2;CD4;RB1CC1;CD40;HGF;AKTIP;CHORDC1;WDFY2;ALG10B;ODAM;PROM2;CDCA2;MMP9,KRAS;CHRNA7;LRRK2;CD4;RB1CC1;CD40
double-strand break repair via homologous recombination (GO:0000724),0.477689951985718,1.0865692925107153,0.321,0.7991580088358423,77,17,SFPQ;XRCC2;RPA2;NUCKS1;BRCA2;GINS2;RBBP8;CDC45;RAD51C;WRN;NIPBL;GEN1;CDC7;RAD51AP1;SMC5;NABP1;MRE11,SFPQ;XRCC2;RPA2;NUCKS1;BRCA2;GINS2;RBBP8;CDC45;RAD51C;WRN
"DNA-templated transcription, initiation (GO:0006352)",0.46577618669317145,1.083252990008433,0.3163163163163163,0.8002862789668032,187,21,MED13;RARB;POLR2B;NRBF2;RORB;TAF7;GTF2F2;TCF4;MED30;RORA;TAF2;CCNB1;POLR2K;MNAT1;ESRRG;TAF1A;MED4;CDK1;RBPJ;DMTF1;CCNC,MED13;RARB;POLR2B;NRBF2;RORB;TAF7;GTF2F2;TCF4;MED30;RORA;TAF2
endocytosis (GO:0006897),0.4805074121632107,1.0992645189115748,0.26926926926926925,0.8012584213120816,264,19,MERTK;PPT1;DENND1C;LRRK2;DNAJC13;LRP1B;PIK3C2A;CXCL16;VRK2;SNX4;RHOV;HSP90AA1;PIK3C3;HEATR5B;VRK1;CDC7;MIB1;EEA1;MYO6,MERTK;PPT1;DENND1C;LRRK2;DNAJC13;LRP1B;PIK3C2A;CXCL16;VRK2
positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123),0.48054570357583587,1.089388202837846,0.32593340060544906,0.8014883701823455,164,16,MALT1;MAP3K7;CD4;LGALS9;CD40;BIRC2;IFIT5;UBC;PELI1;ECT2;MIER1;RPS27A;S100A4;PPM1A;ZDHHC17;EDAR,MALT1;MAP3K7;CD4;LGALS9;CD40;BIRC2;IFIT5
transcription initiation from RNA polymerase II promoter (GO:0006367),0.47312500181695055,1.0839788178819794,0.32864321608040203,0.8051958272387096,161,19,MED13;RARB;POLR2B;NRBF2;RORB;TAF7;GTF2F2;TCF4;MED30;RORA;TAF2;CCNB1;POLR2K;MNAT1;ESRRG;MED4;CDK1;RBPJ;CCNC,MED13;RARB;POLR2B;NRBF2;RORB;TAF7;GTF2F2;TCF4;MED30;RORA;TAF2
cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742),0.48082662215535726,1.1037898916884243,0.2595190380761523,0.8053729411532476,143,20,CLDN4;CADM1;NECTIN4;NECTIN3;DSG2;FLRT3;PTPRD;FAT4;FAT2;CLDN9;CLDN12;CRB3;ROBO1;IL1RAPL1;CDH4;CLDN7;VCAM1;NLGN1;CDH10;CADM2,CLDN4;CADM1;NECTIN4;NECTIN3;DSG2;FLRT3;PTPRD;FAT4;FAT2
regulation of transcription from RNA polymerase II promoter (GO:0006357),0.4182578243437528,1.1000911762527301,0.101,0.8065761633448547,1479,159,NFKBID;MED13;PSEN1;ZNF268;RARB;CBX5;TGIF1;SP100;ELP1;SCX;SMYD2;USP16;BCL11B;COPS5;CEBPG;LHX4;CGGBP1;HOXB3;GCFC2;SFPQ;ATF1;POU2F1;TCEAL2;ATF6;RORB;RAD21;ETV4;WNT5A;KIT;VHL;ZBED8;CEBPA;HOXA1;TAF7;DDX17;IVNS1ABP;ANKAR;MC1R;FOS;PPP3CB;ELF3;SNCA;DLX1;NUCKS1;ZNF189;TBX2;BLZF1;ISL1;CD40;TCF4;MED21;HMGN5;LIN9;ATAD2B;BMPR1A;ATF5;TMEM100;ATRX;FHL2;ZNF354A;CDC5L;TCF12;HDAC2;TFAP2A;TADA1;NFAT5;GABPAP;ZNF217;TET2;RORA;TAF2;RBBP8;AURKB;BCL11A;ZBED5;UBC;CCNT1;HGF;NPM1;NFE2L3;PAXBP1;SOX11;TCERG1;YEATS4;HSF2;SS18L1;TCEAL7;HMGB1;NME2;ORC2;MNAT1;ZNF300;LEF1;NIPBL;TTC21B;BRIP1;IKZF2;KLF12;H2AFZ;LRP6;ZC3H8;CKAP2;THAP12;TSHZ2;NRIP1;ATAD2;SMAD5;RPRD1A;SSBP2;MET;MAD2L2;ZFYVE16;MYBL1;BRWD3;HMGA2;MYSM1;BRWD1;CRLF3;RPS27A;EPCAM;TBL1XR1;CEBPZ;CCNL1;EZH2;TPR;FRK;CCNT2;PPM1A;ZNF175;PLAG1;MED4;IRX1;CSRNP3;DKK1;CAPRIN2;MTF2;ZNF431;PHF6;ZNF568;IRF8;ZMYM2;SUPT3H;SENP1;OGT;ZMYM1;MYO6;ETV1;RBPJ;ATF2;SP3;DNMT3B;N4BP2L2;DMTF1;CNOT2;BMP5;PHIP;HMGB2;GABPA;CCNC,NFKBID;MED13;PSEN1;ZNF268;RARB;CBX5;TGIF1;SP100;ELP1;SCX;SMYD2;USP16;BCL11B;COPS5;CEBPG;LHX4;CGGBP1;HOXB3;GCFC2;SFPQ;ATF1;POU2F1;TCEAL2;ATF6;RORB;RAD21;ETV4;WNT5A;KIT;VHL;ZBED8;CEBPA;HOXA1;TAF7;DDX17;IVNS1ABP;ANKAR;MC1R;FOS;PPP3CB;ELF3;SNCA;DLX1;NUCKS1;ZNF189;TBX2;BLZF1;ISL1;CD40;TCF4;MED21;HMGN5;LIN9;ATAD2B;BMPR1A;ATF5
negative regulation of protein phosphorylation (GO:0001933),0.4819868920035733,1.1123404157929897,0.2602602602602603,0.8077444120372272,179,21,SOCS4;FGFR1OP;TARDBP;IBTK;TAF7;LRRK2;GNAQ;EPHA1;CHAD;FLRT3;SOCS6;CHORDC1;NF1;LRP6;PTEN;PREX2;PDE4D;ERRFI1;PPP1R1C;DKK1;LRRC66,SOCS4;FGFR1OP;TARDBP;IBTK;TAF7;LRRK2;GNAQ;EPHA1;CHAD;FLRT3
