Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
cellular response to metal ion (GO:0071248),0.6984027126794784,1.054157536383484,0.265,0.9414249868248483,101,23,SLC41A1;ATP13A2;HSF1;HFE;BRAF;TFAP2A;CARF;TRPM2;CDH1;BNIP3;AKT1;ADCY1;GUCA1A;CDKN1B;PRKN;CRHBP;HVCN1;CHP2;CPNE3;MAPK3;CACNA1H;CPNE1;CAMK2D,SLC41A1;ATP13A2;HSF1;HFE;BRAF;TFAP2A;CARF;TRPM2
transcription elongation from RNA polymerase II promoter (GO:0006368),0.7052048364026913,1.0571400604542864,0.259,0.9429688343257473,96,19,GTF2E1;TAF6;TAF2;GTF2H5;TAF12;ERCC2;TAF10;AFF4;NELFB;GTF2H4;ELP4;NELFA;GTF2A2;MLLT3;TAF9B;NELFE;POLR2F;GTF2E2;IWS1,GTF2E1;TAF6;TAF2;GTF2H5;TAF12;ERCC2;TAF10;AFF4
response to ionizing radiation (GO:0010212),0.7016348192685351,1.0458631349193053,0.338,0.9430185122277635,78,17,ABRAXAS1;GRB2;EYA3;STK11;RAD51B;FIGNL1;SPIDR;SWI5;DCUN1D3;TRIM13;MRNIP;MEN1;MTA1;INTS3;GADD45A;TP73;RNF8,ABRAXAS1;GRB2;EYA3;STK11;RAD51B;FIGNL1;SPIDR;SWI5;DCUN1D3;TRIM13;MRNIP
mitochondrion organization (GO:0007005),0.6970841736097714,1.0578706756561707,0.245,0.9434527630314096,168,27,TIMM17B;MIEF2;ATP7A;SPG7;ATP2A1;PITRM1;TFB1M;TYMP;MIGA2;TOMM70;DNM1;MTFR1;AFG1L;NOS3;PLD6;SIRT3;SIRT4;IMMP2L;USP30;BNIP3;CHCHD10;ACSS2;FBXO7;PRKN;MYH14;TSPO;ATPAF1,TIMM17B;MIEF2;ATP7A;SPG7;ATP2A1;PITRM1;TFB1M;TYMP;MIGA2;TOMM70;DNM1;MTFR1;AFG1L;NOS3;PLD6
DNA replication (GO:0006260),0.7083777124007378,1.0555114337271319,0.292,0.9437167384439996,121,16,RECQL5;RBMS1;RPA1;WDHD1;RNASEH2A;PNKP;NEXMIF;EGF;FAM111A;POLG;PTMS;NT5M;NCOA6;POLL;KCTD13;RAD50,RECQL5;RBMS1;RPA1;WDHD1;RNASEH2A;PNKP;NEXMIF
regulation of protein targeting to mitochondrion (GO:1903214),0.6997620179477978,1.0558835775442599,0.267,0.9438077514294776,89,22,HHAT;SELENOI;HTRA2;UBL5;DPH6;SAE1;NRG1;RAC2;TDRD12;VPS11;NKAP;KCNN3;OSCP1;NBPF3;MICALL2;ZBTB17;HUWE1;FZD5;ZDHHC8;PRKN;NPEPPS;SLC17A9,HHAT;SELENOI;HTRA2;UBL5;DPH6;SAE1;NRG1;RAC2;TDRD12
calcium ion transport (GO:0006816),0.6817710369748381,1.0433808794342885,0.28,0.944440419587323,119,29,ATP2A1;NMUR2;CACNG8;CACNA1I;TRPV1;ATP2A3;TRPV2;MICU1;TRPM2;STIM1;CACNA1F;CDH23;TRPM4;TRPC5;ATP2C2;P2RX4;ATP2B4;PSEN1;TRPV6;SLC8A2;CACNB3;CACNA1H;CACNA1B;TRPV4;GAS6;TRPC4;TRPA1;TRPV3;SLC24A2,ATP2A1;NMUR2;CACNG8;CACNA1I;TRPV1;ATP2A3;TRPV2;MICU1;TRPM2
interferon-gamma-mediated signaling pathway (GO:0060333),0.8013795113634959,1.188744824216389,0.035,0.944563616290409,71,16,HLA-C;PML;HFE;CAMK2G;IRF3;IRF7;HLA-B;IRF5;PRKCD;ICAM1;IFNGR2;TRIM38;TRIM26;IRF6;STAT1;CAMK2D,HLA-C;PML;HFE;CAMK2G
protein transport (GO:0015031),0.6623377819082156,1.054299055060082,0.108,0.9446829425088392,327,101,STX10;NSF;RAB28;RAB2B;STX7;TBC1D30;RAB3A;TBC1D10A;RAB19;HIKESHI;LMAN2L;SCG5;VAMP2;TBC1D13;SIL1;EVI5;HFE;SGSM2;CD74;UNC119B;EHD1;TBC1D1;PEX19;SNX17;COPB2;TOM1;TBC1D26;RAB11A;TBC1D9B;SNX6;GOLGA4;TBC1D8B;RAB1B;ATP6AP1;PICK1;LRSAM1;SNX27;TBC1D12;KDELR1;TBC1D25;HID1;ATP6V1E1;STX12;TMED4;RAB3C;ARRDC4;RAB5B;VPS35;RAB17;SYNRG;SEC31B;STX16;RAB23;STX5;GGA3;TBC1D22B;VPS33B;SGSM1;GGA2;ADPRH;EVI5L;UNC119;SCAMP2;RAB25;RUFY1;CEP290;HDAC6;ARFGAP3;ATP6V1F;STX8;SCAMP1;RABGAP1;ZFYVE16;RABL2A;STX16-NPEPL1;SGSM3;RAB22A;RAB37;GGA1;STX4;TCIRG1;TBC1D9;UNC93B1;ARRDC1;ATP6V1G3;APPBP2;IFT27;STX17;STX1A;WLS;MYO6;TBCK;ARHGEF2;BBS2;STX3;OPTN;RABGAP1L;RAB3D;TBC1D5;RAB3B;APOE,STX10;NSF;RAB28;RAB2B;STX7;TBC1D30;RAB3A;TBC1D10A;RAB19;HIKESHI;LMAN2L;SCG5;VAMP2;TBC1D13;SIL1;EVI5;HFE;SGSM2;CD74;UNC119B;EHD1;TBC1D1;PEX19;SNX17;COPB2;TOM1
ER to Golgi vesicle-mediated transport (GO:0006888),0.6779224037983296,1.0580612623527226,0.165,0.9462263788797572,181,51,SPTBN4;NSF;BGLAP;CD59;DCTN3;SEC24B;TRAPPC6B;LMAN2L;LMAN1;COG6;YIF1B;COPE;COG5;COPB2;CAPZA1;GOLT1A;TRAPPC11;SEC24C;SEC22A;RAB1B;DDHD2;KDELR1;ARFGAP1;FOLR1;TRAPPC5;TMED4;PREB;DCTN2;DYNC1I2;PROS1;SEC31B;STX5;COPG1;COL7A1;GOPC;ARFGAP3;DYNC1I1;GOLGB1;NRBP2;COPG2;TFG;ERGIC1;TRAPPC1;STX17;GOLGA2;CTSZ;TRAPPC6A;F7;PGAP1;GAS6;F10,SPTBN4;NSF;BGLAP;CD59;DCTN3;SEC24B;TRAPPC6B;LMAN2L;LMAN1;COG6;YIF1B;COPE;COG5;COPB2;CAPZA1;GOLT1A;TRAPPC11
positive regulation of protein metabolic process (GO:0051247),0.697012043196627,1.0545575773601663,0.271,0.9464065975579197,97,23,HECW2;VCP;NSF;WWP1;NDUFA13;EREG;RAB1B;NR1H2;TNFAIP3;DAB2IP;AKT1;STX5;TRIM32;CDKN1B;ASB5;PRKN;VPS28;TIPARP;PSEN1;NR1H3;APC;NFKBIA;APOE,HECW2;VCP;NSF;WWP1;NDUFA13;EREG
proteasomal protein catabolic process (GO:0010498),0.6688628281636424,1.0452094729151775,0.238,0.9473623122450633,238,49,HECW2;PSMD5;VCP;PSME2;HECTD3;PML;WWP1;FBXW5;FBXL19;UBXN1;SPOPL;UBXN2B;TRIM13;BTRC;ARRB2;RNF11;STUB1;DCAF11;RHBDD1;TBL1XR1;FAF1;MTA1;BAG6;PSME4;BIRC2;SEL1L;UBE2R2;RNF165;SHARPIN;FBXO44;BTBD6;RNF216;HECTD4;RNF187;PRKN;FBXW11;NFE2L2;NHLRC3;GID4;SIRT2;AMFR;PSME1;RFFL;KCTD13;APC;SPSB1;SPSB2;BTBD3;BTBD2,HECW2;PSMD5;VCP;PSME2;HECTD3;PML;WWP1;FBXW5;FBXL19;UBXN1;SPOPL;UBXN2B;TRIM13;BTRC;ARRB2;RNF11;STUB1
Fc receptor signaling pathway (GO:0038093),0.6895589274365725,1.056031573568214,0.234,0.9473678987258772,184,28,IKBKB;PSMD5;GRB2;MAP2K7;UBE2V1;PSME2;PIK3CB;TRAF6;PAK1;BTRC;TAB3;TAB1;PLCG1;MAP2K4;KRAS;RELA;PSME4;PRKCQ;NFATC1;BTK;FBXW11;MAPK10;PSME1;MAPK3;NFKBIA;GAB2;PLCG2;KIT,IKBKB;PSMD5;GRB2;MAP2K7;UBE2V1;PSME2
"retrograde vesicle-mediated transport, Golgi to ER (GO:0006890)",0.6934541563423533,1.043484981694363,0.311,0.9476754763593936,81,22,KIF3A;NSF;KIF3B;KIF3C;COPE;KIFAP3;COPB2;RAB1B;PICK1;BICD2;KDELR1;ARFGAP1;COPG1;NBAS;ARFGAP3;KLC2;SCFD1;COPG2;KIF26A;KDELR3;ATP9A;ARF5,KIF3A;NSF;KIF3B;KIF3C;COPE;KIFAP3;COPB2
double-strand break repair (GO:0006302),0.6807043780555032,1.042441820653861,0.291,0.9482552524816449,142,29,ABRAXAS1;VCP;RECQL5;EYA3;XRCC1;RAD51B;RAD52;NSD2;RPA1;SPIDR;SWI5;ATP23;SMC5;CIB1;TONSL;NSMCE2;TP53BP1;NSMCE1;EME2;MTA1;LIG3;PIAS4;TDP2;APLF;POLL;EXD2;REC8;RAD50;RNF8,ABRAXAS1;VCP;RECQL5;EYA3;XRCC1;RAD51B;RAD52;NSD2;RPA1;SPIDR;SWI5;ATP23
regulation of cell cycle (GO:0051726),0.67175455965498,1.0583141057679388,0.151,0.9485669162153961,216,66,HTRA2;CDK11A;MAP2K7;TAF6;PIM2;STRADB;TSPYL2;TP53I13;FIGNL1;RBL2;DYNLT3;RPS6KA2;TAOK3;PER2;PAK1;MAP4K1;MINK1;SRPK2;CHMP1A;PAK3;MAP2K4;MEN1;STK3;ZBTB17;MAP2K1;CTBP1;LRP6;PROX1;FGFR2;CDK5RAP3;MAP2K2;TRIM32;MADD;BIRC2;BMP2;CDKN1B;SLK;SDCBP;SIPA1;PAK4;CDK19;NR4A1;CDK8;PPP1R13B;HIPK2;RAD23A;SFRP1;TAOK2;TMEM8B;GADD45A;HMGA2;SIRT2;PAK6;SRC;TP73;CITED2;MAP4K2;MAP2K6;USP51;BMP7;CDK6;L3MBTL1;TBX3;PDCD4;GADD45G;GATA3,HTRA2;CDK11A;MAP2K7;TAF6;PIM2;STRADB;TSPYL2;TP53I13;FIGNL1;RBL2;DYNLT3;RPS6KA2;TAOK3;PER2;PAK1;MAP4K1;MINK1
regulation of immune response (GO:0050776),0.6849011284814451,1.0562553835032904,0.199,0.9495463048152928,252,37,COL2A1;ICOSLG;OSCAR;HLA-C;MADCAM1;CD99;SPINK5;COL1A1;PILRA;HFE;CLEC2D;SPPL2B;ITGB2;CD34;CD40;NPDC1;PILRB;CD1D;TNFSF4;TKFC;BTN3A3;ITGA4;IRF7;HLA-B;COLEC12;BIRC2;SELL;KLRD1;XIAP;ICAM1;CD300E;DENND1B;NLRX1;C3;NLRP2;NLRP7;NCR1,COL2A1;ICOSLG;OSCAR;HLA-C;MADCAM1;CD99;SPINK5;COL1A1;PILRA;HFE;CLEC2D;SPPL2B;ITGB2;CD34;CD40;NPDC1;PILRB;CD1D
iron ion homeostasis (GO:0055072),0.7023644502264095,1.0426006284689047,0.3433433433433433,0.9504630520785159,64,16,HMOX1;PICALM;ATP13A2;HFE;FTH1;SLC25A28;ATP6AP1;ACO1;ABCB6;ALAS2;NEO1;NDFIP1;FBXL5;SLC22A17;HEPH;SLC40A1,HMOX1;PICALM;ATP13A2;HFE;FTH1
mitochondrial respiratory chain complex assembly (GO:0033108),0.6952072126029784,1.0370704761166856,0.353,0.9505617980452888,98,17,COX18;SURF1;CHCHD5;UQCRB;NDUFAF3;NDUFA2;NDUFA13;NDUFA12;COA1;COA5;IMMP2L;NDUFA3;UQCC2;TAZ;UQCC1;NDUFB4;SDHAF4,COX18;SURF1;CHCHD5;UQCRB;NDUFAF3;NDUFA2;NDUFA13;NDUFA12;COA1;COA5
cell-cell junction organization (GO:0045216),0.6862706445565783,1.0436023357115227,0.309,0.9506347568886011,73,23,CDH20;PRKCI;CLDN1;NLGN2;AFDN;CDH1;F2R;CD177;SDK1;DSP;CDH2;SMAD3;ANG;CLDN5;FSCN1;JUP;CADM2;CDH8;CDH12;CDH3;TRPV4;MARVELD3;GJA4,CDH20;PRKCI;CLDN1;NLGN2;AFDN
positive regulation of signal transduction (GO:0009967),0.657715962147678,1.037383087930625,0.219,0.9506667059044762,207,71,TSPAN17;SPIN1;PRKCI;STK36;KIF7;AGPAT1;CD74;RWDD3;NLGN2;TRIM16;NLGN3;PTK2B;ZRANB1;SMARCB1;HHEX;PTGIS;MBD5;SHANK2;BAK1;EPN2;DAB2IP;ITGA5;IHH;TSPAN5;CD80;RELN;MYO1C;FGFR2;SHANK1;TSPAN14;SULF2;BMP2;DVL1;AGPAT2;DLG4;ASXL1;HDAC6;TMEM108;IGF2;RSPO4;NECAB2;TLR5;ARNT;SFRP1;GRB10;RIMS2;PRKD2;EVC;CITED2;JCAD;CD63;JAG2;KANK1;WLS;CNTN1;F7;SHANK3;PRKCZ;CDH3;MAML3;NRXN1;TPD52L1;CCBE1;GAS6;C3;ELF3;DLL1;CTSH;GATA3;VEGFA;SALL1,TSPAN17;SPIN1;PRKCI;STK36;KIF7;AGPAT1;CD74;RWDD3;NLGN2;TRIM16;NLGN3;PTK2B;ZRANB1;SMARCB1;HHEX;PTGIS;MBD5
positive regulation of mitochondrion organization (GO:0010822),0.677313826953853,1.0446151245842512,0.268,0.9507670043851728,129,35,HHAT;SELENOI;HTRA2;MIEF2;MARCH5;PYCARD;UBL5;DPH6;SAE1;NRG1;RAC2;PLD6;TDRD12;BBC3;VPS11;BAK1;NKAP;BNIP3;KCNN3;OSCP1;NBPF3;MICALL2;HIP1R;ZBTB17;VPS35;FBXO7;HUWE1;FZD5;ZDHHC8;PRKN;NPEPPS;BAD;DDHD1;SLC17A9;CAMKK2,HHAT;SELENOI;HTRA2;MIEF2;MARCH5;PYCARD;UBL5;DPH6;SAE1;NRG1;RAC2;PLD6;TDRD12
proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161),0.6703073891771031,1.0546235392663712,0.161,0.9509663463643854,292,57,HECW2;PSMD5;VCP;PSME2;UBQLN2;HECTD3;PML;WWP1;FBXW5;FBXL19;UBXN1;SPOPL;UBXN2B;TRIM13;BTRC;ARRB2;RNF11;STUB1;DCAF11;TMEM67;TBL1XR1;FAF1;MTA1;DZIP3;BAG6;FBXL2;PSME4;BIRC2;SEL1L;UBE2R2;RNF165;SHARPIN;BTBD6;RNF216;FBXL20;HECTD4;RNF187;PRKN;FBXW11;NFE2L2;NHLRC3;FBXO6;GID4;FBXO2;SIRT2;FBXL5;AMFR;FOXRED2;PSME1;RFFL;KCTD13;APC;SPSB1;SPSB2;BTBD3;BTBD2;FBXW4,HECW2;PSMD5;VCP;PSME2;UBQLN2;HECTD3;PML;WWP1;FBXW5;FBXL19;UBXN1;SPOPL;UBXN2B;TRIM13;BTRC;ARRB2;RNF11;STUB1
mitotic spindle organization (GO:0007052),0.6907288014854063,1.0374398003803007,0.359,0.954144979083281,75,20,MAP4;PIBF1;SUN2;TUBGCP2;KIF3B;TUBGCP4;CEP192;RAB11A;TNKS;PTPA;SPICE1;MAP9;WRAP73;DCTN2;BIRC2;TUBGCP6;XIAP;TUBG2;GOLGA2;GPSM2,MAP4;PIBF1;SUN2;TUBGCP2;KIF3B;TUBGCP4
glucose metabolic process (GO:0006006),0.7014028357805162,1.0436547768915378,0.329,0.954603508162666,65,16,SLC25A10;ALDH5A1;SLC25A1;GALM;PER2;ENO3;DCXR;KCNJ11;LRP5;HECTD4;PGM5;MDH1;SLC37A4;GAA;SLC25A13;PGM1,SLC25A10;ALDH5A1;SLC25A1;GALM;PER2
positive regulation of catalytic activity (GO:0043085),0.7021482891688171,1.0438892555215091,0.333,0.9561432139094512,34,15,ATP7A;AZIN2;PSENEN;CIB1;APH1A;ABL2;B3GAT3;IGF2;PSEN1;FGFR4;STX4;BCAS3;MAPK3;MID1IP1;APOA1,ATP7A;AZIN2;PSENEN
cellular metal ion homeostasis (GO:0006875),0.6885257568856431,1.0375668731519718,0.332,0.9568932755208844,97,23,SLC41A1;ATP13A2;SLC9A1;ATP2A1;ATP1A1;ATP2A3;CD40;STC1;LETMD1;STIM1;ATOX1;ATP2C2;EPHX2;ATP2B4;TRDN;RGN;SLC8A2;TESMIN;TRPV4;ATP1B2;ATP2B1;SLC24A2;ATP12A,SLC41A1;ATP13A2;SLC9A1;ATP2A1;ATP1A1;ATP2A3
negative regulation of cysteine-type endopeptidase activity (GO:2000117),0.6949310762399723,1.0377105712957935,0.343,0.9591777227213532,73,17,RAF1;CST1;CST2;RPS6KA1;CARD8;IGBP1;CST3;AKT1;PAX2;YWHAE;XIAP;LAMP3;SRC;SH3RF1;GAS6;BEX3;VEGFA,RAF1;CST1;CST2;RPS6KA1
fatty acid catabolic process (GO:0009062),0.6906219605165965,1.0379373168427775,0.351,0.9603919550551387,66,21,ACADVL;HADHA;ECI1;ABHD3;HADHB;PEX2;SLC27A2;CROT;LPIN2;DECR1;ACOT8;LPIN1;PCCA;LPIN3;PHYH;ACADS;FA2H;HSD17B4;NUDT19;ECHDC2;EHHADH,ACADVL;HADHA;ECI1;ABHD3;HADHB
positive regulation of cell projection organization (GO:0031346),0.6982778981277031,1.0410354465333513,0.33,0.9633315469758335,64,18,PRKCI;RETREG3;ARSB;CAMK1D;PTK2B;PLK5;DAB2IP;RELN;ABL2;CARMIL1;KIDINS220;NDRG4;CBFA2T2;SCARB2;STMN2;FES;APOE;DPYSL3,PRKCI;RETREG3;ARSB;CAMK1D;PTK2B
fatty acid beta-oxidation (GO:0006635),0.6860079156710359,1.0380227948550174,0.33,0.9636037114248106,51,23,AMACR;ACADVL;HADHA;ECI1;ETFB;HADHB;PEX2;DECR2;SLC27A2;CROT;ETFA;DECR1;SCP2;ACOT8;ACOX3;ACOX1;ACADS;ACOXL;HSD17B4;CRAT;ACOX2;ECHDC2;EHHADH,AMACR;ACADVL;HADHA;ECI1;ETFB;HADHB
regulation of cation channel activity (GO:2001257),0.6841642720436955,1.0351894319532533,0.33,0.9675145012378786,72,23,CACNB1;KCNIP2;CACNG8;VAMP2;NLGN2;PTK2B;MINK1;SHANK2;RELN;SHISA6;SHANK1;PDE4D;SELENON;DLG4;CRHBP;PRKACA;KCNG1;JPH3;CAPN1;CACNB3;SHANK3;CAMK2D;AHNAK,CACNB1;KCNIP2;CACNG8;VAMP2;NLGN2;PTK2B;MINK1;SHANK2
regulation of cytokine-mediated signaling pathway (GO:0001959),0.679190547171832,1.0403883727565557,0.306,0.9675959732051649,91,28,IKBKB;PYCARD;PIAS1;AGPAT1;CD74;SPPL2B;ELF1;SOCS3;TNFAIP3;CBFB;RNASEL;VRK2;LIFR;OTULIN;MADD;IFNAR2;BIRC2;AGPAT2;SHARPIN;IRAK1;IFNGR2;TRADD;PTPN6;STAT2;TRAF1;GAS6;STAT1;SIGIRR,IKBKB;PYCARD;PIAS1;AGPAT1;CD74;SPPL2B
positive regulation of developmental process (GO:0051094),0.6732348856063444,1.0380245722119807,0.293,0.9679917996814325,114,34,MIEF2;MARCH5;SCX;INSR;RPS6KA1;SOX6;PLD6;CD34;INSM1;TP53BP1;EDN3;BNIP3;TRPM4;SOX11;VPS35;HPN;LRP6;FGFR2;BMP2;FOXA2;SOX5;OTX2;PRKN;FGF8;CORO1B;NCOA3;MST1;SRC;BMPR2;ISL1;ACVR1B;DDHD1;ENPP2;VIL1,MIEF2;MARCH5;SCX;INSR;RPS6KA1;SOX6;PLD6;CD34
positive regulation of protein catabolic process (GO:0045732),0.6859123626566243,1.0392247295744779,0.309,0.9698083071726974,82,25,HECW2;VCP;NSF;WWP1;NDUFA13;FURIN;VPS11;TNFAIP3;ADRA2A;DAB2IP;PACSIN3;VPS35;MSN;UQCC2;STX5;TRIM32;CDKN1B;ASB5;PRKN;VPS28;TIPARP;RDX;ADAM8;APC;APOE,HECW2;VCP;NSF;WWP1;NDUFA13
cell morphogenesis involved in neuron differentiation (GO:0048667),0.6724756977103066,1.0340250734050793,0.309,0.9702088217539893,98,33,SPTBN4;RAB3A;DOCK7;S100A6;PRELP;OPHN1;MINK1;LLGL1;LRFN3;PAK3;PAX2;CNTN4;NEFH;FGFR2;DVL1;BAIAP2;SLIT1;SLIT3;TBCD;CELSR2;DSCAML1;APBB1;TAOK2;LINGO3;SHTN1;FARP1;MAP6;BRSK1;CTNNA2;BTBD3;LRRN1;NRCAM;SLITRK2,SPTBN4;RAB3A;DOCK7;S100A6;PRELP;OPHN1
positive regulation of supramolecular fiber organization (GO:1902905),0.6858252724279219,1.0385055965038303,0.333,0.9705514776820824,85,25,PYCARD;LIMK1;BAIAP2L2;RAC2;PTK2B;PAK1;MAPT;SLAIN2;PFN2;PROX1;ARL2;CARMIL1;BAIAP2;VASP;MYLK3;PSEN1;NCOA3;AKAP9;TRPV4;STMN2;FES;VIL1;APOE;CDC42EP4;SEMA5A,PYCARD;LIMK1;BAIAP2L2;RAC2;PTK2B;PAK1;MAPT
apoptotic process (GO:0006915),0.6600644477587712,1.0352537270093172,0.262,0.9708928231888847,232,56,CDK11A;TBX1;STK11;RAF1;CXCR4;PYCARD;ATP2A1;NOTCH2;DIABLO;ERCC2;ELMO1;PTK2B;ITGB2;BBC3;CIB1;BAK1;IFT57;RRAGC;OGT;BNIP3;AKT1;FEM1B;TNFRSF19;STK3;IRF3;BAG6;ATN1;CDIP1;PRKCD;RNF152;PAK4;CGB7;DPF2;ZNF385A;CASP9;DUSP22;CASP7;MAP3K10;TAOK2;MAGI3;GADD45A;TRADD;BAD;PAK6;BCL2L14;CASP10;TNFSF14;KREMEN1;TSPO;TNFRSF25;PTPN6;DLC1;NFKBIA;MAGEH1;PDCD4;CFLAR,CDK11A;TBX1;STK11;RAF1;CXCR4;PYCARD;ATP2A1;NOTCH2;DIABLO;ERCC2;ELMO1;PTK2B;ITGB2
positive regulation of intracellular transport (GO:0032388),0.7003583412510995,1.0387952519449475,0.352,0.9710328408512106,45,15,CEP131;EHD2;VAMP2;EHD1;BAK1;MBD1;CAPN10;RIPOR1;HIP1R;CEP290;B3GAT3;BCAS3;RUFY3;CDH3;GAB2,CEP131;EHD2;VAMP2;EHD1
positive regulation of synaptic transmission (GO:0050806),0.6809234301894698,1.0381251177123485,0.308,0.9711068786315625,68,28,CACNG8;VAMP2;NLGN2;NLGN3;PTK2B;SQSTM1;SHANK2;RELN;NMU;SHANK1;DLG4;RIMS4;AGER;DTNBP1;STX4;RIMS2;RGS14;GRIN2B;SLC8A2;KCTD13;SHANK3;PRKCZ;RIMS3;CLSTN3;NRXN1;EPHB2;FLOT1;SLC24A2,CACNG8;VAMP2;NLGN2;NLGN3;PTK2B;SQSTM1;SHANK2
positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100),0.6816144863567338,1.0341460313546424,0.36,0.9729170542766612,83,23,STK11;LEFTY1;HFE;ACVR2B;ING2;GATA6;MEN1;SOX11;GIPC1;ADAM17;BMP2;SDCBP;RNF165;SMAD3;SMAD2;HIPK2;BMPR2;ACVR1B;CITED2;CDKN1C;GDF11;BMP7;BMP5,STK11;LEFTY1;HFE;ACVR2B
positive regulation of peptidyl-serine phosphorylation (GO:0033138),0.6988798258148375,1.0392769681055583,0.345,0.9736806007913621,84,15,RAF1;DOCK7;BRAF;PAK1;AKT1;PFN2;TERF2IP;CREBL2;RIPK2;ATP2B4;HDAC6;PRKD2;AKAP9;GAS6;VEGFA,RAF1;DOCK7;BRAF;PAK1
protein homooligomerization (GO:0051260),0.6571520065380875,1.033420047647205,0.272,0.9742301164915279,191,58,HTRA2;PEX11B;HMOX1;RAD52;PEX14;ALDH5A1;CDA;AKR1C1;CLDN1;HSF1;TRPV1;EHD1;ASIC1;TAF10;MICU1;ATL2;VWF;CCDC88C;TMEM120A;CHMP4B;CLYBL;VWA2;SLC1A2;ACOT13;TP53BP1;TRPM4;RXRA;DCXR;DECR1;COLEC12;CBY1;FGFRL1;ITPR3;GOPC;ALDH1A3;SCUBE1;SRR;CBR4;GPX3;KCNJ12;CHMP2A;P2RX2;GCH1;GOLGA2;VSTM5;APC;STOM;ACPP;B4GALT1;ILDR1;ALAD;ANXA6;GSDMD;RNF213;TRPA1;FLOT1;CLDN3;DPYSL3,HTRA2;PEX11B;HMOX1;RAD52;PEX14;ALDH5A1;CDA;AKR1C1;CLDN1;HSF1;TRPV1;EHD1;ASIC1;TAF10;MICU1;ATL2
vesicle-mediated transport (GO:0016192),0.6515500875499819,1.0395051189204385,0.157,0.9750845397969012,411,120,SYT3;STX10;SPTBN4;LRP12;EXPH5;WIPF1;NSF;PICALM;BIN1;STX7;TBC1D10A;VPS53;HEATR5A;KXD1;SYT10;PRKCI;PLIN3;EHD2;VAMP2;EVI5;CHMP5;DNM1;ADAP2;EHD1;GOLGA5;SYTL1;RAC2;ACAP2;TOM1;AMPH;BVES;SYT17;RBSN;RAB11A;MAGEL2;SNX6;GOLGA4;KIF1C;VPS11;SEC22A;SMAP1;RHOBTB3;VAMP5;NECAP2;CSNK1G1;RHOV;ARFGAP1;CHMP1A;CDC42;STX12;RGP1;KALRN;INPPL1;CACFD1;VPS54;VPS16;KIF1B;PTPN23;PLEKHJ1;VPS39;MICALL2;RALBP1;AGFG2;VRK2;WASH2P;RAB5B;MIB1;VRK3;VPS35;RAB17;HOOK3;STX16;STX5;KIF16B;VPS33B;SNX7;ACAP3;SFT2D2;DOC2A;EEA1;C2CD4C;ARFGAP3;MAPK8IP3;STX8;STX16-NPEPL1;DENND1A;CYTH1;SGSM3;RAB22A;FMN2;NCOA3;DENND2A;STX4;S100A10;SPIRE2;BCAS3;APLP2;WIPF3;DOC2B;DENND1B;MYO5B;TVP23A;HEATR5B;SYT13;STX17;CPNE3;AP1G2;STX1A;TC2N;MYO6;ASAP3;FAM160A2;STX3;CPNE1;HOOK2;ATP9A;RAB11FIP4;TBC1D5;DENND1C;SYT2,SYT3;STX10;SPTBN4;LRP12;EXPH5;WIPF1;NSF;PICALM;BIN1;STX7;TBC1D10A;VPS53;HEATR5A;KXD1;SYT10;PRKCI;PLIN3;EHD2;VAMP2;EVI5;CHMP5;DNM1;ADAP2;EHD1;GOLGA5;SYTL1;RAC2;ACAP2;TOM1;AMPH;BVES
peptidyl-threonine modification (GO:0018210),0.6796977444427649,1.0342883741298017,0.334,0.9752805973575369,90,26,PHKG2;STK11;CAMK2G;CAMK1D;ULK1;TNKS;HIPK3;AKT1;MAP2K1;PSKH2;PRKCD;SBK1;GALNT11;MAP3K10;MYLK3;CAMKK1;HIPK2;PRKD2;ACVR1B;WNK1;GALNT18;GALNT17;GALNT12;CAMK2D;DCLK3;CAMKK2,PHKG2;STK11;CAMK2G;CAMK1D;ULK1;TNKS
Golgi organization (GO:0007030),0.6795583362880431,1.0320164423288511,0.34,0.9760061594753057,122,26,PLEKHM2;LMAN2L;LMAN1;TANGO2;GOLGA5;UBXN2B;ATL2;TRAPPC11;YWHAZ;FBXW8;CDC42;TMED4;ARHGAP21;ATP8B1;ATP8B3;STX16;STX5;GAK;MYO18A;GOLGB1;GOLGA2P5;BCAS3;STX17;GOLGA2;CUL7;OPTN,PLEKHM2;LMAN2L;LMAN1;TANGO2;GOLGA5;UBXN2B;ATL2;TRAPPC11
antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886),0.6803338541680867,1.0316050101304992,0.373,0.9769768162662071,98,21,KIF3A;DCTN3;SEC24B;KIF3B;CD74;KIF3C;KIFAP3;CAPZA1;SEC24C;AP2A2;CTSF;SH3GL2;DCTN2;DYNC1I2;ARF1;KLC2;ACTR1B;DYNC1I1;AP1M2;KIF26A;CTSV,KIF3A;DCTN3;SEC24B;KIF3B;CD74;KIF3C;KIFAP3;CAPZA1;SEC24C
