Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle (GO:0051439),0.720826307215056,1.0847947547233705,0.1,0.6519861364161947,73,40,PSMA2;PSMA4;PSMC1;PSMA3;PSMC6;ANAPC4;PSMB7;PSMB5;UBE2D1;PSMB3;PSMA7;FBXO5;PSMD3;PSMB1;PSMC5;PSMD2;PSMB4;PSMD12;PSMA5;CDC27;CDC20;PSMD1;PSMC2;PSMD11;UBA52;PLK1;RPS27A;PSMC3;PSMD13;CDK1;CCNB1;PSME3;PSMD14;PSMB2;BUB3;ANAPC1;PSMC4;UBE2C;MAD2L1;BUB1B,PSMA2;PSMA4;PSMC1;PSMA3;PSMC6;ANAPC4;PSMB7;PSMB5
negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle (GO:0051436),0.7209541368483872,1.0839238860232192,0.087,0.654674582563622,72,39,PSMA2;PSMA4;PSMC1;PSMA3;PSMC6;ANAPC4;PSMB7;PSMB5;UBE2D1;PSMB3;PSMA7;FBXO5;PSMD3;PSMB1;PSMC5;PSMD2;PSMB4;PSMD12;PSMA5;CDC27;CDC20;PSMD1;PSMC2;PSMD11;UBA52;RPS27A;PSMC3;PSMD13;CDK1;CCNB1;PSME3;PSMD14;PSMB2;BUB3;ANAPC1;PSMC4;UBE2C;MAD2L1;BUB1B,PSMA2;PSMA4;PSMC1;PSMA3;PSMC6;ANAPC4;PSMB7;PSMB5
regulation of cation channel activity (GO:2001257),0.7278465268009724,1.0824279775552104,0.17,0.657513177291431,72,23,DAPK1;MAPK8IP2;KCNS1;FGF12;KCNE5;CNIH2;NANOS1;FKBP1A;MEF2C;JPH1;CNIH3;MMP9;CACNG4;HOMER1;DMD;APP;SLMAP;ANK2;SHISA9;NLGN1;STAC;JPH2;NETO1,DAPK1;MAPK8IP2;KCNS1
cell junction assembly (GO:0034329),0.7427513485449361,1.0827104250403992,0.19,0.6578511792562636,60,18,ZNF703;ACTG1;TLN1;PKP4;TJP1;ACTB;VMP1;GJC1;CDH4;CDH5;FLNA;CDH13;LIMS2;LIMS1;VCL;FLNC;CDH11;CDH6,ZNF703;ACTG1;TLN1;PKP4
regulation of cellular protein metabolic process (GO:0032268),0.7329357463086531,1.0828429421069699,0.16,0.6600331205052509,51,21,CSF1;NFKB1;GEMIN5;EIF4E;KLF4;DDX6;EIF2A;METAP1;INHBA;PUM3;TGFB1;CDC123;RPL10;TCOF1;EIF4G1;APP;NOLC1;RBM3;CYFIP2;EDN1;EDNRB,CSF1;NFKB1;GEMIN5;EIF4E;KLF4
Fc receptor signaling pathway (GO:0038093),0.7113410323743865,1.0830971362716015,0.08,0.6606481214110788,184,48,NFKB1;PSMA2;HRAS;PSMA4;PSMC1;PSMA3;PDPK1;PSMC6;TAB2;PSMB7;PSMB5;SHC1;UBE2D1;PSMB3;MALT1;MAPK8;PSMA7;PSMD3;PSMB1;PSMC5;SKP1;PSMD2;NFATC3;PSMB4;PSMD12;PPP3R1;CHUK;PSMA5;PSMD1;PSMC2;PSMD11;RAC1;UBA52;RPS27A;PSMC3;PSMD13;PIK3R1;PSME3;PSMD14;PSMB2;MAPK9;PSMC4;PPP3CA;LYN;VAV3;CUL1;FOS;CARD11,NFKB1;PSMA2;HRAS;PSMA4;PSMC1;PSMA3;PDPK1;PSMC6;TAB2;PSMB7;PSMB5;SHC1
proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161),0.6977268322557993,1.0817689922184086,0.022,0.6617409602793662,292,102,DERL2;MAEA;CUL3;FBXL18;UBR3;SMURF1;ERLIN1;UBE2D3;PPP2R5C;PSMA2;AGAP3;CCNF;PSMA4;PSMC1;RLIM;PSMA3;HSPA5;LTN1;PSMC6;ANAPC4;DERL3;FBXW7;PSMB7;KCTD17;PSMB5;RMND5B;UBE2D1;AUP1;PSMB3;UBE2S;CSNK1A1;ERLEC1;UBE2G2;UBE4B;FBXL3;CUL4A;RNF7;UBE2B;BFAR;NPLOC4;RNF44;UCHL1;PTTG1;NEDD4L;PSMA7;TRIM9;KCTD2;ARMC8;HERC2;BTBD9;PSMD3;PSMB1;PSMC5;SKP1;PSMD2;UBXN8;PSMB4;PSMD12;SIRT1;PSMA5;ABTB2;CDC27;TBL1X;CDC20;PSMD1;PSMC2;PSMD11;RNF122;UBA52;PLK1;RPS27A;PSMC3;PSMD13;GTSE1;KCTD10;PLAA;CDK1;CCNB1;PSME3;MDM2;PSMD14;PSMB2;BUB3;ANAPC1;PSMC4;BTBD11;ARNTL;NEDD4;AURKB;UBE2C;AURKA;UBE2J1;SKP2;ARRB1;KIF14;MAD2L1;TP53;CUL1;KLHL42;BUB1B;USP44;SPSB4,DERL2;MAEA;CUL3;FBXL18;UBR3;SMURF1;ERLIN1;UBE2D3;PPP2R5C;PSMA2;AGAP3;CCNF;PSMA4;PSMC1;RLIM;PSMA3;HSPA5;LTN1;PSMC6;ANAPC4;DERL3;FBXW7;PSMB7;KCTD17;PSMB5
"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)",0.7214413600934275,1.0787188428324195,0.149,0.6620647246193541,76,32,PSMA2;PSMA4;PSMC1;PSMA3;PSMC6;PSMB7;PSMB5;CALR;PSMB3;NCF2;PSMA7;SNAP23;PSMD3;PSMB1;PSMC5;PSMD2;PSMB4;PSMD12;CHUK;PSMA5;PSMD1;PSMC2;PDIA3;PSMD11;PSMC3;ITGAV;PSMD13;PSME3;PSMD14;PSMB2;PSMC4;B2M,PSMA2;PSMA4;PSMC1;PSMA3;PSMC6;PSMB7;PSMB5;CALR
vesicle organization (GO:0016050),0.7234674053033463,1.0807036508424546,0.141,0.6633866614890125,128,29,AKTIP;ARFGEF2;RNF26;VAMP1;SNX9;PI4K2B;WASHC4;SNX12;SYT9;LAMTOR1;ANXA2;CORO1A;SNAP23;STX11;GOSR1;SYT14;SNX5;AP2M1;SNX18;SYT11;SYT16;SYT4;PLEKHF1;PI4K2A;CAV2;SYT6;SYT1;CAV1;SYTL2,AKTIP;ARFGEF2;RNF26;VAMP1;SNX9;PI4K2B;WASHC4;SNX12
macroautophagy (GO:0016236),0.7346964860075135,1.0812046454926945,0.16,0.6646477095606143,111,22,VDAC1;MAP1LC3B;RB1CC1;VPS4B;MAP1LC3C;LIX1L;TOMM22;PRKAG2;TOMM7;PIK3C3;ATG16L1;VMP1;LIX1;CHMP4C;PRKAG1;MFN2;UBA52;RPS27A;PLAA;PLEKHF1;EI24;TOMM40,VDAC1;MAP1LC3B;RB1CC1;VPS4B;MAP1LC3C
cellular respiration (GO:0045333),0.7465260236489799,1.0787735271871026,0.22,0.665016917972058,58,16,UQCRHL;NDUFAF2;FASTKD3;NDUFS1;NDUFS3;TBRG4;ETFRF1;LYRM7;FASTKD5;PMPCB;MTFR2;FASTKD2;COQ10B;UQCRH;CYCS;SLC25A14,UQCRHL;NDUFAF2;FASTKD3;NDUFS1;NDUFS3
Fc-epsilon receptor signaling pathway (GO:0038095),0.7113410323743865,1.080862999929906,0.078,0.6650998388245264,183,48,NFKB1;PSMA2;HRAS;PSMA4;PSMC1;PSMA3;PDPK1;PSMC6;TAB2;PSMB7;PSMB5;SHC1;UBE2D1;PSMB3;MALT1;MAPK8;PSMA7;PSMD3;PSMB1;PSMC5;SKP1;PSMD2;NFATC3;PSMB4;PSMD12;PPP3R1;CHUK;PSMA5;PSMD1;PSMC2;PSMD11;RAC1;UBA52;RPS27A;PSMC3;PSMD13;PIK3R1;PSME3;PSMD14;PSMB2;MAPK9;PSMC4;PPP3CA;LYN;VAV3;CUL1;FOS;CARD11,NFKB1;PSMA2;HRAS;PSMA4;PSMC1;PSMA3;PDPK1;PSMC6;TAB2;PSMB7;PSMB5;SHC1
purine ribonucleoside monophosphate metabolic process (GO:0009167),0.7383822835127495,1.0796185725216991,0.199,0.6657450346967919,40,18,GMPS;NT5C2;NDUFS1;GMPR2;ATP1B1;ENPP1;IMPDH2;IMPDH1;ATP1A2;PFAS;PPAT;HSPA8;ADSL;HPRT1;GART;ADSS;PAICS;AK4,GMPS;NT5C2;NDUFS1;GMPR2;ATP1B1;ENPP1
antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590),0.7214413600934275,1.0789117271713473,0.136,0.6670115669497605,79,32,PSMA2;PSMA4;PSMC1;PSMA3;PSMC6;PSMB7;PSMB5;CALR;PSMB3;NCF2;PSMA7;SNAP23;PSMD3;PSMB1;PSMC5;PSMD2;PSMB4;PSMD12;CHUK;PSMA5;PSMD1;PSMC2;PDIA3;PSMD11;PSMC3;ITGAV;PSMD13;PSME3;PSMD14;PSMB2;PSMC4;B2M,PSMA2;PSMA4;PSMC1;PSMA3;PSMC6;PSMB7;PSMB5;CALR
positive regulation of inflammatory response (GO:0050729),0.7456302163228585,1.0791983971752261,0.197,0.6672493274760496,74,16,IL6;DDT;IL6ST;HYAL2;KARS;GPRC5B;TSLP;NLRP12;TLR6;RPS19;DHX9;OSMR;PTGER4;TNFRSF1A;WNT5A;SERPINE1,IL6;DDT;IL6ST;HYAL2;KARS;GPRC5B;TSLP;NLRP12
anaphase-promoting complex-dependent catabolic process (GO:0031145),0.7109147102207369,1.080038279889854,0.086,0.6676870646897084,80,45,CUL3;PSMA2;PSMA4;PSMC1;PSMA3;PSMC6;ANAPC4;PSMB7;PSMB5;UBE2D1;PSMB3;UBE2S;PTTG1;PSMA7;PSMD3;PSMB1;PSMC5;PSMD2;PSMB4;PSMD12;PSMA5;CDC27;CDC20;PSMD1;PSMC2;PSMD11;UBA52;PLK1;RPS27A;PSMC3;PSMD13;CDK1;CCNB1;PSME3;PSMD14;PSMB2;BUB3;ANAPC1;PSMC4;AURKB;UBE2C;AURKA;SKP2;MAD2L1;BUB1B,CUL3;PSMA2;PSMA4;PSMC1;PSMA3;PSMC6;ANAPC4;PSMB7;PSMB5
negative regulation of cell cycle process (GO:0010948),0.7145351505806222,1.0796560344429356,0.117,0.6689075561289781,82,38,TOM1L1;AURKAIP1;MAX;FGF10;RYBP;FBXW7;PPP1R10;CALR;CBX3;BRCA1;CDK4;EPC1;ZNF268;FBXO5;MRE11;CDC7;CDT1;CHMP4C;PHC3;RAD51;SMC1A;EZH2;RBBP8;HMGN5;HSP90AB1;CHEK1;E2F8;TFDP1;MDM2;AURKB;TFDP2;STAG2;RPL23;GPER1;E2F7;RRM2;CCND1;PHC1,TOM1L1;AURKAIP1;MAX;FGF10;RYBP;FBXW7;PPP1R10;CALR;CBX3;BRCA1
protein O-linked glycosylation (GO:0006493),0.7271173708379919,1.07655265742834,0.144,0.6709138683779903,116,26,PLOD3;MUC3A;TRAK1;DPM2;LFNG;B3GALNT2;GALNT14;ST3GAL3;ADAMTSL1;POFUT1;LARGE1;POGLUT1;MUC12;ADAMTSL4;ST6GAL1;FKRP;GALNT2;GALNT7;GALNT1;B3GALT5;THBS1;B3GNT7;EOGT;B3GALT1;GCNT4;SPON1,PLOD3;MUC3A;TRAK1;DPM2;LFNG;B3GALNT2;GALNT14;ST3GAL3;ADAMTSL1;POFUT1;LARGE1
chromatin remodeling (GO:0006338),0.7139288597765356,1.0768273101822987,0.115,0.6710695311454685,117,41,SMARCA2;HNRNPC;SP140L;ELOF1;DAXX;PIH1D1;SMARCAD1;ARID1B;BHMG1;MBD3;CBX3;SP110;HMGB3;ACTL6A;SSRP1;TOX3;ACTB;BAHD1;PBRM1;INO80C;RB1;NUDT5;HMGB2;CHRAC1;INO80;SMARCC1;ZBTB1;UBTF;CHEK1;BAZ1A;SUV39H2;SUPT6H;SP140;TOP1;DEK;HMGB1;TFAM;ANP32E;NPM1;SOX9;MYC,SMARCA2;HNRNPC;SP140L;ELOF1;DAXX;PIH1D1;SMARCAD1;ARID1B;BHMG1;MBD3;CBX3;SP110;HMGB3
protein autophosphorylation (GO:0046777),0.7113299174504286,1.0770339057268357,0.099,0.6720593191898329,176,43,MTOR;DYRK1A;MARK2;ALK;DAPK3;DAPK1;CHEK2;PDPK1;NEK6;RIOK2;SIK1;ABL1;STK17B;STK4;PIM1;MEX3B;STK39;CDK12;EIF2AK3;MELK;PRKX;LMTK2;NTRK2;DDR2;ATM;FYN;MAP3K3;RIPK1;AAK1;ERBB2;VRK1;YES1;AURKB;EPHB1;CAMK4;AURKA;EPHA1;LYN;JAK1;PDGFRB;TEK;FLT1;TNIK,MTOR;DYRK1A;MARK2;ALK;DAPK3;DAPK1;CHEK2;PDPK1;NEK6;RIOK2
establishment of protein localization to membrane (GO:0090150),0.734400989636267,1.0770596198294804,0.17,0.675259617408991,84,21,GOLPH3L;ZDHHC20;ABCD1;RFTN2;ATG4A;RAB3GAP2;ZDHHC3;ZDHHC15;ZDHHC9;KIF13A;GOLPH3;ZDHHC6;ICMT;RAB34;SEC63;RTP1;NPC1;ZDHHC22;RFTN1;MACF1;RAB31,GOLPH3L;ZDHHC20;ABCD1;RFTN2;ATG4A
regulation of stem cell differentiation (GO:2000736),0.7088197047913279,1.0773209486866162,0.118,0.675356084795231,89,43,YTHDF2;TACSTD2;PSMA2;PSMA4;PSMC1;PSMA3;PSMC6;HNRNPU;PSMB7;PSMB5;ABL1;PSMB3;LMO1;METTL3;SETD1A;PSMA7;RUNX1;H3F3A;PSMD3;PSMB1;PSMC5;PSMD2;PSMB4;PSMD12;ZFP36L2;GATA2;LMO2;PSMA5;PSMD1;PSMC2;PSMD11;UBA52;RPS27A;PSMC3;PSMD13;PSME3;PSMD14;PSMB2;PSMC4;KMT2A;NOTCH1;JAG1;HES1,YTHDF2;TACSTD2;PSMA2;PSMA4;PSMC1;PSMA3;PSMC6;HNRNPU;PSMB7;PSMB5
calcium ion transport (GO:0006816),0.7205355983078024,1.0757432584280577,0.128,0.6775126680963744,119,31,TMCO1;CACNA1C;PSEN2;ORAI1;TRPM6;NPY;ATP2C1;ITPR1;MCOLN1;SLC3A2;FKBP1A;CALCRL;FYN;PKD2;ITGAV;NALCN;STIM2;ATP2B2;CACNA1A;CACNA2D1;CACNG4;TRPM3;TPT1;TMEM165;SLC24A3;ANK2;ORAI2;ANO6;RYR3;RYR2;CAV1,TMCO1;CACNA1C;PSEN2;ORAI1;TRPM6;NPY
axonogenesis (GO:0007409),0.6999650889277974,1.0751059106168104,0.069,0.6816436881595297,224,64,KIF5A;RTN4;LINGO1;EFNB1;HRAS;CREB1;SCN1B;USP33;KIF5B;RAB8A;SHC1;SLITRK4;LRFN5;FAM129B;SHH;LUM;SLITRK3;ATL1;KIF5C;EFNB2;ROBO2;SEMA3A;DOK5;EZR;DCC;SEMA3C;AFG3L2;SLITRK6;PDLIM7;FYN;SIAH2;PIK3R1;ARHGAP35;NELL2;IRS2;BDNF;GLI2;PLPPR4;APP;L1CAM;PTPN11;RYK;GFRA1;EPHB1;ROBO1;MAP1B;NTNG1;NGFR;LGI1;TNFRSF8;CXCL12;SHC3;CYFIP2;MAP1A;KIRREL1;GAP43;DRAXIN;WNT5A;ANOS1;LRRN2;DAB1;RET;SLIT2;SEMA6A,KIF5A;RTN4;LINGO1;EFNB1;HRAS;CREB1;SCN1B;USP33;KIF5B;RAB8A;SHC1
mitochondrial respiratory chain complex assembly (GO:0033108),0.7280015249511322,1.072916765961348,0.192,0.6881430012725142,98,22,SAMM50;COX14;NDUFS6;NDUFA6;BCS1L;NDUFA9;NDUFAF2;NDUFAF4;FASTKD3;NDUFS1;NDUFS3;TIMMDC1;ECSIT;DMAC2;NDUFAF8;COA4;LYRM7;TTC19;NDUFA5;DMAC1;TIMM21;SCO1,SAMM50;COX14;NDUFS6;NDUFA6;BCS1L;NDUFA9;NDUFAF2;NDUFAF4;FASTKD3;NDUFS1;NDUFS3;TIMMDC1;ECSIT
cellular response to mechanical stimulus (GO:0071260),0.7435670826657798,1.072977736333233,0.222,0.6908486857585782,49,16,NFKB1;PIEZO2;CASP8AP2;MAPK8;CASP2;CNN2;HABP4;TNFRSF10A;MAP3K14;CHEK1;SOX9;FAS;PTGER4;TNFRSF8;TNFRSF10B;TNFRSF1A,NFKB1;PIEZO2
positive regulation of transcription from RNA polymerase I promoter (GO:0045943),0.7422732221966791,1.0723466635004946,0.226,0.6917019885165673,21,16,MTOR;PIH1D1;RASL11A;WDR75;IPPK;EIF2AK3;UTP15;UBTF;HEATR1;NOL11;ERBB2;MARS;ATF4;DHX33;WDR43;NCL,MTOR;PIH1D1;RASL11A
negative regulation of cell communication (GO:0010648),0.7229207419098089,1.0731275475929147,0.17,0.6924558881720185,79,26,ALK;PTPN1;NLRP12;ERBB3;EPHA2;EPHA3;IL11;LMTK2;NTRK2;DDR2;ERBB2;IGFBP3;EPHA7;AXL;RYK;ROR1;EPHB1;EPHA1;LIF;UBASH3B;NTRK3;MET;PDGFRB;TEK;FLT1;RET,ALK;PTPN1
RNA 3'-end processing (GO:0031123),0.7303465301451127,1.0719587828838952,0.189,0.6930681867847854,62,21,CLP1;CPSF7;MAGOH;NCBP2;PABPN1;SRSF6;WDR33;RNPS1;NCBP1;LIN28B;CSTF2;SUPV3L1;MAGOHB;SRSF3;ALYREF;EIF4A3;DDX39A;SRSF1;NUDT21;U2AF2;SRSF2,CLP1;CPSF7;MAGOH;NCBP2;PABPN1;SRSF6;WDR33;RNPS1;NCBP1;LIN28B
positive regulation of multicellular organismal process (GO:0051240),0.7057248250588148,1.0734548413377356,0.098,0.6952116080347319,203,55,MTOR;TGFBR2;ZNF703;RTN4;FGF10;SRSF6;SOX8;BMPR1B;FAM129B;SHH;PRKCE;RBPJ;GCNT2;RBM19;BMP1;GLIPR2;OLFM1;EZH2;GHR;LRP1;SIRT1;INHBA;WWTR1;TGFB1;XBP1;RPS19;NODAL;SYDE1;TGFB2;EIF4G1;NOTCH1;PFN1;BAMBI;SOX9;TIAM1;ENO1;APELA;TGFB1I1;F2RL1;C1QBP;FOXD1;DOCK5;LEF1;NLGN1;PDPN;BMPR1A;LDLR;TWIST1;DAB2;LOXL2;CARD11;TFRC;WNT5A;PDGFB;SERPINE1,MTOR;TGFBR2;ZNF703;RTN4;FGF10;SRSF6;SOX8
striated muscle contraction (GO:0006941),0.7336246022492812,1.062907960587008,0.249,0.6956406990809014,62,15,SCN3B;SCN5A;SCN1B;RCSD1;ATP1B1;CHRNA1;KCNE5;NANOS1;TNNT2;ATP1A2;DMD;TPM1;ALDOA;DTNA;RYR2,SCN3B;SCN5A;SCN1B;RCSD1;ATP1B1
tumor necrosis factor-mediated signaling pathway (GO:0033209),0.7069059848627329,1.0731468469886452,0.116,0.695741010112195,124,47,PSMA2;KARS;PSMA4;PSMC1;PSMA3;PSMC6;PSMB7;PSMB5;TNFRSF21;PSMB3;TXNDC17;PSMA7;PSMD3;PSMB1;PSMC5;PSMD2;PSMB4;PSMD12;CHUK;PSMA5;TNFRSF10A;TNFRSF10C;MAP3K14;PSMD1;PSMC2;PSMD11;UBA52;RPS27A;PSMC3;PSMD13;RIPK1;COMMD7;PSME3;PSMD14;PSMB2;PSMC4;TNFRSF10D;FAS;TNFRSF12A;NGFR;TMSB4X;EDA2R;TNFRSF8;TNFRSF10B;LIMS1;TNFRSF1A;TNFRSF11B,PSMA2;KARS;PSMA4;PSMC1;PSMA3;PSMC6;PSMB7;PSMB5;TNFRSF21
response to hydrogen peroxide (GO:0042542),0.7398506803131126,1.0679268038653151,0.248,0.6960749857168819,44,15,IL6;FXN;ABL1;CYP1B1;ADAM9;PLEKHA1;SIRT1;GPX1;GLRX2;NET1;SETX;ECT2;RPS3;PRDX3;RHOB,IL6;FXN
positive regulation of canonical Wnt signaling pathway (GO:0090263),0.7047175677855632,1.067091531121121,0.129,0.6964607369667442,114,43,NFKB1;DAPK3;PSMA2;PSMA4;PSMC1;PSMA3;PSMC6;PSMB7;PSMB5;GPRC5B;WNT2B;DKK2;UBR5;PSMB3;DDX3X;PSMA7;DAAM2;PSMD3;PSMB1;PSMC5;PSMD2;WNT3A;PSMB4;PSMD12;PSMA5;TBL1X;PSMD1;PSMC2;ZBED3;PSMD11;UBA52;RPS27A;PSMC3;PSMD13;PSME3;PSMD14;PSMB2;PSMC4;ARNTL;BAMBI;CAPRIN2;SFRP2;CAV1,NFKB1;DAPK3;PSMA2;PSMA4;PSMC1;PSMA3;PSMC6;PSMB7;PSMB5;GPRC5B;WNT2B
regulation of epithelial cell proliferation (GO:0050678),0.726030038580098,1.0668184401011764,0.212,0.6965854850507501,73,22,SCN5A;HRAS;FGF10;SRSF6;NKX3-1;STRAP;CDC73;RUNX3;GPX1;TGFB1;NODAL;C5AR1;ERBB2;TGFB2;LAMC1;SOX9;SIX4;CDKN2B;NME1;SOX2;MYC;SFRP2,SCN5A;HRAS;FGF10;SRSF6;NKX3-1;STRAP
negative regulation of cell growth (GO:0030308),0.7089037865883612,1.0713622214452556,0.152,0.6968573666265265,116,40,SMARCA2;PPT1;RTN4;BTG1;ESR2;HYAL2;DACT3;NDUFS3;ENPP1;APBB2;BCL6;RERG;PPP2CA;DDX3X;PHB;DCBLD2;CCDC85B;FGF13;SESN2;DCC;ADAM15;SIRT1;INHBA;CDKN2AIP;TGFB1;WT1;TGFB2;RACK1;EI24;MSX1;TCHP;ENO1;CDKN2A;JADE1;TP53;CAPRIN2;CDKN1A;GAL;SFRP2;SLIT2,SMARCA2;PPT1;RTN4;BTG1;ESR2;HYAL2;DACT3
positive regulation of homeostatic process (GO:0032846),0.7418043333244414,1.06732324788123,0.25425425425425424,0.6969741455823828,84,15,C2CD2L;PIH1D1;PPP1R10;PRMT1;MRE11;HMGB2;INHBA;DHX36;EIF4G1;NPC1;GNL3;SPP1;STAT3;RYR2;CAV1,C2CD2L;PIH1D1;PPP1R10
regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061418),0.7144455439188933,1.0735430074382388,0.137,0.697493247371616,79,34,UBE2D3;PSMA2;PSMA4;PSMC1;PSMA3;PSMC6;PSMB7;PSMB5;UBE2D1;PSMB3;RBPJ;PSMA7;EGLN1;PSMD3;PSMB1;PSMC5;PSMD2;EP300;PSMB4;PSMD12;PSMA5;PSMD1;PSMC2;PSMD11;UBA52;RPS27A;PSMC3;PSMD13;PSME3;PSMD14;PSMB2;PSMC4;NOTCH1;EPAS1,UBE2D3;PSMA2;PSMA4;PSMC1;PSMA3;PSMC6;PSMB7;PSMB5
positive regulation of cell growth (GO:0030307),0.708930783673038,1.0629379178680765,0.181,0.6982662818912426,99,34,DERL2;EXOSC4;SMURF1;SPHK1;FXN;EIF4G2;EXOSC9;NCBP1;TAF9;DDX3X;NEDD4L;SUPV3L1;ISLR2;H3F3A;BCL2;EXOSC2;INO80;CDKN2AIP;PLAA;SYT4;ERBB2;NGF;BDNF;TGFB2;EIF4G1;L1CAM;SEMA7A;LEF1;LGI1;UNC13A;MACF1;SYT1;EDN1;SFRP2,DERL2;EXOSC4;SMURF1;SPHK1;FXN;EIF4G2;EXOSC9;NCBP1
cell-cell junction assembly (GO:0007043),0.7319113656733884,1.067973525321624,0.223,0.6987095677175369,80,18,PARD6A;TLN1;PKP4;TJP1;EPB41L3;GJC1;PKN2;CDH4;CDH5;OCLN;RAB13;WDR1;CDH13;ECT2;VCL;CD9;CDH11;CDH6,PARD6A;TLN1;PKP4
amino acid transport (GO:0006865),0.7188969457325748,1.0616602493196936,0.232,0.6989501839786941,49,21,SLC38A6;SLC38A7;SLC7A5;SLC38A9;SLC7A6;SLC6A6;SLC3A2;SLC7A8;SLC38A10;SLC43A2;SLC7A7;SLC38A2;SLC6A15;SLC16A12;SLC1A5;SLC38A1;SLC1A4;SLC43A1;SLC6A17;SLC7A11;SLC7A1,SLC38A6;SLC38A7;SLC7A5;SLC38A9;SLC7A6;SLC6A6
mRNA processing (GO:0006397),0.6855242018175489,1.0633475178110445,0.064,0.6993410041927627,284,106,PNN;AQR;SNRPF;DBR1;CPSF6;GEMIN6;CLP1;HNRNPC;CPSF7;MAGOH;NONO;NCBP2;AURKAIP1;SNRNP200;HNRNPH3;SNRPB2;PRPF18;SNRNP48;LSM5;HNRNPU;BUD31;CDC5L;SNRNP40;PABPN1;BCAS2;SRSF6;RBM22;GEMIN5;WDR33;RNPS1;EFTUD2;SUPT5H;CHERP;NCBP1;SNRNP25;POLR2L;PRPF4;PRPF31;LSM7;PRPF4B;PRPF8;POLR2H;DHX15;POLR2K;SNRPC;SNRPB;SF3B4;METTL3;TBRG4;SNRPE;HNRNPUL1;CSTF2;U2SURP;SF3B3;DDX42;MAGOHB;PTBP1;SNU13;RBMX;SF3A1;SCAF11;SRSF3;SRRT;PQBP1;SNRPD3;GTF2H3;HNRNPK;SRSF10;FUS;HNRNPD;TRA2B;PSPC1;ALYREF;POLR2G;ELAVL2;POLR2B;PHF5A;GTF2H2;EIF4A3;ZCCHC8;CCAR1;DDX39A;GTF2H1;HNRNPR;SYNCRIP;LSM3;SRSF1;NUDT21;POLR2D;HNRNPA1;U2AF2;HSPA8;PABPC1;SFPQ;DDX46;SF3A3;PRPF19;SRSF2;DHX9;SNRPD1;YBX1;HNRNPM;PPIL1;SNRPN;HNRNPH1;RBPMS,PNN;AQR;SNRPF;DBR1;CPSF6;GEMIN6;CLP1;HNRNPC;CPSF7;MAGOH;NONO;NCBP2;AURKAIP1;SNRNP200;HNRNPH3;SNRPB2;PRPF18;SNRNP48;LSM5;HNRNPU;BUD31;CDC5L;SNRNP40;PABPN1;BCAS2;SRSF6;RBM22;GEMIN5;WDR33;RNPS1;EFTUD2;SUPT5H
peptidyl-tyrosine phosphorylation (GO:0018108),0.7424793639368767,1.070348361583806,0.237,0.6993913593122467,80,17,DYRK1A;EFEMP1;ABL1;PKDCC;ABI2;EPHA3;GHR;DDR2;FYN;YES1;EPHA1;LYN;JAK1;PDGFRB;TEK;FLT1;PDGFB,DYRK1A;EFEMP1
plasma membrane bounded cell projection organization (GO:0120036),0.706590981494227,1.0706159791729801,0.132,0.6994562276311806,119,38,IL6;MANF;CTTN;BLOC1S4;CCR7;TOR1A;VAPA;NPY;PRMT1;NPTXR;CEP78;TBC1D23;CDH4;RAB35;RB1;PQBP1;PLEKHA1;RAC1;CNTNAP2;RAB13;BLOC1S2;STMN3;HMGB1;APP;L1CAM;NEDD4;RYK;LIMA1;MAP2;LYN;TPM1;NCDN;LGI1;NLGN1;PDPN;ATCAY;GPM6B;CDH11,IL6;MANF;CTTN;BLOC1S4;CCR7;TOR1A;VAPA;NPY
spindle assembly (GO:0051225),0.7257866712667871,1.0623524166844438,0.248,0.699529046188769,81,19,KIFC1;CHEK2;NEK6;ARHGEF10;ZNF207;BCCIP;MZT1;KIF2A;RCC1;FLNA;INO80;HAUS8;HAUS6;MYBL2;BIRC5;TPX2;KIF11;KPNB1;RPS3,KIFC1;CHEK2;NEK6
positive regulation of Wnt signaling pathway (GO:0030177),0.7013350587695529,1.0673805413884592,0.116,0.6996116184247135,141,52,NFKB1;DAPK3;PPM1A;PSMA2;PSMA4;PSMC1;PSMA3;PSMC6;PSMB7;PSMB5;ATP6AP2;GPRC5B;WNT2B;DKK2;UBR5;PSMB3;CDC73;DDX3X;PSMA7;DAAM2;PSMD3;PSMB1;PSMC5;SKI;PSMD2;WNT3A;PSMB4;PSMD12;PSMA5;TBL1X;PSMD1;PSMC2;ZBED3;PSMD11;UBA52;RPS27A;PSMC3;PSMD13;PSME3;PSMD14;PSMB2;PSMC4;ARNTL;DEPDC1B;BAMBI;RSPO3;CAPRIN2;MACF1;SULF1;SFRP2;CAV1;DACT1,NFKB1;DAPK3;PPM1A;PSMA2;PSMA4;PSMC1;PSMA3;PSMC6;PSMB7;PSMB5;ATP6AP2;GPRC5B;WNT2B
