Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
translation (GO:0006412),0.6241851575017145,1.141282685005739,0.15715715715715717,0.6524342503614246,233,15,MRTO4;ABCF1;MRPL42;PTCD3;QRSL1;MRRF;FARSB;MARS2;MRPS18B;EIF4G1;LARS2;TARS2;ABCE1;VARS;IGF2BP3,MRTO4;ABCF1;MRPL42;PTCD3;QRSL1;MRRF;FARSB;MARS2;MRPS18B
negative regulation of programmed cell death (GO:0043069),0.5696846128644759,1.1353143306003142,0.068,0.6537385795721852,409,53,DCPS;STIL;GRK5;SOX9;FMN2;MAEA;NFKB1;ERC1;HSPD1;TEK;BID;EPHA5;MAD2L1;SNCA;SQSTM1;BCL2L1;PLK2;PLAUR;PSMC5;UBB;PIDD1;NAA16;HTATIP2;IKBKB;YBX3;TP53;BIRC5;RIPK2;OSR1;EVI2B;SPRY2;KANK2;EPHB4;ATAD3A;FIGNL1;NUP62;MET;CDK1;NOTCH2;PHIP;PRKDC;EPHB1;CD44;IL6ST;EGFR;HGF;PDGFRA;PIK3R1;EPHB2;HMGA2;KDR;MAP4K4;FAIM2,DCPS;STIL;GRK5;SOX9;FMN2;MAEA;NFKB1;ERC1;HSPD1;TEK;BID;EPHA5;MAD2L1;SNCA;SQSTM1;BCL2L1
transmembrane transport (GO:0055085),0.5835016150132548,1.1390024062902706,0.091,0.65890851693535,379,37,PSMA3;ANO6;CALHM2;CLCN5;ABCF1;PSMD1;TUSC3;LRRC8C;SLC5A6;PSMD3;SLC19A1;ABCA7;CLCN6;PSMD2;ATP13A1;ABCC10;PSMC5;SLC17A9;ATP1B3;CLCN4;UBB;ADD3;ERLIN1;ANO8;CLCN7;ANKH;ATP1A1;SLC14A1;ABCC5;SLC44A5;ATP2B1;SLC22A4;SLC22A23;ATP8B2;GJA1;TTYH3;SLC44A1,PSMA3;ANO6;CALHM2;CLCN5;ABCF1;PSMD1;TUSC3;LRRC8C;SLC5A6;PSMD3;SLC19A1;ABCA7;CLCN6;PSMD2
ERBB signaling pathway (GO:0038127),0.6153847630793481,1.1278205098900602,0.20641282565130262,0.6599085543584783,81,15,SOX9;FES;PTPN11;PRKCA;PAG1;EREG;UBB;PLCG1;HSP90AA1;PXN;SHC3;MVP;EGFR;TGFB1;PIK3R1,SOX9;FES;PTPN11;PRKCA;PAG1;EREG
negative regulation of apoptotic process (GO:0043066),0.5713798240184194,1.141898977071175,0.052,0.6599574176888382,486,58,BHLHB9;STIL;GRK5;SOX9;FMN2;MAEA;NFKB1;ERC1;KLF4;HSPD1;TEK;BID;EPHA5;PRKCA;MAD2L1;SNCA;SQSTM1;BCL2L1;LGMN;PLK2;PLAUR;NOTCH1;UBB;PIDD1;NAA16;HTATIP2;IKBKB;TP53;BIRC5;RIPK2;FNIP1;OSR1;EVI2B;SPRY2;EPHB4;ATAD3A;FIGNL1;NUP62;MET;IFI6;CDK1;NOTCH2;PHIP;PRKDC;EPHB1;CD44;IL6ST;EGFR;TNFRSF1B;HGF;PDGFRA;PIK3R1;EPHB2;HMGA2;KDR;MAP4K4;F2R;FAIM2,BHLHB9;STIL;GRK5;SOX9;FMN2;MAEA;NFKB1;ERC1;KLF4;HSPD1;TEK;BID;EPHA5;PRKCA;MAD2L1;SNCA;SQSTM1;BCL2L1;LGMN
regulation of protein kinase B signaling (GO:0051896),0.6035772063144867,1.135764450237349,0.1312625250501002,0.6617447287464432,164,21,PTPN11;AKR1C3;TEK;AKR1C2;EREG;SEMA5A;TSC2;CHI3L1;SPRY2;MET;FLCN;TNFAIP8L3;EGFR;HYAL2;ENG;KITLG;HGF;TGFB1;PDGFRA;PIK3R1;FGF5,PTPN11;AKR1C3;TEK;AKR1C2;EREG;SEMA5A
response to lipid (GO:0033993),0.6042977812649196,1.129417674445286,0.16916916916916916,0.6677638810759707,141,18,TNFRSF25;PAQR8;SNCA;RARG;TNFRSF14;JAK2;LY96;TLR4;LTBR;IRAK3;MAPKAPK3;PTPN22;IFNAR1;JUN;TNFRSF1B;TNFRSF21;TGFB1;F2R,TNFRSF25;PAQR8;SNCA
negative regulation of multicellular organismal process (GO:0051241),0.6070461074298872,1.1217598907246489,0.184,0.6678031591715221,126,16,SOX9;BRCA2;TBX18;BBS2;NOTCH1;WWC3;FLCN;VASN;PTPN23;ROBO1;EGFR;MCC;LRP4;BMP2;DUSP10;F2R,SOX9;BRCA2;TBX18;BBS2
regulation of neuron projection development (GO:0010975),0.6030869759622463,1.1279675736242012,0.156,0.6694517990333451,120,19,MYLIP;MARK2;FES;RUFY3;PAK3;SCARB2;GAK;CHN1;PLXNB2;NCS1;STX1B;RAPGEF1;TENM3;NDRG4;SSH2;KIF13B;RAB29;CRMP1;SEMA3A,MYLIP;MARK2;FES;RUFY3;PAK3;SCARB2;GAK;CHN1
positive regulation of cellular process (GO:0048522),0.5527349723488271,1.1177697390928143,0.064,0.6703562353823576,520,74,GRK5;SOX9;RDX;GPRIN1;BNC1;IL6R;CLEC11A;AKR1B1;CAPN1;PTGFR;AKR1C3;TBRG4;KIF20B;S1PR2;AKR1C2;STX4;TIAM1;LIF;PRC1;EREG;SDCBP;PARD3;RAD23A;RPTOR;SLC25A5;NUMA1;NOTCH1;CDC7;IL7R;FOXM1;BIRC5;LRP6;DLX1;VIPR1;RIPK2;EIF4G1;SOX4;NSMCE4A;CHEK1;LMNA;APC;HCFC1;CDC6;FAM98A;PHIP;KMT2D;CDK4;PTPN23;HSP90AB1;IL6ST;S1PR3;EGFR;WWTR1;JUN;FASN;CD47;FOSL1;TGFBR2;MDM2;CSF1;HGF;TGFB1;PDGFRA;ESM1;FGF5;HMGA2;TENM4;CDC25B;CCND1;PTN;KDR;COLEC12;F2R;MMP14,GRK5;SOX9;RDX;GPRIN1;BNC1;IL6R;CLEC11A;AKR1B1;CAPN1;PTGFR;AKR1C3;TBRG4;KIF20B;S1PR2;AKR1C2;STX4;TIAM1;LIF;PRC1;EREG;SDCBP;PARD3;RAD23A;RPTOR;SLC25A5
regulation of cellular macromolecule biosynthetic process (GO:2000112),0.5640715653871502,1.1224113964968883,0.086,0.6724014853282251,632,52,TGFBRAP1;TFAM;ZNF254;ZNF74;ESCO2;PCGF1;SUFU;BRCA2;ERC1;PUM3;ZNF561;NCOA2;TSC1;TCF3;HOXB7;MYBBP1A;ZNF660;UTP4;ZNF776;POFUT1;PRMT3;NFYA;NFIA;EZH2;EHMT2;EIF2B4;MLLT6;NOTCH1;SRRT;PRMT7;ZNF217;ZNF83;ZNF81;BRD8;CXXC1;TP53;SALL1;SOX4;SMARCA2;HCFC1;SFPQ;USP13;NOTCH2;KMT2D;ZMYND8;E2F1;WWTR1;ENG;ZBTB38;BMP2;HMGA2;HMGA1,TGFBRAP1;TFAM;ZNF254;ZNF74;ESCO2;PCGF1;SUFU;BRCA2;ERC1;PUM3;ZNF561;NCOA2;TSC1;TCF3;HOXB7;MYBBP1A;ZNF660;UTP4;ZNF776;POFUT1;PRMT3
regulation of cell proliferation (GO:0042127),0.5486213057178089,1.1184534721853154,0.034,0.6749798537342467,741,102,MDM4;GRK5;SOX9;TNFRSF25;ING5;FES;BRCA2;BNC1;IL6R;MEN1;STK11;CLEC11A;AKR1B1;CAPN1;PTGFR;KAT2B;KLF4;TSC1;AKR1C3;TBRG4;KIF20B;S1PR2;AKR1C2;STX4;TIAM1;PPP1R9B;LIF;PRC1;EREG;SDCBP;NF2;SLC25A5;P3H3;UTP20;RARG;NOTCH1;TMEM127;CDC7;IL7R;CYP1B1;KLF11;CDCA7;FOXM1;TSC2;TP53INP1;TP53;BIRC5;VIPR1;TNFRSF14;EIF4G1;SOX4;CDK10;SMARCA2;JAK2;HIST1H2AC;LTBR;KANK2;PKD2;NUP62;LMNA;APC;BTG2;COL18A1;CDC6;PTPRK;FAM98A;PHIP;BRCA1;HGS;KMT2D;CDK4;CDK6;PRKDC;ADGRG1;IL6ST;S1PR3;EGFR;WWTR1;JUN;IGFBP6;CD47;FOSL1;EMP3;TNFRSF1B;TGFBR2;MDM2;CAMK2N1;SHCBP1;CSF1;HGF;TNFRSF21;TGFB1;PDGFRA;ESM1;FGF5;BMP2;CDC25B;PTN;KDR;E2F7;F2R;HMGA1,MDM4;GRK5;SOX9;TNFRSF25;ING5;FES;BRCA2;BNC1;IL6R;MEN1;STK11;CLEC11A;AKR1B1;CAPN1;PTGFR;KAT2B;KLF4;TSC1;AKR1C3;TBRG4;KIF20B;S1PR2;AKR1C2;STX4;TIAM1;PPP1R9B;LIF;PRC1;EREG;SDCBP;NF2
regulation of nucleic acid-templated transcription (GO:1903506),0.5647334271414869,1.1196033294878318,0.115,0.6755002679421036,608,46,TGFBRAP1;TFAM;ZNF254;ZNF74;PCGF1;SUFU;BRCA2;ERC1;ZNF561;NCOA2;TCF3;HOXB7;MYBBP1A;ZNF660;UTP4;ZNF776;POFUT1;PRMT3;NFYA;NFIA;EZH2;MLLT6;NOTCH1;SRRT;PRMT7;ZNF217;ZNF83;ZNF81;BRD8;CXXC1;TP53;SALL1;SOX4;SMARCA2;HCFC1;SFPQ;USP13;NOTCH2;KMT2D;ZMYND8;E2F1;WWTR1;ENG;BMP2;HMGA2;HMGA1,TGFBRAP1;TFAM;ZNF254;ZNF74;PCGF1;SUFU;BRCA2;ERC1;ZNF561;NCOA2;TCF3;HOXB7;MYBBP1A;ZNF660;UTP4;ZNF776;POFUT1;PRMT3
proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161),0.5734981985349673,1.1159033134135543,0.122,0.6756359020283325,292,34,PSMA3;KLHL11;MAEA;UBE2C;KLHL15;PSMD1;AURKB;BUB3;TMEM129;ANAPC2;PSMD3;MAD2L1;AURKA;PSMD2;ARRB1;UBR3;CDC20;PSMC5;USP19;UBB;GTSE1;CCNB1;TP53;BTBD11;BAG6;ERLIN1;SPSB1;BUB1B;APC;HERC2;CDK1;MDM2;FOXRED2;HECW2,PSMA3;KLHL11;MAEA;UBE2C;KLHL15;PSMD1;AURKB;BUB3;TMEM129;ANAPC2;PSMD3;MAD2L1;AURKA;PSMD2;ARRB1;UBR3
phosphorylation (GO:0016310),0.5675997042734814,1.122581858914619,0.075,0.6816146971937495,387,53,DGKZ;MARK2;CDK5;FES;AURKB;STK11;NEK10;PANK2;PRKCA;CDK12;NADK;AURKA;LIMK1;PLK2;DYRK3;CAMKK2;MEX3B;BMP2K;IKBKB;ADK;HK1;CCNE1;BIRC5;ATM;CDK10;JAK2;MAST2;ILF3;CHEK1;DGKI;MAP3K20;MINK1;VRK1;IRAK3;PRKG2;CDK1;PASK;TNIK;CDK4;CDK6;PRKDC;STK36;MAP3K12;MELK;PI4KA;CAMK2D;TGFBR2;TGFB1;EPHB2;BMP2;CDC25B;MAP4K4;HIPK2,DGKZ;MARK2;CDK5;FES;AURKB;STK11;NEK10;PANK2;PRKCA;CDK12;NADK;AURKA;LIMK1
post-translational protein modification (GO:0043687),0.5835722038639578,1.1234189775931969,0.115,0.6853121256115129,358,32,PSMA3;KLHL11;FBXL14;ESCO2;KLHL21;PSMD1;MEN1;DCAF16;EVA1A;PSMD3;PSMD2;ASB1;LAMB1;DCAF13;PSMC5;TMEM132A;FUCA2;HIF3A;SHISA5;MIA3;CUL9;DDB2;ANO8;SPSB1;APOL1;FBXL21;CUL7;GOLM1;KBTBD8;SCG2;DTL;CSF1,PSMA3;KLHL11;FBXL14;ESCO2;KLHL21;PSMD1;MEN1;DCAF16;EVA1A;PSMD3;PSMD2;ASB1;LAMB1;DCAF13
plasma membrane bounded cell projection assembly (GO:0120031),0.5699396900096162,1.1131715362653576,0.149,0.6883641570448179,242,35,IFT172;TMEM231;ANO6;WDR5B;SRGAP2;DNAH5;CDC14B;DYNC2H1;MKKS;GALNT11;S1PR2;IFT80;PPP1R9B;BBS2;SDCBP;KIAA0586;KIF24;PCNT;CEP164;NOTCH1;FGD1;DNAH14;TMEM138;MTSS1;NUDCD3;PMP22;EHD3;TNIK;CC2D2A;PTPN23;STK36;DZIP1;EMP3;ABLIM3;NRP1,IFT172;TMEM231;ANO6;WDR5B;SRGAP2;DNAH5;CDC14B;DYNC2H1;MKKS;GALNT11;S1PR2;IFT80;PPP1R9B;BBS2;SDCBP;KIAA0586;KIF24;PCNT;CEP164
sphingolipid metabolic process (GO:0006665),0.5966265955576203,1.110309771675392,0.197,0.7022205903983634,117,18,GLB1;NEU3;PLPP2;PRKD3;SPTLC3;ALDH3B1;SMPD4;COL4A3BP;PSAP;CLN8;SMPD1;KDSR;B4GALNT1;HEXB;ELOVL6;NSMAF;NEU1;PLPP3,GLB1;NEU3;PLPP2;PRKD3;SPTLC3;ALDH3B1
cilium organization (GO:0044782),0.5832999429046135,1.105010478521689,0.185,0.7082401175622325,193,25,IFT172;TMEM231;WDR5B;DNAH5;CDC14B;DYNC2H1;MKKS;CCP110;GALNT11;IFT80;BBS2;KIAA0586;KIF24;PCNT;CEP164;NOTCH1;DNAH14;TMEM138;NUDCD3;EHD3;CC2D2A;PTPN23;STK36;DZIP1;ABLIM3,IFT172;TMEM231;WDR5B;DNAH5;CDC14B;DYNC2H1;MKKS;CCP110;GALNT11;IFT80;BBS2;KIAA0586;KIF24;PCNT;CEP164
protein processing (GO:0016485),0.6047708308404393,1.1053607309343434,0.23723723723723725,0.7146256704606571,102,15,PMPCA;OMA1;ADAMTS3;LGMN;C1R;NCSTN;RHBDF2;PRSS3;FURIN;CPXM2;RHBDF1;AEBP1;CTSS;MMP14;MMP16,PMPCA;OMA1;ADAMTS3;LGMN;C1R
MAPK cascade (GO:0000165),0.5643442326142953,1.107593997673382,0.119,0.7148778946063786,279,42,PSMA3;SOX9;MAP3K3;NFKB1;GPRIN1;PSMD1;MEN1;TAOK2;TEK;PSMD3;PSMD2;EREG;PSMC5;CCL5;UBB;CAMKK2;IKBKB;MAPK13;RASGRF2;RIPK2;PABPN1;JAK2;RASAL2;SHC3;SPRED1;MET;MAP3K20;MINK1;MAPKAPK3;TNIK;MAP3K12;EGFR;SCG2;CAMK2D;KITLG;HGF;TGFB1;PDGFRA;FGF5;DUSP6;KDR;MAP4K4,PSMA3;SOX9;MAP3K3;NFKB1;GPRIN1;PSMD1;MEN1;TAOK2;TEK;PSMD3;PSMD2
regulation of cell cycle (GO:0051726),0.5550929619367895,1.1054608397171277,0.103,0.7234878213916388,216,54,GRK5;SOX9;METTL3;MAEA;CKS1B;MAP3K3;MEN1;PAK3;TAOK2;PCLAF;CDK5RAP3;TSC1;MYBL2;CDC25A;L3MBTL1;MASTL;FBXO5;RNF167;MADD;SDCBP;NF2;RAD23A;CCNB2;RBL2;USP51;BOP1;UHRF2;CCNB1;FOXM1;TSC2;RBL1;BIRC5;LRP6;CDK10;PKMYT1;CHEK1;FIGNL1;HCFC1;MINK1;CDK1;PTPRK;TNIK;CDK4;CDK6;JUN;CENPF;DTL;CAMK2N1;TGFB1;BMP2;HMGA2;CCND1;MAP4K4;HIPK2,GRK5;SOX9;METTL3;MAEA;CKS1B;MAP3K3;MEN1;PAK3;TAOK2;PCLAF;CDK5RAP3;TSC1;MYBL2;CDC25A;L3MBTL1;MASTL;FBXO5;RNF167;MADD;SDCBP;NF2;RAD23A;CCNB2
RNA metabolic process (GO:0016070),0.5660137794842122,1.1003023833588603,0.178,0.7364254451190616,192,31,METTL3;DDX5;HNRNPF;LRPPRC;DHX34;LSM7;TBRG4;RBM6;DDX52;YTHDC2;DHX33;PARP2;DHX36;DHX9;DDX20;DHX38;DDX31;DDX39B;DHX37;METTL14;DHX30;PABPN1;DDX10;ISG20;PARP1;DDX23;POLE;LIG1;HNRNPM;RBMX;PCNA,METTL3;DDX5;HNRNPF;LRPPRC;DHX34;LSM7;TBRG4;RBM6;DDX52;YTHDC2;DHX33;PARP2;DHX36;DHX9;DDX20;DHX38;DDX31
central nervous system development (GO:0007417),0.5796121602090223,1.0968691569054867,0.21,0.7457499087428895,218,24,CDK5;EML1;PTPN11;GPRIN1;CDK5RAP3;SMG9;CHD8;SZT2;ADAM23;APOD;PLXNB2;H2AFY2;RARG;BAG6;NDRG4;SOX4;NRCAM;PKD2;MDGA1;B3GNT5;AFF2;ADGRG1;TGFBR2;NES,CDK5;EML1;PTPN11;GPRIN1;CDK5RAP3;SMG9;CHD8;SZT2;ADAM23;APOD;PLXNB2;H2AFY2
cellular response to growth factor stimulus (GO:0071363),0.5854665630819463,1.0975698579884101,0.226,0.7493540145414853,140,19,SOX9;TMEM100;PTPN11;KLF4;GAS1;CCL5;NOTCH1;PLCG1;RAPGEF1;DLX1;SMAD3;CD44;EGFR;HYAL2;HGF;TGFB1;BMP2;KDR;NRP1,SOX9;TMEM100;PTPN11;KLF4
protein phosphorylation (GO:0006468),0.5419613465937493,1.088150954821793,0.138,0.8108709784992235,471,70,GRK5;MARK2;CDK5;MAP3K3;FES;ERC1;AURKB;STK11;TAOK2;TEK;NEK10;PRKCA;CDK12;MASTL;PRKX;AURKA;LIMK1;PLK2;MAST4;TLR3;ATR;DYRK3;CAMKK2;MEX3B;CDC7;BMP2K;IKBKB;MAPK13;CCNE1;BIRC5;ATM;OSR1;CDK10;BAZ1B;JAK2;MAST2;ILF3;TLR4;CHEK1;EPHB4;MAP3K20;MINK1;VRK1;IRAK3;PRKG2;CDK1;PASK;MAPKAPK3;MAPK12;TNIK;CDK4;CDK6;PRKDC;STK36;MAP3K12;MELK;CLSPN;EPHB1;EGFR;CAMK2D;TGFBR2;TGFBR3;TGFB1;PDGFRA;EPHB2;BMP2;CDC25B;KDR;MAP4K4;HIPK2,GRK5;MARK2;CDK5;MAP3K3;FES;ERC1;AURKB;STK11;TAOK2;TEK;NEK10;PRKCA;CDK12;MASTL;PRKX;AURKA;LIMK1
positive regulation of ERK1 and ERK2 cascade (GO:0070374),0.56277943317783,1.086481616062053,0.24,0.8154345252925006,202,28,PTPN11;TEK;EPHA5;PRKCA;ABCA7;ARRB1;CCL5;NOTCH1;NDRG4;CCL7;CHI3L1;SPRY2;EPHB4;MET;TNFAIP8L3;NOTCH2;PTPN22;EPHB1;CD44;EGFR;TGFB1;PDGFRA;EPHB2;BMP2;KDR;F2RL1;F2R;NRP1,PTPN11;TEK;EPHA5;PRKCA;ABCA7;ARRB1
ion transmembrane transport (GO:0034220),0.5608031862058298,1.0379933497223426,0.3893893893893894,0.8753282092861587,220,17,ANO6;CALHM2;CLCN5;LRRC8C;CLCN6;ATP13A1;ATP1B3;CLCN4;UBB;BAX;ANO8;CLCN7;ATP1A1;ATP2B1;ATP8B2;GJA1;TTYH3,ANO6;CALHM2;CLCN5;LRRC8C;CLCN6;ATP13A1
negative regulation of cell cycle (GO:0045786),0.5494794259634056,1.015945931637713,0.4574574574574575,0.8753367154799995,73,17,MEN1;ANGEL2;MAD2L1;RNF167;HHEX;GAS1;TRIM35;SMAD3;APC;BTG2;PTPRK;CDK6;SCRIB;NR2F2;CAMK2N1;TGFB1;BMP2,MEN1;ANGEL2;MAD2L1;RNF167;HHEX;GAS1
positive regulation of cell cycle process (GO:0090068),0.5415879425602017,1.0519413710295724,0.315,0.8779992804122698,108,32,KIF23;AURKB;GEN1;SVIL;KIF20B;MYBBP1A;ECT2;FEN1;MAD2L1;AURKA;EREG;E2F8;NUMA1;USP19;CDC7;UHRF2;CCNB1;DDX11;TP53;DYNC1H1;NDC80;PKD2;NUP62;CDC6;PHIP;BRCA1;NUSAP1;CIT;RCC2;HMGA2;CDC25B;E2F7,KIF23;AURKB;GEN1;SVIL;KIF20B;MYBBP1A;ECT2;FEN1;MAD2L1;AURKA
negative regulation of cell differentiation (GO:0045596),0.5786228735374439,1.0692526660087447,0.311,0.8789410511116426,151,17,SOX9;SUFU;MEN1;ZADH2;NOTCH1;GATA2;TWIST2;CCDC85B;GDF5;SMAD3;OSR1;ABCA1;VASN;CDK6;E2F1;EGFR;TGFB1,SOX9;SUFU;MEN1
"DNA-templated transcription, initiation (GO:0006352)",0.5613594745253951,1.036579292829146,0.3923923923923924,0.8789605059282009,187,18,TFAM;SOX9;AKR1B1;KAT2B;TRIM28;RARG;GTF2I;NOTCH1;CCNB1;BAX;MED24;CDK1;NOTCH2;CDK4;WWTR1;GTF3C1;POLR1A;CCND1,TFAM;SOX9;AKR1B1;KAT2B
protein oligomerization (GO:0051259),0.5640481297323174,1.070230364519665,0.293,0.8797760416372954,218,23,AKR1B1;RNF213;TEK;ECT2;ATG16L1;SYT1;KHDRBS3;TRIM28;CCL5;BLM;TRPS1;TP53;FSD1;BAX;APC;EHD3;RBMX;CAMK2D;PFKM;PRNP;ITPR3;COLEC12;AKR1C1,AKR1B1;RNF213;TEK;ECT2;ATG16L1;SYT1;KHDRBS3;TRIM28
positive regulation of intracellular signal transduction (GO:1902533),0.517742196268647,1.0382276495630116,0.307,0.8806918104196432,480,63,SOX9;TNFRSF25;PELI1;MAP3K3;PTPN11;CDK5RAP3;AKR1C3;TEK;BID;EPHA5;ECT2;AKR1C2;DHX33;BCL2L1;LIF;TRIM44;EREG;CANT1;PLK2;RPTOR;SEMA5A;TNFSF10;CCL5;UBB;SHISA5;IL7R;IKBKB;SASH1;TP53;RRAGC;APOL3;RIPK2;EDA2R;BAX;JAK2;CHI3L1;AKAP13;LTBR;SECTM1;SPRY2;EPHB4;NUP62;MET;FLCN;TNFAIP8L3;PLEKHG5;EPHB1;EGFR;TNFRSF1B;ENG;KITLG;HGF;TGFB1;PDGFRA;GJA1;PIK3R1;FGF5;EPHB2;BMP2;SLC20A1;KDR;F2RL1;F2R,SOX9;TNFRSF25;PELI1;MAP3K3;PTPN11;CDK5RAP3;AKR1C3;TEK;BID;EPHA5;ECT2;AKR1C2;DHX33;BCL2L1;LIF;TRIM44;EREG;CANT1;PLK2;RPTOR;SEMA5A
brain development (GO:0007420),0.5732783389187419,1.0780150294754762,0.244,0.8809505715386385,120,22,EML1;MKKS;PTPN11;GPRIN1;CDK5RAP3;SMG9;CHD8;BBS2;APOD;PLXNB2;H2AFY2;RARG;SHANK1;BAG6;NDRG4;MDGA1;B3GNT5;AFF2;ADGRG1;CENPF;TGFBR2;NES,EML1;MKKS;PTPN11;GPRIN1;CDK5RAP3;SMG9;CHD8;BBS2;APOD;PLXNB2;H2AFY2
phosphate-containing compound metabolic process (GO:0006796),0.5292136995017066,1.0159860933526732,0.43,0.8810521763168965,184,29,PLPP2;CDK5;ITPKB;IMPA2;PANK2;NADK;DUSP18;INPP4B;INPPL1;ITPK1;SYNJ1;PLCG1;CLN8;GPX4;LPCAT4;IP6K2;TNFAIP8L3;PLA2G4C;G6PD;PI4KA;PFKM;DUSP4;TGFB1;PLA2G4A;GFPT2;EPHB2;SLC20A1;DUSP10;PLPP3,PLPP2;CDK5;ITPKB;IMPA2;PANK2;NADK;DUSP18;INPP4B;INPPL1
regulation of GTPase activity (GO:0043087),0.5309430313229084,1.0125664054757628,0.449,0.8815466995426775,189,25,RDX;SRGAP2;TBC1D7;VAV2;EPHA5;ECT2;CHN1;ARHGAP1;PLXNB2;TBC1D10B;EZH2;CCL5;FGD1;ARHGAP27;RAPGEF1;NET1;CCL7;RCC2;PLXND1;PLXNA1;DOCK10;EFNA5;DNMBP;F2RL1;F2R,RDX;SRGAP2;TBC1D7;VAV2;EPHA5;ECT2;CHN1;ARHGAP1;PLXNB2;TBC1D10B;EZH2
positive regulation of cellular biosynthetic process (GO:0031328),0.5547714052719518,1.050215263596414,0.349,0.8838469523880457,160,24,NFKB1;EPM2AIP1;SLC45A3;KLF4;SNCA;YTHDF1;DBF4;EREG;DHX9;DNA2;CCL5;SMAD3;SOX4;HSP90AA1;TLR4;PKD2;ZEB2;PASK;HSP90AB1;EGFR;PCNA;KITLG;HGF;PDGFRA,NFKB1;EPM2AIP1;SLC45A3;KLF4;SNCA;YTHDF1;DBF4;EREG;DHX9;DNA2
positive regulation of GTPase activity (GO:0043547),0.5336053214492653,1.013011704065675,0.454,0.8843849505438985,193,24,RALGAPA1;SRGAP2;TBC1D7;TSC1;ANAPC2;RANGAP1;ECT2;TIAM1;TBC1D10B;EZH2;TBC1D14;CCL5;TBC1D17;ARHGAP27;RAPGEF1;NET1;CCL7;TBC1D5;TBC1D16;SCRIB;DOCK10;DNMBP;F2RL1;F2R,RALGAPA1;SRGAP2;TBC1D7;TSC1;ANAPC2;RANGAP1;ECT2;TIAM1
cellular response to oxygen-containing compound (GO:1901701),0.5352655554695122,1.0162907261702252,0.441,0.8852442998672252,275,24,SOX9;TNIP3;NFKB1;AKR1C3;GNG2;AKR1C2;TRPV1;WNT5B;RPTOR;RARG;CAMKK2;RAPGEF1;RRAGC;CPEB1;PABPN1;PXN;TLR4;PKD2;PTPRK;EGFR;JUN;TNFRSF1B;PDGFRA;AKR1C1,SOX9;TNIP3;NFKB1;AKR1C3;GNG2;AKR1C2;TRPV1;WNT5B;RPTOR
T cell receptor signaling pathway (GO:0050852),0.5605493906203387,1.0520346324968266,0.3370110330992979,0.8854733575484187,164,20,PSMA3;NFKB1;PSMD1;PAK3;PSMD3;PSMD2;PAG1;EIF2B4;PSMC5;UBB;PLCG1;IKBKB;RIPK2;BTN3A1;BTN3A3;PTPN22;TNFRSF21;PIK3R1;BTN3A2;CD276,PSMA3;NFKB1;PSMD1;PAK3;PSMD3;PSMD2;PAG1
positive regulation of cellular protein localization (GO:1903829),0.5570936025541088,1.0385010423505838,0.358,0.8857127458542878,67,18,GNL3L;RUFY3;CDK5RAP3;KIF20B;STX4;LIF;PCNT;NUMA1;GTSE1;CEP250;B3GAT3;NDC80;RAB29;NUP62;APC;CDK1;HSP90AB1;SYT11,GNL3L;RUFY3;CDK5RAP3;KIF20B;STX4;LIF
regulation of signal transduction by p53 class mediator (GO:1901796),0.5247392628655836,1.0109606239273892,0.461,0.8863791578725562,139,30,MDM4;ING5;CDK5;AURKB;STK11;CDK5RAP3;EHMT1;L3MBTL1;AURKA;SUPT16H;KAT6A;DNA2;EHMT2;NOC2L;BOP1;BLM;UBB;ATR;RAD50;TP53INP1;TP53;ATM;RRS1;RMI2;CHEK1;EXO1;BRCA1;TPX2;MDM2;HIPK2,MDM4;ING5;CDK5;AURKB;STK11;CDK5RAP3;EHMT1;L3MBTL1;AURKA;SUPT16H;KAT6A
regulation of mRNA stability (GO:0043488),0.5793632738389296,1.0740006550153038,0.291,0.8866907437741748,129,17,PSMA3;METTL3;PSMD1;TBRG4;PRKCA;PSMD3;PSMD2;CSDC2;PSMC5;UBB;METTL14;APEX1;LARP1;EIF4G1;HSPA8;E2F1;IGF2BP3,PSMA3;METTL3;PSMD1;TBRG4;PRKCA;PSMD3;PSMD2
tumor necrosis factor-mediated signaling pathway (GO:0033209),0.5523597948796363,1.0135058136674528,0.43343343343343343,0.8868303954889801,124,15,PSMA3;TNFRSF25;PSMD1;PSMD3;PSMD2;TNFSF15;PSMC5;UBB;IKBKB;TNFRSF14;EDA2R;JAK2;LTBR;TNFRSF1B;TNFRSF21,PSMA3;TNFRSF25;PSMD1;PSMD3;PSMD2;TNFSF15
"mRNA splicing, via spliceosome (GO:0000398)",0.5506677873216353,1.0672380922612026,0.27,0.8871636863404385,262,36,DCPS;SF3A3;METTL3;DDX5;HNRNPF;ZRSR2;LSM7;SART1;WBP11;DHX9;CPSF2;DDX20;DHX38;SF3A1;DDX39B;SRRT;PRMT7;SRRM1;SART3;CPSF4;METTL14;PABPN1;CPSF1;HSPA8;SYMPK;PRPF8;FUS;SFPQ;PRPF19;DDX23;HTATSF1;SRRM2;HNRNPM;SF3B3;SNRNP70;RBMX,DCPS;SF3A3;METTL3;DDX5;HNRNPF;ZRSR2;LSM7;SART1
