Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
activation of MAPK activity (GO:0000187),0.638512782761731,1.0186477731036139,0.417,0.8863650073499296,118,20,UBB;MAP2K5;TAOK1;FPR1;GHRL;CXCR4;MAPKAPK3;TAB1;KARS;DAB2IP;SOD1;MAPK1;MAP3K9;MAP2K2;MAP3K21;DUSP7;MAPK8IP3;PIK3CB;BIRC7;ERN1,UBB;MAP2K5;TAOK1;FPR1;GHRL;CXCR4;MAPKAPK3
regulation of osteoblast differentiation (GO:0045667),0.6439738134075247,1.012377139016011,0.43743743743743746,0.8865223099877939,70,16,CYR61;SEMA4D;BMP4;LTF;HDAC7;FBN2;AXIN2;RIOX1;ZHX3;TP63;MEF2C;IL6R;TNN;TRPM4;DDX5;CHRD,CYR61;SEMA4D;BMP4;LTF;HDAC7
regulation of signal transduction (GO:0009966),0.6152263976288981,1.0116841746421088,0.449,0.8871131096465306,234,34,EPHA5;INSRR;GLRX2;LFNG;GRK5;RSPO3;EPHB3;EPHA4;EPHA6;PLSCR1;SOCS2;OGT;RUNX1;MST1R;LRIT3;TMEM237;EPHB4;SCARB2;LMTK2;CLU;BIRC5;RIC8B;LTK;INTU;BRAF;EPHA1;BST1;RWDD3;NCK1;CSK;BIRC7;ITGA3;IGFBP3;EPHA8,EPHA5;INSRR;GLRX2;LFNG;GRK5;RSPO3;EPHB3;EPHA4;EPHA6;PLSCR1;SOCS2;OGT;RUNX1;MST1R;LRIT3
transcription from RNA polymerase II promoter (GO:0006366),0.5975483049487746,1.0073361942105035,0.44,0.8875379622897633,486,76,NUDT21;POLR2F;NFXL1;COPS5;NPPA;ELP3;RREB1;ESRRB;ELL;CDC40;SNRPG;TMF1;POLR2E;MED10;PPM1D;MSC;PBX4;SNAPC4;SOHLH1;SNAPC2;MAX;PGR;SRRT;NOTCH2;ESR2;SRSF5;HIVEP1;GCM2;MED26;POLR2I;ADRM1;DVL1;NFE2L3;INTS7;RBMX;TEAD4;EGR2;NR1I3;CSTF2;POU1F1;NFIX;DVL2;YBX2;ZBTB32;PAX3;SOX17;CDK4;NFIC;RUNX3;POLR2B;NRL;EGR1;CDK9;POLR2C;NFATC2;INTS12;KAT2B;DEK;ELP4;PCF11;PKNOX1;NR0B1;BATF3;MAGOH;GLIS1;GMEB2;VEZF1;EPAS1;NELFE;SSRP1;TAF3;PPARGC1A;ZNF148;SRSF9;DDX5;SP1,NUDT21;POLR2F;NFXL1;COPS5;NPPA;ELP3;RREB1;ESRRB;ELL;CDC40;SNRPG;TMF1;POLR2E;MED10;PPM1D;MSC;PBX4;SNAPC4;SOHLH1;SNAPC2;MAX;PGR;SRRT;NOTCH2;ESR2
transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169),0.5979212431209948,1.007832249296631,0.429,0.8887210018045945,397,64,UBB;EPHA5;POLR2F;INSRR;IRS4;FGF19;KIF16B;MAPK13;MST1;POLR2E;FGFRL1;EPHB3;EPHA4;FGF18;EPHA6;BDKRB2;SHC2;ARPC2;FLRT3;PTPRG;SOCS2;MAPKAPK3;MST1R;APH1B;ANKS1A;RAPGEF1;GFRA2;EPHB4;POLR2I;GH2;PDGFA;AP2B1;PIK3C2A;VEGFD;MAPK1;CASP3;PAK3;STMN1;ZNF106;IL31RA;CD7;STYK1;ARHGEF7;KL;SHOC2;POLR2B;CLNK;ATP6V1E1;SIRT2;GRAP2;POLR2C;EPHA1;PIK3CB;EFNA3;NCK1;CEP57;PAK2;BCAR1;CSK;VAV3;ANOS1;RAPGEF2;FRK;EPHA8,UBB;EPHA5;POLR2F;INSRR;IRS4;FGF19;KIF16B;MAPK13;MST1;POLR2E;FGFRL1;EPHB3;EPHA4;FGF18;EPHA6;BDKRB2;SHC2;ARPC2;FLRT3;PTPRG;SOCS2;MAPKAPK3
Fc receptor signaling pathway (GO:0038093),0.6313703271891876,1.0190376632842109,0.413,0.8888846803371725,184,23,UBB;PSMA4;UBE2D2;PSMB5;PSMC3;MAP3K1;TAB1;PSMB4;MAPK1;PSMD6;PSMA3;PSME4;FCER1G;GRAP2;NFATC2;PIK3CB;PAK2;PSMD3;CALM1;BCL10;PSMC4;VAV3;PSME2,UBB;PSMA4;UBE2D2;PSMB5;PSMC3
negative regulation of cell migration (GO:0030336),0.6476306668999887,1.0133352322103422,0.433,0.8888901096532308,122,15,HOXA7;CITED2;PLXNB3;PTPRG;CLASP1;WNT11;DAB2IP;PTPN23;NF1;TMEFF2;EPHA1;TNN;CHRD;DUSP10;IGFBP3,HOXA7;CITED2;PLXNB3;PTPRG
regulation of cellular component organization (GO:0051128),0.6306845677107253,1.0125413359548392,0.44,0.8907281818397441,141,22,WFDC1;RIT2;RPTOR;SEMA4D;TMC8;SOCS2;GFAP;RAPGEF1;SGK3;DAB2IP;LARP4;RAB5C;PINK1;UNC119;ITCH;HIP1;NRG3;AGT;BCAR1;RAB21;CHPT1;RAPGEF2,WFDC1;RIT2;RPTOR;SEMA4D;TMC8;SOCS2;GFAP
regulation of cellular macromolecule biosynthetic process (GO:2000112),0.606917550420242,1.019169205653829,0.355,0.8937640140663965,632,67,TP53;CDC123;GLRX2;PTP4A3;ZNF678;NUP107;ZNF660;RREB1;ESRRB;ZNF616;NFYB;ZNF320;ZNF227;ZNF132;SRRT;NOTCH2;ESR2;SOX15;HIVEP1;RNF6;PRMT9;ZNF552;CXXC1;HSF4;ZNF510;POU1F1;ZKSCAN1;LMX1B;PFDN5;VHL;SOX17;PRMT5;PRMT6;ZNF703;ZNF121;BRD8;ZNF573;IFNK;GON4L;SMC3;ZNF274;RUNX3;GCFC2;NKX6-2;ZNF207;ANKRD17;EP300;MEF2C;NFATC2;GPBP1;ZNF835;ZNF184;ATF2;RNF14;MLF2;ZNF607;SSRP1;ZNF606;PPARGC1A;TCF20;ZNF417;ZNF629;ZNF175;ZNF383;POU6F2;SP1;SP140,TP53;CDC123;GLRX2;PTP4A3;ZNF678;NUP107;ZNF660;RREB1;ESRRB;ZNF616;NFYB;ZNF320;ZNF227;ZNF132;SRRT;NOTCH2;ESR2;SOX15
negative regulation of signaling (GO:0023057),0.6497206903852254,1.0193484658156897,0.412,0.8982940773029807,84,15,EPHA5;INSRR;OPTN;EPHB3;EPHA4;EPHA6;PCSK9;MST1R;EPHB4;LMTK2;LTK;BRAF;EPHA1;IGFBP3;EPHA8,EPHA5;INSRR;OPTN;EPHB3;EPHA4;EPHA6;PCSK9;MST1R
"positive regulation of transcription, DNA-templated (GO:0045893)",0.5936530786074046,1.0199639170597081,0.308,0.8984955662303274,1121,153,UBB;TP53;ZNF24;PHOX2B;HOXA7;MAP2K5;PCBD2;DOT1L;NLRP3;NKX2-5;COPS5;RREB1;HOXB3;MAVS;ESRRB;FOXA2;ELL;WNT7A;RPTOR;CYR61;CEBPG;ZIC2;CITED2;ZC3H12A;GAL;OTX1;TLR2;ATF1;FOXI1;STAT5B;PBX4;MTF2;PSMC3;SLC9A1;SIM1;PLSCR1;PGR;EOMES;AUTS2;BAMBI;BMP4;WDR75;CKS2;ESR2;SOX15;FOXJ3;OGT;RUNX1;RNF6;PLAGL1;TFDP2;GALR1;INHBA;CSRNP2;HDAC1;DVL1;NFE2L3;NSD1;KARS;KLF2;RBMX;CXXC1;IVNS1ABP;WNT11;TEAD4;CCNL1;EGR2;DAB2IP;NR1I3;ASXL3;TNFSF11;POU1F1;NFIX;MEF2A;DVL2;SOX12;PAX3;LMX1B;VHL;FHL2;HEY2;SOX17;CD74;COL1A1;POU4F3;IL31RA;NKX6-1;CD3D;INPP5K;SMARCC1;ELF3;MAP2K2;SMARCD1;NFIC;GLI2;SMAD3;MYOD1;RUNX3;TBL1X;CDC5L;NRL;GDF6;YAF2;CREBRF;GATA5;BRCA1;EGR1;EP300;SS18L1;SIRT2;CDK9;TP63;MEF2C;NFATC2;CDX4;KAT2B;DMRT1;NCK1;CAND2;ATF2;SMARCC2;TNNI2;USP22;BCL10;EDRF1;RNF14;NEUROD1;AGT;LILRB1;SKAP1;GLIS1;FOXF1;VEZF1;EPAS1;LMX1A;TAF3;MYCN;PPARGC1A;HOXB4;ARID1B;TCF20;EPO;MAPRE3;DDX5;ZNF175;SP1;NUP85;PROX2;TET1;WWOX;TFEC;AAMDC;MECOM,UBB;TP53;ZNF24;PHOX2B;HOXA7;MAP2K5;PCBD2;DOT1L;NLRP3;NKX2-5;COPS5;RREB1;HOXB3;MAVS;ESRRB;FOXA2;ELL;WNT7A;RPTOR;CYR61;CEBPG;ZIC2;CITED2;ZC3H12A;GAL;OTX1;TLR2;ATF1;FOXI1;STAT5B;PBX4;MTF2;PSMC3;SLC9A1;SIM1;PLSCR1;PGR;EOMES;AUTS2;BAMBI;BMP4;WDR75;CKS2;ESR2;SOX15;FOXJ3
Fc-epsilon receptor signaling pathway (GO:0038095),0.6313703271891876,1.0205822358673626,0.416,0.8988582432378694,183,23,UBB;PSMA4;UBE2D2;PSMB5;PSMC3;MAP3K1;TAB1;PSMB4;MAPK1;PSMD6;PSMA3;PSME4;FCER1G;GRAP2;NFATC2;PIK3CB;PAK2;PSMD3;CALM1;BCL10;PSMC4;VAV3;PSME2,UBB;PSMA4;UBE2D2;PSMB5;PSMC3
extracellular matrix organization (GO:0030198),0.6371965161305273,1.0314247968802377,0.362,0.9029003322679323,230,23,ITGA1;CTSK;ICAM3;CD44;BCAN;ITGB5;PDGFA;LAMA4;COL13A1;FBN2;COL9A1;ITGB8;COL1A1;NF1;COL7A1;CSGALNACT1;SCUBE1;VTN;COL9A2;SH3PXD2A;MMP10;ADAMTS9;ITGA3,ITGA1;CTSK;ICAM3;CD44;BCAN;ITGB5
intracellular protein transport (GO:0006886),0.5935729899981773,0.9858683822104097,0.566,0.9035734591848066,348,43,PREB;NUP107;TBC1D22B;STX4;HPS4;RAB9A;TBC1D25;RAB40B;COPZ2;AP4S1;VPS26B;STX5;RABL2B;NSF;RPAIN;RAB29;EGR2;RAB5C;CD74;STX6;USP6NL;TBCK;SNF8;XPO4;GCKR;RAB11A;RAB33A;NUP214;TMED3;CEP57;EVI5;GGA2;STX11;SNX13;RAB21;RANGRF;EIF2D;ZFYVE9;NUP85;ADPRHL1;SNX8;NUPL2;RABGAP1,PREB;NUP107;TBC1D22B;STX4;HPS4;RAB9A;TBC1D25;RAB40B;COPZ2;AP4S1;VPS26B;STX5;RABL2B;NSF;RPAIN;RAB29
negative regulation of signal transduction (GO:0009968),0.6240175736711235,1.0206863607733143,0.391,0.904364363256177,284,32,UBB;PALM3;EPHA5;INSRR;NRARP;EPHB3;EPHA4;EPHA6;SOCS2;LTF;MST1R;PRAME;EPHB4;DAB2IP;PRKCZ;LMTK2;INPP5K;LTK;CHAC1;BRAF;EPHA1;NCK1;GRB14;NR0B1;AGT;FBXW7;SHISA2;CRHBP;IFT122;IGFBP3;WWOX;EPHA8,UBB;PALM3;EPHA5;INSRR;NRARP;EPHB3;EPHA4;EPHA6;SOCS2;LTF;MST1R
regulation of protein kinase activity (GO:0045859),0.6042540694230529,0.9800487283325191,0.568,0.9045717799704645,148,26,CYR61;RAP2B;FLRT3;SOCS2;CENPE;TTN;DVL1;SOD1;ECT2;INPP5K;SPDYE1;PPP1R1C;NF1;LRRC4C;AKT1S1;EPHA1;RTN4RL1;DEPTOR;PAK2;PRKRIP1;ASPN;CHAD;MAPRE3;UVRAG;RAPGEF2;RPLP1,CYR61;RAP2B;FLRT3;SOCS2;CENPE;TTN
negative regulation of cell growth (GO:0030308),0.6192636341473357,0.976762415708541,0.578,0.9054400683388377,116,18,TP53;WFDC1;MYL2;GAL;EPHA4;ESR2;RNF6;INHBA;WNT11;SCGB3A1;MSX1;IP6K2;SOX17;NOV;SMAD3;FBP1;PPP1R9B;CDKN2A,TP53;WFDC1;MYL2;GAL;EPHA4
muscle contraction (GO:0006936),0.6149030507594397,0.9773700673446143,0.5805805805805806,0.90573164757277,138,18,ITGA1;CALD1;MYL2;TACR2;BDKRB2;ITGB5;TTN;GAMT;TNNI1;LMOD2;MYH13;TPM2;MYL9;MYH3;HRC;TNNI2;CALM1;MYBPH,ITGA1;CALD1;MYL2;TACR2;BDKRB2;ITGB5
Golgi organization (GO:0007030),0.6069032464101604,0.9811228629527439,0.575,0.9060891706802893,122,23,GOLGA8M;CSNK1D;GOLGB1;OPTN;GOLGA2;PI4K2A;HTT;STX5;RAB29;CLASP1;ATL3;PRMT5;STX6;ZW10;USP6NL;ARHGEF7;LMAN2L;GOLGA6A;TMED3;GOLGA8Q;CUL7;GORASP2;LMAN2,GOLGA8M;CSNK1D;GOLGB1;OPTN;GOLGA2;PI4K2A;HTT;STX5
response to lipopolysaccharide (GO:0032496),0.618359095213776,0.9822530003417644,0.544,0.9071998327473594,156,20,LY96;PALM3;NLRP3;ZC3H12A;SLPI;NOS3;ANKRD1;MAPKAPK3;ADAM9;GCH1;DAB2IP;NR1I3;PDCD1LG2;NANOS2;CXCL6;PLAA;MEF2C;LILRB1;ZFP36;LTBR,LY96;PALM3;NLRP3;ZC3H12A;SLPI;NOS3;ANKRD1;MAPKAPK3
negative regulation of multicellular organismal process (GO:0051241),0.6482371182691006,1.0316956642574704,0.381,0.9074033495989595,126,20,HOXA7;FOXA2;GAL;CSN2;PTPRG;BMP4;APOA1;WNT11;DAB2IP;PTPN23;IL13;KREMEN2;BBS2;MEF2C;SFMBT1;APOC3;FBXW7;CRHBP;GSK3B;DUSP10,HOXA7;FOXA2;GAL;CSN2;PTPRG;BMP4
glycerophospholipid biosynthetic process (GO:0046474),0.6143898895031686,0.9802840714489931,0.568,0.9074754457212181,165,21,PIP5K1A;STARD7;INPPL1;CDS1;ACHE;PLSCR1;PI4K2A;DDHD1;APOA1;PIK3C3;INPP5J;PIK3C2A;INPP5K;LPCAT4;INPP5D;PIK3CB;SBF1;SLC44A2;PLA2G4D;CHAT;CHPT1,PIP5K1A;STARD7;INPPL1;CDS1;ACHE;PLSCR1;PI4K2A
positive regulation of cytokine production (GO:0001819),0.6029097732563956,0.9743155572233868,0.614,0.9088192971793103,221,24,POLR2F;NLRP3;MAVS;DDX60;MAPK13;POLR2E;TLR2;LURAP1;RUNX1;HAVCR2;XCL1;PQBP1;KARS;C1QTNF4;PRKCZ;SOD1;PUM2;ANKRD17;BRCA1;EP300;IL6R;AGT;CSF2;C1QTNF3,POLR2F;NLRP3;MAVS;DDX60;MAPK13;POLR2E;TLR2
non-canonical Wnt signaling pathway (GO:0035567),0.6108592152686404,0.975571884733634,0.597,0.9090942511073582,128,19,UBB;PSMA4;PSMB5;PSMC3;FZD6;DVL1;PSMB4;AP2B1;WNT11;DVL2;PSMD6;PSMA3;PSME4;AGO3;PSMD3;CALM1;PSMC4;PSME2;ARHGEF19,UBB;PSMA4;PSMB5;PSMC3;FZD6
regulation of cell growth (GO:0001558),0.6032932613766325,0.98132425290558,0.567,0.9092294797265763,202,29,TP53;WFDC1;MYL2;SPHK1;RPTOR;TMC8;SOCS2;ESR2;DERL2;S100A9;EXOSC9;INHBA;SGK3;WNT11;SCGB3A1;MSX1;IP6K2;SOX17;NOV;SMAD3;FBP1;ITCH;PPP1R9B;NRG3;AGT;BCAR1;CHPT1;CDKN2A;EXOSC2,TP53;WFDC1;MYL2;SPHK1;RPTOR;TMC8;SOCS2;ESR2;DERL2;S100A9
negative regulation of sequence-specific DNA binding transcription factor activity (GO:0043433),0.6462411194081366,1.030125241251574,0.387,0.9094960100215824,141,18,MAP2K5;NLRP3;FOXA2;CEBPG;ZC3H12A;ID3;FZD6;PEX14;HAVCR2;XCL1;DAB2IP;USP7;NLRP8;ITCH;RWDD3;NR0B1;TAF3;CDKN2A,MAP2K5;NLRP3;FOXA2;CEBPG;ZC3H12A;ID3;FZD6;PEX14;HAVCR2;XCL1
plasma membrane bounded cell projection organization (GO:0120036),0.6165110247458263,0.9774396578873287,0.557,0.9096526281658724,119,18,CATIP;FLRT3;PQBP1;MAP2;CDK5;STMN1;PRDM12;FAM161B;BLOC1S5;RAB11A;PPP1R9B;LRP12;BLOC1S3;PPP1R9A;GSK3B;BICDL1;RAPGEF2;EPHA8,CATIP;FLRT3
regulation of transcription from RNA polymerase II promoter in response to stress (GO:0043618),0.6788943532195857,1.0826129681449392,0.211,0.9098600335843615,94,20,UBB;PSMA4;UBE2D2;PSMB5;HSFY1;PSMC3;PSMB4;DNAJB1;KLF2;HSF4;VHL;PSMD6;PSMA3;PSME4;EP300;PSMD3;PSMC4;EPAS1;EPO;PSME2,UBB;PSMA4;UBE2D2;PSMB5;HSFY1;PSMC3
translation (GO:0006412),0.6306462042178901,1.0253463632053599,0.358,0.9101049504994021,233,31,RPS8;RPS9;MRPL27;COPS5;RPL36;EEF1A1;RPL26;RPL10L;RPS15;MRPL2;RPL39;ETF1;KARS;RPL23A;RPL35A;GTPBP1;RPS5;LARS;IGF2BP3;HBS1L;MRPS7;RPS14;IARS2;MRPL9;RPL9;RPS10;MRPL24;PPA2;RPL12;PABPC4;RPLP1,RPS8;RPS9;MRPL27;COPS5;RPL36;EEF1A1;RPL26;RPL10L
"DNA-templated transcription, initiation (GO:0006352)",0.6307502528049775,1.0207342663945327,0.404,0.9104618637825392,187,25,POLR2F;NPPA;ESRRB;POLR2E;MED10;PPM1D;PGR;NOTCH2;ESR2;MED26;POLR2I;CAVIN1;TEAD4;NR1I3;CDK4;POLR2B;POLR1E;GTF3C4;CDK9;POLR2C;KAT2B;NR0B1;POLRMT;TAF3;PPARGC1A,POLR2F;NPPA;ESRRB;POLR2E;MED10;PPM1D;PGR;NOTCH2;ESR2
positive regulation of signal transduction (GO:0009967),0.6372726304783739,1.0239872516001338,0.395,0.9105138485490203,207,22,WNT7A;RSPO3;CITED2;CDH3;TLR2;GHRL;TRIM39;DVL1;DAB2IP;TNFSF11;TREM2;PRKCZ;NLGN3;CD74;ELF3;NOV;VTN;EP300;TP63;KAT2B;RWDD3;ERN1,WNT7A;RSPO3;CITED2;CDH3;TLR2;GHRL;TRIM39
"regulation of transcription, DNA-templated (GO:0006355)",0.564603890472921,0.9746742152228274,0.767,0.9107372471576568,1599,203,TP53;ZNF326;GZF1;ZNF24;HOXA7;PCBD2;GLRX2;PTP4A3;ZNF678;NUP107;NKX2-5;ZNF660;ELP3;RREB1;ESRRB;FOXA2;WNT7A;ZNF616;UIMC1;CEBPG;NFYB;TLE2;ZIC2;CITED2;ZNF320;MED10;FOXP4;FOXI1;STAT5B;PBX4;ZNF227;ID3;JDP2;MTF2;SNAPC4;SIM1;FOSB;RCOR2;ZNF132;EOMES;SRRT;NOTCH2;BAMBI;ANKRD1;BMP4;CKS2;ESR2;SOX15;FOXJ3;OGT;PEX14;HIVEP1;RUNX1;ERN2;SUV39H1;RNF6;XCL1;TFDP2;PRAME;PRMT9;MED12L;INHBA;MED26;ZNF552;HDAC1;DVL1;NFE2L3;NSD1;KARS;RAMP3;KLF2;CXXC1;HSF4;ZNF510;IVNS1ABP;WNT11;TEAD4;EGR2;DAB2IP;POU1F1;DVL2;ZKSCAN1;SOX12;PAX3;LMX1B;PFDN5;PBXIP1;VHL;FHL2;HEY2;SOX17;PRMT5;BRF2;CD74;BIRC5;PRMT6;COL1A1;ZNF703;CDK5;ZNF121;BRD8;IL31RA;ZNF573;INPP5K;SMARCC1;ELF3;MAP2K2;SMARCD1;IFNK;GON4L;GLI2;RIOX1;HCFC2;ZNF274;SMAD3;ZHX3;TSC22D4;MYOD1;RUNX3;TBL1X;GCFC2;ZEB1;CDC5L;ELMSAN1;SNF8;GDF6;YAF2;NKX6-2;ZNF207;BRCA1;EGR1;EP300;SS18L1;SIRT2;TP63;MEF2C;NFATC2;SFMBT1;CDX4;EID2;DEK;GPBP1;NUPR2;TCEA2;ELP4;ZNF835;ZNF184;CAND2;ATF2;SMARCC2;TNNI2;USP22;ZNF541;NR0B1;BCL10;TARBP1;EDRF1;BATF3;RUNX1T1;TAF7L;CHD1;RNF14;NEUROD1;AGT;FOXR1;FOXD4L3;ZNF749;HDAC9;SKAP1;FOXD4L4;FOXF1;MLF2;GMEB2;VEZF1;ZNF607;GCLC;EPAS1;CBX5;SSRP1;TAF3;MYCN;ZNF606;PASD1;PPARGC1A;TCF20;ZNF148;EPO;ZNF417;ZNF629;MAPRE3;DDX5;ZNF175;TBX10;ZNF383;CDKN2A;POU6F2;SP1;AES;NUP85;CSF2;KDM5B;SP140;MECOM,TP53;ZNF326;GZF1;ZNF24;HOXA7;PCBD2;GLRX2;PTP4A3;ZNF678;NUP107;NKX2-5;ZNF660;ELP3;RREB1;ESRRB;FOXA2;WNT7A;ZNF616;UIMC1;CEBPG;NFYB;TLE2;ZIC2;CITED2;ZNF320;MED10;FOXP4;FOXI1;STAT5B;PBX4;ZNF227;ID3;JDP2;MTF2;SNAPC4;SIM1;FOSB;RCOR2;ZNF132;EOMES;SRRT;NOTCH2;BAMBI;ANKRD1;BMP4;CKS2;ESR2;SOX15;FOXJ3;OGT;PEX14;HIVEP1;RUNX1;ERN2;SUV39H1
regulation of transcription from RNA polymerase II promoter (GO:0006357),0.5990770229439137,1.0320585169790344,0.216,0.9108396381866152,1479,190,UBB;TP53;GZF1;ZNF24;PHOX2B;HOXA7;MAP2K5;CBX6;DOT1L;NLRP3;NKX2-5;COPS5;ELP3;RREB1;HOXB3;MAVS;ESRRB;TOB1;FOXA2;WNT7A;CYR61;CEBPG;SEMA4D;CITED2;MED10;ZC3H12A;FOXP4;CFC1B;GAL;HSFY1;OTX1;TLR2;ATF1;FOXI1;STAT5B;JDP2;MTF2;PSMC3;SNAPC4;SLC9A1;SIM1;FOSB;RCOR2;PLSCR1;MAX;H2AFY2;PGR;EOMES;AUTS2;ANKRD1;BMP4;ESR2;AEBP1;SOX15;FOXJ3;OGT;HIVEP1;RUNX1;IGBP1;CGGBP1;SUV39H1;PLAGL1;TFDP2;GALR1;MED12L;INHBA;MED26;CSRNP2;HDAC1;NFE2L3;NSD1;KLF2;RBMX;HSF4;SDR16C5;IVNS1ABP;TEAD4;CCNL1;EGR2;DAB2IP;NR1I3;ASXL3;TNFSF11;POU1F1;NFIX;MEF2A;SOX12;ZBTB32;PAX3;LMX1B;VHL;FHL2;HEY2;SOX17;POU4F3;BRD8;NKX6-1;CD3D;SMARCC1;ELF3;SMARCD1;NFIC;GLI2;HCFC2;SMAD3;ZHX3;MYOD1;RUNX3;TBL1X;GCFC2;ZEB1;CDC5L;ELMSAN1;SNF8;PER3;NRL;GDF6;TCEAL1;CREBRF;GATA5;FBP1;BRCA1;EGR1;EP300;SS18L1;SIRT2;CDK9;TP63;MEF2C;NFATC2;CDX4;KAT2B;DEK;THAP11;DMRT1;CC2D1B;DNMT3B;NUPR2;ELP4;NCK1;ATF2;SMARCC2;ZNF541;NR0B1;TARBP1;BATF3;RPS14;TAF7L;CHD1;RNF14;NEUROD1;FOXR1;FOXD4L3;LILRB1;HDAC9;SKAP1;FOXD4L4;ZFP36;GLIS1;FOXF1;CBX2;GMEB2;VEZF1;EPAS1;CBX5;LMX1A;ANKRD33;TAF3;MYCN;PPARGC1A;BMP3;HOXB4;CHRDL1;TCF20;ZNF148;EPO;DDX5;ZNF175;TBX10;SP1;AES;ITGA3;KDM5B;PROX2;TET1;WWOX;TFEC;AAMDC;MECOM;FRK,UBB;TP53;GZF1;ZNF24;PHOX2B;HOXA7;MAP2K5;CBX6;DOT1L;NLRP3;NKX2-5;COPS5;ELP3;RREB1;HOXB3;MAVS;ESRRB;TOB1;FOXA2;WNT7A;CYR61;CEBPG;SEMA4D;CITED2;MED10;ZC3H12A;FOXP4;CFC1B;GAL;HSFY1;OTX1;TLR2;ATF1;FOXI1;STAT5B;JDP2;MTF2;PSMC3;SNAPC4;SLC9A1;SIM1;FOSB;RCOR2;PLSCR1;MAX;H2AFY2;PGR;EOMES;AUTS2;ANKRD1;BMP4;ESR2;AEBP1;SOX15;FOXJ3;OGT;HIVEP1;RUNX1;IGBP1;CGGBP1;SUV39H1
regulation of translation (GO:0006417),0.6406776356510133,1.0443429996460827,0.292,0.9111673403395809,214,30,POLR2F;CDC123;NUP107;TOB1;LIN28A;POLR2E;RPL26;FAM129A;NUP54;ZNF598;ETF1;POLR2I;CAPRIN1;GRB7;YBX2;LARP4;NANOS2;AAAS;MRPL58;PUM2;EIF5;POLR2B;CTIF;IGF2BP3;POLR2C;NUP214;FXR1;MTG1;NUP85;NUPL2,POLR2F;CDC123;NUP107;TOB1;LIN28A;POLR2E;RPL26;FAM129A
regulation of programmed cell death (GO:0043067),0.5950620367908362,0.9841454008128326,0.579,0.9116538208766332,269,39,UBB;TP53;MAP2K5;TAOK1;HS1BP3;IFT57;OMA1;BMP4;MAP3K1;PLK5;BCL2L11;NEK1;INHBA;SGK3;LGALS1;CLU;BIRC5;PINK1;MAP3K19;CDK5;PAK3;MAP2K2;TP53AIP1;MAP3K3;CHM;TPT1;GDF6;ACTN4;BRCA1;AKT1S1;TP63;HIP1;BID;PAK2;BCAR1;LTBR;BMP3;IGFBP3;MECOM,UBB;TP53;MAP2K5;TAOK1;HS1BP3;IFT57;OMA1;BMP4;MAP3K1;PLK5;BCL2L11;NEK1;INHBA;SGK3;LGALS1
regulation of kinase activity (GO:0043549),0.623030302831421,0.9822564300725143,0.554,0.9117513440716676,102,17,EPHA5;INSRR;EPHB3;EPHA4;EPHA6;RAD50;MST1R;TTN;EPHB4;SOD1;LMTK2;CD74;ECT2;SPDYE1;LTK;EPHA1;EPHA8,EPHA5;INSRR;EPHB3;EPHA4;EPHA6;RAD50;MST1R;TTN
protein modification by small protein removal (GO:0070646),0.6998865485180396,1.1478916761595481,0.023,0.912327879886592,262,36,UBB;STAMBPL1;TP53;NLRP3;PSMA4;COPS5;STAMBP;MAVS;UIMC1;UFD1;PSMB5;ZC3H12A;POLB;PSMC3;OGT;USP36;TAB1;ADRM1;PSMB4;AXIN2;USP7;PSMD6;ATXN3;PSMA3;SMAD3;PSME4;WDR48;BRCA1;EP300;KAT2B;BABAM1;PSMD3;USP22;PSMC4;USP14;PSME2,UBB;STAMBPL1;TP53;NLRP3;PSMA4;COPS5;STAMBP;MAVS;UIMC1;UFD1;PSMB5;ZC3H12A;POLB;PSMC3
cotranslational protein targeting to membrane (GO:0006613),0.6619830975665283,1.0427604553135024,0.33633633633633636,0.9124326521022704,94,15,RPS8;RPS9;RPL36;RPL26;RPS15;RPL39;RPL23A;RPL35A;RPS5;RPS14;SRP9;RPL9;RPS10;RPL12;RPLP1,RPS8;RPS9;RPL36;RPL26;RPS15
post-translational protein modification (GO:0043687),0.6128358417491673,1.0231593205064717,0.358,0.9125935701942932,358,51,FBXL5;UBE2M;PSMA4;COPS5;KBTBD6;CYR61;PSMB5;SCG2;PSMC3;ASB9;SOCS2;FBXO27;PCSK9;BMP4;ARSK;GOLM1;STC2;LGALS1;APOA1;PSMB4;PENK;PNPLA2;APOL1;DNAJC3;RNF7;VHL;PSMD6;LMO7;KLHL5;TF;PSMA3;CHM;PSME4;CCDC22;RAB11A;HRC;FUCA2;FBXL20;PSMD3;PSMC4;FBXW7;EPAS1;CUL7;CHRDL1;ASB11;PSME2;FBXL16;FBXO30;SUMF1;DCAF11;IGFBP3,FBXL5;UBE2M;PSMA4;COPS5;KBTBD6;CYR61;PSMB5;SCG2;PSMC3;ASB9;SOCS2;FBXO27;PCSK9;BMP4;ARSK;GOLM1;STC2
transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178),0.6460011503342687,1.0257276009384702,0.394,0.9128185151037751,145,17,UBB;UBE2M;TOB1;TGFBR2;CFC1B;ITGB5;BMP4;ADAM9;INHBA;PRKCZ;SMAD3;GDF6;EID2;BMP3;CHRDL1;ZFYVE9;DDX5,UBB;UBE2M;TOB1;TGFBR2;CFC1B;ITGB5;BMP4
