Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
regulation of GTPase activity (GO:0043087),0.7371425911569041,1.0371862023254164,0.215,1.0,189,51,RGS1;NGEF;ARHGAP1;CRK;FGD3;SNX9;VAV1;ARHGEF37;OCRL;DVL3;TBC1D2;CCL5;SOD1;ARHGAP21;RAP1A;LRCH1;BCAS3;ARAP1;SRGAP2;TBC1D15;BVES;EZH2;ARHGAP35;NDEL1;RAPGEF6;ARHGEF5;AFDN;RAB3GAP2;FICD;TBC1D20;RGS7;RGP1;GSK3B;FGD4;EVI5;RIC1;RAB3GAP1;RABGAP1;EPHA5;F11R;ALS2;RCC2;RACGAP1;FGD6;PKP4;SNX13;MUT;ARFGEF1;ECT2;LRRK2;RAPGEF2,RGS1;NGEF;ARHGAP1;CRK;FGD3;SNX9;VAV1;ARHGEF37;OCRL;DVL3;TBC1D2
regulation of TOR signaling (GO:0032006),0.7636938711333855,1.0476273339236066,0.215,1.0,68,27,WDR24;WDR59;ARNTL;DEPDC5;PREX1;RRAGB;RHEB;ROS1;LAMTOR5;SLC38A9;FBXO9;SIRT1;SMCR8;RRAGC;MAPKAPK5;PRKAA1;FLCN;TBCK;EPM2A;GPAT3;RICTOR;UBR1;PRKAA2;PIK3CA;UBR2;TSC1;FNIP1,WDR24;WDR59;ARNTL;DEPDC5;PREX1
regulation of MAP kinase activity (GO:0043405),0.7710448275647999,1.0534936857883574,0.22,1.0,88,23,EGF;TENM1;IRAK3;SORL1;PDGFD;IGF1R;HTR2B;PTPRJ;PIK3CG;GBA;INPP5K;PDCD10;RGS2;CDK12;EZH2;MST1R;NEK10;TSG101;STK38;EPGN;SPRY3;FGF1;LRRK2,EGF;TENM1;IRAK3;SORL1
regulation of cell communication (GO:0010646),0.7726420763711299,1.0539103089508925,0.223,1.0,72,22,CDC42SE2;GRIA4;NLRC4;GRIK1;CRK;PSMC5;SCG5;DHX8;RWDD3;MTCH1;BIRC5;SASH1;RYR2;XIAP;GRIK2;CXADR;BTBD9;BIRC3;CAMK2D;TSPYL2;ANXA1;EIF4EBP2,CDC42SE2;GRIA4;NLRC4;GRIK1;CRK;PSMC5;SCG5
regulation of actin filament-based process (GO:0032970),0.7666377208968838,1.0490445753343782,0.224,1.0,63,24,ARHGAP18;ABL1;CRK;GPM6B;RHOA;BST1;ROCK1;RHOD;ABRACL;CDC42;BST2;GRHL3;ROCK2;RHOB;RND1;ARHGAP35;RHOBTB3;ARHGEF5;CCDC88A;DLC1;RICTOR;MTOR;EPHA5;TSC1,ARHGAP18;ABL1;CRK;GPM6B;RHOA
"retrograde vesicle-mediated transport, Golgi to ER (GO:0006890)",0.7470269326663326,1.0415210957463452,0.224,1.0,81,40,RINT1;KIF2A;KIFAP3;COG7;PICK1;TMED10;RAB41;RAB6C;KIF22;ERGIC2;KIF4B;SEC22B;ATP9B;LMAN2;CENPE;NAPA;COPB2;DNAJC28;ARF5;COPZ1;BNIP1;ARCN1;STX18;KIF4A;COG3;KIF15;UVRAG;COPG2;HTT;GBF1;ARF3;KIF2C;KIF18A;RACGAP1;KIF23;SCFD1;KIF3A;COG4;GOLPH3L;KIF3B,RINT1;KIF2A;KIFAP3;COG7;PICK1;TMED10
protein transmembrane import into intracellular organelle (GO:0044743),0.788587073960363,1.0642200406983369,0.225,1.0,44,16,PEX7;PEX16;TIMM29;NDUFA13;AGK;DNAJC19;DNAJC15;SAMM50;TOMM40L;PEX12;PEX14;GRPEL2;RAB8B;PEX1;PEX19;PEX2,PEX7;PEX16;TIMM29;NDUFA13
cellular response to metal ion (GO:0071248),0.7730127755179707,1.0535615875162425,0.226,1.0,101,22,ALOX15;CAPN3;SNCA;SUMO1;B2M;CPNE1;SYT1;CHUK;BRAF;ANK3;HFE;CARF;PKD2;DAXX;MAPK8;MEF2C;CDKN1B;CAMK2D;ADD1;ECT2;SLC25A24;LRRK2,ALOX15;CAPN3;SNCA
regulation of cellular catabolic process (GO:0031329),0.7659873999122008,1.0522703121129513,0.226,1.0,56,25,EP300;WDR24;LAMP3;ABL1;TMEM150A;HDAC6;DEPDC5;RAB8A;ROCK1;PSAP;RRAGB;KAT8;USP33;PIP4K2C;ATM;DRAM2;SMCR8;RRAGC;ULK3;TPCN2;ULK2;IFI16;ABL2;WDR41;LRRK2,EP300;WDR24;LAMP3;ABL1;TMEM150A;HDAC6;DEPDC5;RAB8A
protein modification process (GO:0036211),0.7672819006548319,1.049954293442761,0.227,1.0,85,25,NEDD8;ABL1;CDKL3;UBE2N;USP6;PIGH;SLC35A1;SERP1;LIPT1;USP25;PARP4;CPE;UBA3;PPP4R2;GGCX;LCMT1;UBE2L6;UBE2D3;FBXO22;ABL2;ST8SIA4;STK38;ATG3;ATG7;WWP2,NEDD8;ABL1;CDKL3;UBE2N
regulation of programmed cell death (GO:0043067),0.726443640125862,1.0307821877666394,0.228,1.0,269,81,TNFRSF10B;TNFRSF10C;ABL1;APEX1;BRMS1;NLRC4;STK4;BEX2;NOP53;NODAL;IFT57;TP53INP1;PSMC5;BNIP3L;PAK1;TNFRSF11B;UBB;ZNF420;STRADA;STK26;PINK1;MAP2K3;UBC;ANP32B;TP63;USP47;TP53;BAX;PMAIP1;CREBBP;PERP;ATM;PAK2;MAP3K2;SIRT1;CHM;NAE1;NEK4;JAK2;MECOM;STK3;HAX1;BIRC5;MINK1;TNFRSF9;WRN;PAK3;CASP6;OPA1;FBXO10;VCP;MAP2K6;DIP2A;STRADB;LCMT1;CRADD;CLU;CASP10;PHLPP1;BRCA1;CASP8;CASP1;NEK1;APAF1;TANK;MAP4K3;SGK3;STAT1;OMA1;ABL2;PAK4;RAF1;BIRC3;TP53I3;SLK;AIFM2;SKP2;OXSR1;TM7SF3;TAOK3;LRRK2,TNFRSF10B;TNFRSF10C;ABL1;APEX1;BRMS1;NLRC4;STK4;BEX2;NOP53;NODAL;IFT57;TP53INP1;PSMC5;BNIP3L;PAK1;TNFRSF11B;UBB;ZNF420
positive regulation of cellular process (GO:0048522),0.7136625127612249,1.0222030132593276,0.229,1.0,520,120,EZR;EIF5A2;CSNK2A3;EIF4G2;FGF7;EGF;GREM1;CSNK2A1;CNBP;CDK4;HYAL1;H3F3A;RPS4X;SORL1;BTC;PAK1;RPS9;NRG1;LMNA;PDGFD;AKR1C2;HDAC2;TNFSF13;NAP1L1;MCTS1;EREG;BST1;IGF1R;SMC6;TNFSF4;TSLP;NKX3-1;DOT1L;MVD;HTR2B;FGFR1OP;NPM1;FLOT1;CSPP1;HDGFL2;USP47;ROMO1;CNST;ACACB;VPS11;CTGF;ERBB4;RPL23;CDC42;PTEN;NSMCE1;ANKRD17;TTK;SIRT1;GAB2;ADAM17;MDM2;RPS6KA1;TAF9;BIRC5;PDCD10;RPRD1B;FER;CFHR1;CDC7;N6AMT1;CUL3;IL15;INO80;EPCAM;PHIP;MST1R;SAP30BP;RYR2;PARD3;COX17;KIF14;ASH2L;DLC1;TET1;ISL1;DBF4B;FMR1;BMPR1B;SMC5;AKR1B1;KIF20B;DICER1;TAF9B;PTK2B;HCLS1;PSMD10;TSPAN31;CHEK1;RAB21;ACER2;AKAP6;APC;RTKN2;H3F3C;CDK2;EPGN;MTMR2;SDCBP;RPS6KA3;UFL1;DAB2;RNF10;GCNT2;CDKN1B;CCAR1;NUMA1;IL7R;STAMBP;TIAM1;EXOSC9;MECP2;FGF1;HMGN5;STX3,EZR;EIF5A2;CSNK2A3;EIF4G2;FGF7;EGF;GREM1;CSNK2A1;CNBP;CDK4;HYAL1;H3F3A;RPS4X;SORL1;BTC;PAK1;RPS9;NRG1;LMNA;PDGFD;AKR1C2;HDAC2;TNFSF13;NAP1L1;MCTS1;EREG
cell-matrix adhesion (GO:0007160),0.7761266985764372,1.0583503817787436,0.231,1.0,91,20,PPFIA2;ECM2;ITGA1;CD34;RHOD;ITGA10;FERMT2;ADAMTS13;ADAMTS12;VCL;TESK2;MKLN1;DLC1;PPFIA1;TSC1;PIP5K1A;RCC2;TIAM1;PTPRK;COL3A1,PPFIA2;ECM2;ITGA1;CD34
heart development (GO:0007507),0.7668485020610756,1.0505588969385051,0.232,1.0,150,24,MESP2;DNAAF4;RARB;POPDC2;TEK;FGF12;POLR2D;HTR2B;RBM20;ERBB4;PTEN;AKAP13;BVES;MEF2D;DLC1;PKD2;ISL1;CXADR;NIPBL;HDAC9;MEF2C;PKP2;TGFBR3;COL3A1,MESP2;DNAAF4;RARB;POPDC2;TEK
antigen processing and presentation of peptide antigen via MHC class II (GO:0002495),0.7395471938883774,1.0350614165960397,0.236,1.0,99,47,CAPZA2;KIF2A;KIFAP3;OSBPL1A;CTSL;DNM2;CD74;HLA-DPA1;CLTC;ACTR1B;HLA-DMA;KIF22;DCTN6;KIF4B;AP1G1;AP2A1;CENPE;ACTR1A;AP1M1;CAPZA1;SEC24D;DCTN3;CTSS;HLA-DMB;DCTN1;AP2S1;SEC24C;KIF4A;SEC23A;KIF15;AP1M2;DCTN2;ACTR10;AP2B1;CLTA;DCTN4;LGMN;DYNC1LI2;DYNC1I2;KIF2C;KIF18A;RACGAP1;KIF23;KIF3A;DYNLL2;DCTN5;KIF3B,CAPZA2;KIF2A;KIFAP3;OSBPL1A;CTSL;DNM2;CD74;HLA-DPA1;CLTC
"DNA-templated transcription, termination (GO:0006353)",0.739844553879762,1.0352231652754715,0.237,1.0,107,45,MTERF1;SNRPB;GTF2H4;SMN1;THOC2;POLR2F;THOC6;ZNRD1;TAF1A;SNRPD3;THOC1;POLDIP3;CPSF4;THOC7;RBM8A;SNRPG;DMTF1;SRSF5;SNRPF;CSTF2T;SLU7;SNRPE;CPSF2;FIP1L1;SRSF11;CLP1;CSTF2;POLR2A;MED18;CCNH;TAF1D;ZC3H11A;MNAT1;GTF2H3;GTF2H5;CDC40;CDK7;CPSF7;SRSF4;UPF3B;GTF2H1;DHX38;WDR33;LSM11;SRSF9,MTERF1;SNRPB;GTF2H4;SMN1;THOC2;POLR2F;THOC6;ZNRD1
DNA-dependent DNA replication (GO:0006261),0.7565522485993246,1.0422408983718434,0.241,1.0,57,30,CDC45;TOPBP1;GINS4;POLE2;ORC3;RAD51;RPAIN;POLE3;POLD4;RFC3;DNA2;POLK;ORC4;RFC4;ORC2;BAZ1A;PRIM2;REV3L;POLB;MGME1;GINS1;CDC7;GINS3;RFC1;POLA2;WDHD1;PRIMPOL;HELB;RFC5;RPA1,CDC45;TOPBP1;GINS4;POLE2;ORC3;RAD51
protein localization to plasma membrane (GO:0072659),0.741409948389258,1.037632319062859,0.241,1.0,131,36,SYS1;EZR;ABCA12;CACNB2;TSPAN15;TMEM150A;RAB11A;SMURF1;RAB8A;CRB3;RAB13;ROCK1;MAP7;FLOT1;FAM126A;RAP2A;DENND4C;INPP5K;ROCK2;RAPGEF6;ANK3;KIF13A;EPB41L3;BBS2;JUP;RAB8B;F11R;OPTN;RILPL2;PIP5K1A;SLMAP;EFR3A;GOLPH3L;CLASP2;PKP2;RAPGEF2,SYS1;EZR;ABCA12;CACNB2;TSPAN15;TMEM150A;RAB11A;SMURF1;RAB8A;CRB3;RAB13
regulation of fat cell differentiation (GO:0045598),0.7877891195364854,1.0609951350628999,0.241,1.0,73,17,PTPRQ;ZNF385A;ASXL1;ARNTL;CREB1;RUNX1T1;RARRES2;ASXL2;CCDC71L;LMO3;AAMDC;SIRT1;ENPP1;FTO;CREBL2;ANKRD26;TAF8,PTPRQ;ZNF385A;ASXL1;ARNTL
snRNA transcription (GO:0009301),0.7486882736878016,1.0390840324910728,0.241,1.0,71,33,CDK9;TAF5;GTF2A1;POLR2F;TAF6;POLR2G;INTS8;POLR2D;INTS12;INTS5;GTF2A2;POU2F1;PHAX;SNAPC5;ICE2;INTS14;POLR2B;TAF9;INTS2;SNAPC3;RPRD1B;POLR2A;CCNT2;TAF11;GTF2F1;NABP1;GTF2E1;CDK7;GTF2B;INTS7;INTS4;TAF8;ELL2,CDK9;TAF5;GTF2A1;POLR2F
regulation of ubiquitin protein ligase activity (GO:1904666),0.7826494119742622,1.0546107472248067,0.244,1.0,37,16,CDC14B;UBE2C;CDC26;CDC20;UBE2D1;RPL23;GORASP1;PTEN;ANAPC16;CDK1;CDC23;CDK2;CDC27;CCNB1;ANAPC10;USP44,CDC14B;UBE2C
positive regulation of cysteine-type endopeptidase activity (GO:2001056),0.7893945742672874,1.0584194252312966,0.246,1.0,56,15,MEFV;TNFSF10;NODAL;NDUFA13;NKX3-1;PMAIP1;PERP;SIRT1;CARD8;NLRP3;MAP3K5;BAK1;CASP8;CASP1;IFI16,MEFV;TNFSF10;NODAL;NDUFA13
regulated exocytosis (GO:0045055),0.7532785857169201,1.0397176566471333,0.246,1.0,149,31,ABCA12;TUBA4A;EGF;SELENOP;RIMS1;TMEM79;TMED10;TEX264;RIMS2;RAB11FIP5;STEAP2;SOD1;PSAP;TTN;RARRES2;GTPBP2;APOOL;SCCPDH;PPP3CB;ANXA5;VCL;F8;BRPF3;VTI1B;CLU;FAM49B;PROS1;RAB11FIP2;SPARC;PHACTR2;VAMP7,ABCA12;TUBA4A;EGF;SELENOP;RIMS1;TMEM79;TMED10
peptide transport (GO:0015833),0.7848490760639732,1.056401285373777,0.247,1.0,42,15,RUFY1;SCAMP2;LRP1B;RAP1A;VPS33B;PPT1;DISP1;CENPF;MIA3;TOM1;CEP290;SNX4;HIKESHI;ZFYVE16;CALCRL,RUFY1;SCAMP2
tRNA aminoacylation for protein translation (GO:0006418),0.7822429176083183,1.054722847146552,0.251,1.0,47,15,KARS;DARS2;FARSB;LARS2;AARS2;NARS2;YARS2;RARS2;FARS2;AIMP1;DARS;RARS;TARS2;QARS;MARS2,KARS;DARS2;FARSB;LARS2
activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919),0.7458474824425392,1.0380140879440543,0.252,1.0,80,34,TNFRSF10B;TNFSF10;NLRC4;SENP1;IFT57;CASP8AP2;SNCA;IFI27L1;CNTN1;ANP32B;NKX3-1;MTCH1;BAX;DAP;IFI27L2;JAK2;CASP4;AIFM1;CASP9;EIF2AK3;VCP;CRADD;CASP10;DLC1;CASP8;CASP3;CASP1;BEX3;APAF1;TANK;CASP7;ACER2;RPS27L;BCL2L13,TNFRSF10B;TNFSF10;NLRC4;SENP1;IFT57;CASP8AP2;SNCA
protein K48-linked ubiquitination (GO:0070936),0.7576973308324452,1.0416700437883577,0.254,1.0,49,26,DTX3L;UBE2G1;UBE2C;AMFR;RNF6;UBR5;RNF8;BFAR;UBE2D4;RNF146;UBE2D1;RNF34;UBE2E3;KLHL3;RNF216;UBE2K;TOPORS;RNF5;UBE2T;ZNRF1;ITCH;HACE1;RNF115;UBE2D3;UBE2H;NEDD4L,DTX3L;UBE2G1;UBE2C;AMFR;RNF6;UBR5;RNF8;BFAR;UBE2D4;RNF146
snRNA transcription from RNA polymerase II promoter (GO:0042795),0.7486882736878016,1.0396370035011806,0.254,1.0,71,33,CDK9;TAF5;GTF2A1;POLR2F;TAF6;POLR2G;INTS8;POLR2D;INTS12;INTS5;GTF2A2;POU2F1;PHAX;SNAPC5;ICE2;INTS14;POLR2B;TAF9;INTS2;SNAPC3;RPRD1B;POLR2A;CCNT2;TAF11;GTF2F1;NABP1;GTF2E1;CDK7;GTF2B;INTS7;INTS4;TAF8;ELL2,CDK9;TAF5;GTF2A1;POLR2F
positive regulation of cellular metabolic process (GO:0031325),0.7613974522651399,1.0435074702924803,0.255,1.0,93,24,PCSK9;EGF;GREM1;APOA2;PICK1;HDAC6;SNCA;HDAC2;CCL5;TP53;ROMO1;RNF41;ACACB;NR1H3;VAMP3;CDKN1A;BVES;FMR1;SCYL2;ATAD1;AHI1;RAB29;AGTR1;TBC1D5,PCSK9;EGF;GREM1;APOA2;PICK1;HDAC6;SNCA;HDAC2
exonucleolytic nuclear-transcribed mRNA catabolic process involved in deadenylation-dependent decay (GO:0043928),0.7711784022780298,1.0444222357405535,0.258,1.0,34,18,EXOSC3;LSM4;EDC4;EXOSC8;LSM6;EXOSC1;LSM5;LSM2;DCP1A;EXOSC6;DCP1B;PATL1;LSM3;TTC37;HBS1L;EXOSC9;DCP2;EDC3,EXOSC3;LSM4
post-Golgi vesicle-mediated transport (GO:0006892),0.7579838713440555,1.0408438142504037,0.259,1.0,59,25,SYS1;MYO1B;SORL1;SCAMP2;STEAP2;CCDC22;EPS15;AP2A1;CCDC93;EXOC6;VAMP8;VPS13C;VTI1B;MON2;VPS52;COMMD1;GBF1;EXOC1;KIF16B;EXOC5;SCFD1;SNAP23;VPS54;VAMP7;STXBP6,SYS1;MYO1B;SORL1;SCAMP2
positive regulation of intracellular protein transport (GO:0090316),0.7286383470911291,1.0278151439883378,0.26,1.0,153,58,RAC2;STARD7;ZIC1;TENM1;DPH6;HUWE1;SORL1;CTSK;MFF;CDKL2;MIS18A;NRG1;LRRC46;PINK1;ZBED3;ANP32B;HNMT;PDZK1;ATG13;TP53;OSCP1;VPS11;YWHAE;EFCAB7;ZBTB17;HPS4;BCAS3;RBM22;SNIP1;PDCD10;ANK3;TM9SF4;PSMB7;NKAP;MIEF2;HSPA1L;NPEPPS;C2CD5;CSNK2A2;GSK3B;RUFY3;TPR;UBE2D3;TCAF1;JUP;KIF20B;DTWD2;GTSE1;CEP290;HHAT;SAE1;RAB29;SREBF2;OAZ1;PLAGL2;ECT2;UGCG;FBXW7,RAC2;STARD7;ZIC1;TENM1;DPH6;HUWE1;SORL1;CTSK;MFF;CDKL2;MIS18A;NRG1
RNA 3'-end processing (GO:0031123),0.7589403845467961,1.0414582319500003,0.261,1.0,62,24,THOC2;LIN28B;THOC6;THOC1;POLDIP3;CPSF4;THOC7;RBM8A;SRSF5;CSTF2T;SLU7;CPSF2;FIP1L1;SRSF11;CLP1;CSTF2;ZC3H11A;CDC40;CPSF7;SRSF4;UPF3B;DHX38;WDR33;SRSF9,THOC2;LIN28B;THOC6
protein maturation (GO:0051604),0.7557544776685207,1.037286289989158,0.261,1.0,84,25,GLRX5;TSPAN15;SORL1;PSENEN;APH1A;CNTN1;LIPT1;POP5;NCSTN;LIAS;UQCRC2;CPE;CPD;CTSS;PMPCB;ADAMTS13;MMP16;ISCA1;ADAMTS3;ISCA2;PSEN1;ISCU;DDI2;NFU1;APH1B,GLRX5;TSPAN15;SORL1
negative regulation of multicellular organismal process (GO:0051241),0.7553796145865286,1.0402008176133053,0.262,1.0,126,29,HS3ST5;GREM1;APOA2;NODAL;LDLRAD4;VASN;GPNMB;RAB11FIP5;SDHAF2;NKX3-1;SLC6A4;PTPRR;PTEN;SPX;BRCA2;WWC2;FLCN;SFMBT1;USF3;FUZ;GSK3B;RPS6KA6;BBS2;RPS6KA5;ARHGDIB;MEF2C;PBLD;TBX18;FBXW7,HS3ST5;GREM1;APOA2;NODAL;LDLRAD4
regulation of protein modification process (GO:0031399),0.7735328164748314,1.0476490585433624,0.264,1.0,43,19,CDK9;NOP53;FNIP2;PML;SOCS1;SPRED1;NDUFS4;PARG;FER;FLCN;PHIP;CCDC88A;KDM4D;ATG7;ATG14;FNIP1;ATG10;SESN2;STAT2,CDK9;NOP53;FNIP2;PML
negative regulation of TOR signaling (GO:0032007),0.7773108133191762,1.0491763155208957,0.266,1.0,41,18,ARNTL;DEPDC5;PREX1;SZT2;ATM;SIRT1;MAPKAPK5;PRKAA1;FLCN;EPM2A;UBR1;PRKAA2;UBR2;BMT2;TSC1;FNIP1;SESN2;SESN3,ARNTL;DEPDC5;PREX1;SZT2
DNA replication-independent nucleosome assembly (GO:0006336),0.7626191254761148,1.0432243988369831,0.271,1.0,40,21,H3F3A;CENPL;RSF1;MIS18A;HIRA;NASP;NPM1;CENPK;CENPW;CENPI;RBBP7;CENPP;KNL1;HAT1;CENPU;CENPC;SMARCA5;ITGB3BP;CENPQ;ASF1B;UBN1,H3F3A;CENPL;RSF1;MIS18A;HIRA
regulation of MAPK cascade (GO:0043408),0.7456413280782761,1.03555991042138,0.272,1.0,204,35,TNFRSF10B;ADRB2;TNFRSF10C;NODAL;CD74;TEK;PAK1;KSR1;SPRED1;IGF1R;ZNF622;JCAD;ROS1;VRK2;RNF41;ERBB4;MYOC;PAK2;DUSP3;DDR2;CDK12;STYX;PAK3;MST1R;PHLPP1;NEK10;TSG101;PSMD10;EPHA5;PAK4;EPHA7;NBR1;CYR61;DUSP19;TRIM5,TNFRSF10B;ADRB2;TNFRSF10C;NODAL;CD74;TEK;PAK1
protein localization to nucleus (GO:0034504),0.7447683058316488,1.0324311049066477,0.274,1.0,97,33,NUP62CL;NOP53;PML;IPO9;POM121L2;LMNA;CNEP1R1;NUP214;RPAIN;RANBP17;XPA;TOPORS;NUP133;NUP107;MORC3;GPN3;MDM2;SUPT7L;MCM3AP;PIKFYVE;WRN;TOR1AIP1;PAF1;TAF3;SKP1;NUP58;NUP98;NXT2;HIKESHI;TNPO3;TAF8;BBS4;IPO7,NUP62CL;NOP53;PML;IPO9;POM121L2;LMNA;CNEP1R1;NUP214;RPAIN
mismatch repair (GO:0006298),0.7828053318161716,1.0490188992585783,0.277,1.0,33,15,SETD2;ABL1;MSH3;PMS2;POLD4;RNASEH2A;PMS1;PCNA;MUTYH;XPC;EXO1;RPA2;RPA3;RPA1;TDG,SETD2;ABL1
visual perception (GO:0007601),0.7751180637765404,1.0477198086167034,0.277,1.0,79,18,IMPG2;RDH12;KIFC3;PAX6;MYO9A;ABLIM1;GPR179;CRYZ;ATF6;EFEMP1;EYS;DNAJC19;COL11A1;DRAM2;SLC24A1;OPA1;CYP1B1;BBS2,IMPG2;RDH12;KIFC3;PAX6;MYO9A;ABLIM1
cellular response to UV (GO:0034644),0.7446267390236321,1.0332756262442149,0.279,1.0,68,33,EP300;HYAL1;NSMCE3;MME;EIF2S1;BMF;NPM1;TP63;USP47;TP53;XPA;CREBBP;ATR;SIRT1;PCNA;CARD16;CDKN1A;MAPK13;ERCC4;XPC;DDB2;INO80;CASP9;TAF1;BAK1;AURKB;FMR1;CHEK1;EIF2AK4;RHNO1;CDC25A;NEDD4;PTPRK,EP300;HYAL1;NSMCE3;MME
regulation of cellular response to stress (GO:0080135),0.7349923342212668,1.029259840699943,0.279,1.0,105,44,CRYAB;EP300;ABL1;ARNTL;NUP214;PINK1;DNAJB6;NUP160;HSPB8;NPM1;AAAS;YWHAE;NUP54;NUP35;CREBBP;ATR;HSPA1B;BAG2;ATM;NUPL2;NUP133;CHCHD2;NUP107;SIRT1;NEK4;USP19;MAPKAPK2;RPA2;NUP205;CASP9;ARMT1;HSPA1L;GSK3B;TPR;RPA3;NUP37;MTOR;EIF2AK4;NUP58;NUP98;HIKESHI;CAMK2D;RPA1;AJUBA,CRYAB;EP300;ABL1
"DNA-templated transcription, elongation (GO:0006354)",0.7310505958055218,1.0258489508431572,0.28,1.0,109,47,CDK9;TAF5;SETD2;GTF2H4;GTF2A1;POLR2F;ZNRD1;TAF6;TAF1A;POLR2G;POLR2D;MLLT1;NELFCD;GTF2A2;ELP1;POLR2B;TAF9;TAF7;POLR2A;SUPT6H;CDK12;LEO1;ELP3;CCNT2;TAF11;CCNH;TAF12;TAF1D;MNAT1;TAF1;GTF2F1;IWS1;CTR9;GTF2H3;GTF2E1;GTF2H5;CDK7;GTF2B;PAF1;TAF9B;TAF3;GTF2H1;ELOA;NELFE;EAF1;ELP4;TAF2,CDK9;TAF5;SETD2;GTF2H4;GTF2A1;POLR2F;ZNRD1
response to endoplasmic reticulum stress (GO:0034976),0.7333942714962186,1.026258331120415,0.281,1.0,107,41,ALOX15;TNFRSF10B;TMEM117;CREB3L1;AMFR;UFC1;SELENOK;ATP2A1;EIF2S1;ERN2;FLOT1;ATF6;TP53;BAX;UFM1;NCK1;TMX1;TMCO1;ERLEC1;DNAJB9;THBS4;RNF5;USP19;CASP4;UBA5;AIFM1;MAP3K5;FAM129A;FICD;EIF2AK3;VCP;RNF185;BAK1;OS9;GSK3B;UBXN6;TANK;EIF2B5;UFL1;TMTC3;ATG10,ALOX15;TNFRSF10B;TMEM117;CREB3L1;AMFR
regulation of Ras protein signal transduction (GO:0046578),0.7696697676928579,1.0419964871872824,0.282,1.0,91,19,AGAP4;ACAP1;RASAL2;AGFG2;ARAP1;MFN2;GIT2;KIF14;SQSTM1;MAPKAP1;ARHGDIB;RAF1;RASA1;ARAP2;ACAP2;STAMBP;EPS8;SPRY3;RASA2,AGAP4;ACAP1;RASAL2
positive regulation of macromolecule metabolic process (GO:0010604),0.7183481941673312,1.0197058191051307,0.285,1.0,277,74,EZR;DTX3L;LAMP3;PCSK9;EGF;GREM1;AVPR2;TLR4;RIMS1;PAX6;PICK1;UBR5;CD34;SNCA;MBD4;HINFP;KLF2;ROCK1;RIMS2;DTNBP1;SNF8;SMAD1;NKX3-1;TADA3;TTN;TP53;NR0B2;PLSCR1;CALCOCO1;RPL23;HSPA1B;MUSK;MYOM1;GBA;ZBTB7B;VAMP3;PRKAB1;RLN2;BVES;ROCK2;PDCD10;MITF;PRKAA1;BRAF;ANK3;EIF2AK3;ITCH;CLU;IL1A;HFE;BRCA1;GSK3B;FMR1;AKR1B1;SCYL2;NFE2L2;MTOR;ATAD1;AHI1;NCOA3;DDX58;RAB29;ID2;MAPK8;DNMT3B;MEF2C;PRKAG1;PIK3CB;TLR3;PTPN22;RBMS3;TBC1D5;TLR6;HMGN5,EZR;DTX3L;LAMP3;PCSK9;EGF;GREM1;AVPR2;TLR4;RIMS1;PAX6;PICK1;UBR5;CD34;SNCA;MBD4;HINFP;KLF2
interstrand cross-link repair (GO:0036297),0.7551875538557594,1.0382973668939313,0.286,1.0,49,26,FANCB;EXO5;RAD51;RNF8;UBB;UBC;NUCKS1;XPA;ATR;FAAP24;RNF168;UBE2T;ERCC4;FAN1;FANCL;RPA2;DCLRE1A;RPA3;SLX4;FANCM;RAD51AP1;EME1;RFWD3;FANCD2;RPA1;FANCI,FANCB;EXO5;RAD51;RNF8;UBB
regulation of tumor necrosis factor production (GO:0032680),0.783784170235562,1.0496745990365606,0.286,1.0,62,15,LY96;HAVCR2;TLR4;DDT;IRAK3;CD34;NFKBIL1;HLA-E;IL23A;JAK2;MAPKAPK2;CLU;ISL1;TLR3;PTPN22,LY96;HAVCR2;TLR4;DDT;IRAK3;CD34;NFKBIL1
regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079),0.7491227513161733,1.032858469220997,0.292,1.0,68,28,CKS1B;CDKN2A;HERC5;HEXIM2;CDK5RAP1;MAPRE3;PTEN;CCNL1;CCNG1;CDKN1A;CCNY;CCNT2;CCNH;MNAT1;CDK7;CCNYL1;PSMD10;GTF2H1;APC;CDKN2C;CCNC;CDKN1B;CDC25C;HEXIM1;CDC25A;CKS2;CDKN2B;IPO7,CKS1B
negative regulation of transport (GO:0051051),0.7745957284984827,1.043492618989368,0.293,1.0,41,18,CRYAB;LRSAM1;EGF;SNCA;NRG1;PRKD1;MCTP1;YRDC;BST2;PTEN;NR1H3;CTTNBP2NL;INPP5K;RUBCN;SNX12;NDFIP2;MTMR2;WWP2,CRYAB;LRSAM1;EGF
cellular response to molecule of bacterial origin (GO:0071219),0.7588551013252343,1.0368114872353655,0.294,1.0,85,22,TLR4;CCR5;RHOA;NFKBIL1;PDCD1LG2;TNFSF4;TRAF6;PLAA;NR1H3;NLRP3;CARD16;UPF1;CTR9;CASP1;PAF1;PDE4B;NFKB1;MAPK8;MEF2C;PDCD4;ANKRD1;TNIP3,TLR4;CCR5;RHOA;NFKBIL1;PDCD1LG2
