Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
nucleic acid phosphodiester bond hydrolysis (GO:0090305),0.6255422391257104,1.0844658639728315,0.26452905811623245,1.0,74,16,ANKLE1;ERCC4;RFC5;CUL4B;PNRC1;EDC3;XPA;UBC;FEN1;EDC4;ERCC2;ERCC1;ERCC5;RFC2;RPA1;POLD1,ANKLE1;ERCC4;RFC5;CUL4B;PNRC1;EDC3;XPA
"regulation of transcription, DNA-templated (GO:0006355)",0.5353234817247376,1.0286814915552767,0.268,1.0,1599,202,KAT2A;ARHGAP35;TAF1C;ZNF182;ILF2;FOXP1;PHF21A;STAT6;RAI1;HMGN5;GTF2E1;MAP2K3;ZNF605;MBD2;CBY1;ARID5B;ZNF681;TAF7;ZNF395;NFATC3;ZNF19;SOX6;NR6A1;STAT2;ZNF333;CTCF;ZNF37A;ARID5A;ZFP14;E2F1;SHH;CREBZF;FERD3L;DEDD2;HR;PRMT8;NFYA;KHDRBS1;NR1H2;BACH2;HEXIM2;ZFP28;HLTF;URI1;USP13;ARID4B;ANKRD30A;SMARCA2;BCLAF1;MED4;RET;ABCG1;ZNF76;SETD3;ZMYM3;CHEK2;YEATS2;FSTL3;HEY1;ZNF623;ELOA2;ZNF239;SOD2;HHEX;SAFB2;BAZ1A;TAL1;SIN3A;DTX3L;NONO;ELK4;HMGB2;ZBTB4;TRIM22;ING5;CDK5RAP2;RPS6KA4;CCNA1;KMT2E;HDAC5;TGFB1I1;NUP133;MNAT1;CTDSP1;TAF1L;CDK11A;RFX1;PPARD;PRKCB;APOE;ATF3;ZNF471;CREM;ARNTL;POLR2K;LHX3;RBFOX2;ZNF354C;RPL6;DVL3;SLTM;GLIS2;IL4;CREB1;TP53INP2;FADS1;SIRT1;YWHAH;MAPK14;ZNF160;TTF1;PAK6;FGF10;LEF1;ELOC;TBX4;KLF6;MYC;ID4;SNW1;ETV6;TAF6L;KLF7;RBBP8;SPIN1;ONECUT1;HAS3;NCOA3;ZNF174;CITED4;EFEMP1;KLF9;ERC1;POU3F2;ERCC2;ZNF813;KMT2A;FOXN4;CEBPB;TFAP2A;FOXC2;TP53BP1;ZNF205;YEATS4;SREBF1;CDT1;TAF1;CRY1;SBNO1;PCGF1;NOP2;BRWD1;RIPPLY1;ZNF461;POU2F1;SIX4;TFAP2D;KDM8;BRD4;ZFP2;EED;SP2;ATF4;ZNF655;ATF7IP;RORC;ERG;PCID2;COMMD7;NAB1;TNFSF4;DBP;ZC3H4;TCEAL9;ZNF22;TNP1;ZNF71;SET;CRLF3;PTPRK;SATB1;PRDM2;MYOCD;TAF4;CD80;NR2C2;NPAS3;HINT1;JUN;CDKN1A;ZNF500;PHF21B;ZNF780B;ATXN7L3;ATP2B4;NCOA2;CBX4;BHLHE41;ZNF514;APBB1;NKX2-1;CHD3,KAT2A;ARHGAP35;TAF1C;ZNF182;ILF2;FOXP1;PHF21A;STAT6;RAI1;HMGN5;GTF2E1;MAP2K3;ZNF605;MBD2;CBY1;ARID5B;ZNF681;TAF7;ZNF395;NFATC3;ZNF19;SOX6;NR6A1;STAT2;ZNF333;CTCF;ZNF37A;ARID5A;ZFP14;E2F1;SHH;CREBZF;FERD3L;DEDD2;HR;PRMT8;NFYA;KHDRBS1;NR1H2;BACH2;HEXIM2;ZFP28;HLTF;URI1;USP13;ARID4B;ANKRD30A;SMARCA2;BCLAF1;MED4;RET;ABCG1;ZNF76;SETD3;ZMYM3;CHEK2;YEATS2;FSTL3;HEY1;ZNF623;ELOA2;ZNF239;SOD2;HHEX;SAFB2;BAZ1A;TAL1
rRNA metabolic process (GO:0016072),0.5903599611911905,1.0611801429497376,0.272,1.0,201,30,MAPT;RPS3;TSR1;RRP7BP;RPL28;PNO1;RRP9;DEDD2;RPL27A;SIRT7;RIOK1;RPS13;NOL11;RPL34;PELP1;RPL35;RPL6;RPS6;RPS20;RPP25;RPS17;RPS25;SPIN1;CD3EAP;RPL27;RPL10;MRM2;DIS3L2;EXOSC5;RPS15A,MAPT;RPS3;TSR1;RRP7BP;RPL28;PNO1;RRP9;DEDD2;RPL27A;SIRT7;RIOK1
positive regulation of protein kinase activity (GO:0045860),0.6248686590189877,1.0725262545797938,0.2748244734202608,1.0,173,17,MAP2K3;CALM2;DLG3;PTPRC;PARP16;STK26;STK11;RHOA;JTB;CAB39;PAK6;RALB;TOM1L1;PTPN1;ETAA1;VAPB;CDKN1A,MAP2K3;CALM2;DLG3;PTPRC;PARP16;STK26;STK11;RHOA;JTB
negative regulation of Wnt signaling pathway (GO:0030178),0.6299665558553982,1.0790778057360264,0.2752752752752753,1.0,175,15,DACT1;CSNK1A1;CBY1;PSMC6;NXN;APOE;UBC;DKKL1;DVL3;PSME1;LEF1;TMEM88;INVS;PSMB2;SNAI2,DACT1;CSNK1A1;CBY1;PSMC6;NXN
regulation of vesicle-mediated transport (GO:0060627),0.6281986705837371,1.0791224839944331,0.276,1.0,139,16,SLC30A8;RAB5A;BET1L;EVI5L;RAB4B;MAPK3;CDH13;RAB8B;RAB37;TBC1D21;SNX12;TBC1D1;RAB26;SGSM1;PTPN1;RAB3D,SLC30A8;RAB5A;BET1L;EVI5L;RAB4B;MAPK3;CDH13;RAB8B
axon development (GO:0061564),0.6330067715795874,1.0811908583071166,0.277,1.0,95,15,ARHGAP35;SPTBN4;LRRC55;NRCAM;MTR;LRRC38;ECM2;RYK;SLIT3;CTNNA2;CNTN4;OMG;EPHB2;POU4F1;APBB1,ARHGAP35;SPTBN4;LRRC55;NRCAM;MTR;LRRC38;ECM2
epithelium development (GO:0060429),0.6286251279016959,1.0745362774221987,0.2845691382765531,1.0,116,15,DACT1;SHH;RHCG;TCF21;PKD1;IHH;FGF10;SMO;MEOX2;KRT16;ALDH1A2;BDH2;SNAI2;MTHFD1;PPP2R3A,DACT1;SHH;RHCG
protein autophosphorylation (GO:0046777),0.5978850108092687,1.0539623602299804,0.301,1.0,176,22,BLK;LCK;PTK6;RIPK1;PRKD2;CHEK2;UHMK1;MAP3K11;MAPK3;STK26;STK11;MTOR;DAPK2;SRMS;VRK1;TAF1;FLT4;MELK;FGFR1;MATK;BTK;CAMK2A,BLK;LCK;PTK6;RIPK1;PRKD2;CHEK2;UHMK1;MAP3K11;MAPK3;STK26;STK11
cytoskeleton organization (GO:0007010),0.6125071827523965,1.0662425232077704,0.302,1.0,127,18,SPTBN4;BIN1;NEDD9;CDC42;EPB41L3;ZMYM3;FLNB;MAST1;TLN1;APOE;PAK6;MICAL1;BRWD1;KRT16;FGD4;CAMSAP1;PRKCI;ARHGAP4,SPTBN4;BIN1;NEDD9;CDC42;EPB41L3;ZMYM3;FLNB;MAST1;TLN1
nuclear import (GO:0051170),0.6255390935051723,1.073682754649578,0.302,1.0,72,15,SNRPE;RANBP3L;SNRPD3;BACH2;GEMIN5;NUP133;RANBP1;TNPO3;SNRPF;POM121L2;HIKESHI;HNRNPA1;TPR;SNUPN;GEMIN6,SNRPE;RANBP3L;SNRPD3;BACH2
regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122),0.5794211963660943,1.0451981327732884,0.302,1.0,205,33,TMEM101;CPNE1;EDAR;TRIM59;PELI2;TFG;ATP2C1;NR1H4;BIRC3;CLEC6A;NLRP7;RIPK1;NFKBIA;PPP5C;RHOA;INAVA;BIRC2;S100A13;TRIM22;NDFIP2;USP10;PRKCB;UBC;S100A12;SIRT1;GPR89A;VAPA;BST2;TMEM9B;BRD4;NLRP13;TRIM5;WLS,TMEM101;CPNE1;EDAR;TRIM59;PELI2;TFG;ATP2C1;NR1H4;BIRC3;CLEC6A;NLRP7;RIPK1;NFKBIA;PPP5C;RHOA;INAVA;BIRC2;S100A13;TRIM22;NDFIP2
heart development (GO:0007507),0.6186370437034243,1.0709720080478857,0.304,1.0,150,16,KAT2A;MMP21;TH;SHH;TAZ;SHOX2;MEF2B;POPDC2;PKD1;DLC1;FOXC2;CRELD1;PTPN11;SH3PXD2B;MYOCD;MTHFD1,KAT2A;MMP21;TH;SHH;TAZ
negative regulation of intracellular signal transduction (GO:1902532),0.6040608673279699,1.056228062597366,0.30430430430430433,1.0,162,20,CPNE1;TRIM59;NR1H4;PHLPP2;RIPK1;URI1;USP10;PHLPP1;THBS1;SH3BP1;ARNTL;SIRT1;PIK3R2;NPRL2;XDH;WWC3;GPER1;ATP2B4;ADGRG3;DUSP3,CPNE1;TRIM59;NR1H4;PHLPP2;RIPK1;URI1
double-strand break repair (GO:0006302),0.6252987247960559,1.0666811306950479,0.30561122244488975,1.0,142,15,TDP1;ERCC4;POLL;CHEK2;DTX3L;SWI5;FEN1;RBBP8;AP5S1;ERCC1;TP53BP1;INO80;RPA1;MMS22L;POLK,TDP1;ERCC4;POLL;CHEK2;DTX3L;SWI5
regulation of gene expression (GO:0010468),0.541788613876562,1.026460532676276,0.306,1.0,1038,123,ZNF182;MAPT;WARS;CPNE1;PHF21A;RPS3;SRPK1;HMGN5;ZNF605;SMAD1;ZNF681;ZNF395;ZNF19;SOX6;NR6A1;ZNF333;CTCF;ZNF37A;ZFP14;AMH;E2F1;MAPK4;HR;PRMT8;NFYA;NLRP7;BACH2;ZFP28;HLTF;USP13;ANKRD30A;SMARCA2;ABCG1;ROCK2;CHEK2;ZNF623;ZNF239;SAFB2;MAPK3;BAZ1A;NONO;HMGB2;MATR3;TRIM22;NDFIP2;RPS6KA4;MTOR;ESRP2;HDAC5;NUP133;STX1B;CDK11A;ZNF471;H2AFY;INSM1;CREM;ARNTL;ZNF354C;RPL6;SLTM;DIP2A;CD46;FADS1;SIRT1;MAPK14;ZNF160;NR5A1;PAK6;LEF1;RDX;TBX4;MYC;ONECUT1;NCOA3;DDX25;EFEMP1;ERC1;ZNF813;FOXN4;CEBPB;TFAP2A;EPHX2;ZNF205;SNX12;SMO;MYOM1;TAF1;RBM26;SBNO1;PCGF1;SON;CD28;ZNF461;TLR4;ZFP2;RLN2;ZFP36L1;ATF4;ZNF655;EPHB2;NAB1;NLRP13;CDK2;ZNF22;TRA2B;ZNF71;PTCD2;PRDM2;XDH;ZFP64;NR2C2;HINT1;POU4F1;ZNF500;GPER1;PHF21B;ZNF780B;RBL2;NCOA2;ZNF514;APBB1;NKX2-1;CHD3,ZNF182;MAPT;WARS;CPNE1;PHF21A;RPS3;SRPK1;HMGN5;ZNF605;SMAD1;ZNF681;ZNF395;ZNF19;SOX6;NR6A1;ZNF333;CTCF;ZNF37A;ZFP14;AMH;E2F1;MAPK4;HR;PRMT8;NFYA;NLRP7;BACH2;ZFP28;HLTF;USP13;ANKRD30A;SMARCA2;ABCG1;ROCK2;CHEK2;ZNF623;ZNF239;SAFB2;MAPK3;BAZ1A
mitotic nuclear division (GO:0140014),0.6140446643913373,1.0574626394246884,0.3063063063063063,1.0,75,16,ARHGEF10;KIF18B;NDC80;SMC4;BIRC3;UBE2S;CHEK2;KIF2A;RHOA;BIRC2;SPICE1;ABRAXAS2;WRAP73;UBE2C;INO80;NSL1,ARHGEF10;KIF18B;NDC80;SMC4;BIRC3;UBE2S;CHEK2;KIF2A;RHOA;BIRC2
"transcription, DNA-templated (GO:0006351)",0.5612736062333101,1.041350317930567,0.309,1.0,357,57,KAT2A;TAF1C;ILF2;IRF3;GTF2E1;POU2F2;LZTS1;TAF7;NFATC3;E2F1;CREBZF;TWNK;SHOX;NFYA;BACH2;MED4;SOX5;ELOB;ELOA2;PPP5C;BAZ1A;NCBP1;CCNK;TGFB1I1;MNAT1;TAF1L;NFAT5;DTX1;TAF6;POLR2K;MTERF1;RNPS1;PDX1;TTF1;LEF1;ELOC;TAF6L;THRB;ERCC2;KMT2A;CEBPB;RPAP1;TAF5;POLR3GL;TAF1;EAF1;MEIS2;GTF3C5;ATF4;PMF1;GLIS3;TAF4;MAF;HLF;SUPT16H;WDR61;ASH1L,KAT2A;TAF1C;ILF2;IRF3;GTF2E1;POU2F2;LZTS1;TAF7;NFATC3;E2F1;CREBZF;TWNK;SHOX;NFYA;BACH2;MED4;SOX5;ELOB;ELOA2;PPP5C;BAZ1A
negative regulation of transcription from RNA polymerase II promoter (GO:0000122),0.5465474712938946,1.0282147001154185,0.317,1.0,566,89,ARHGAP35;RELB;NEUROG3;PHF21A;IRF2BPL;DACT1;MBD2;ARID5B;TAF7;NFATC3;NR6A1;NR1H4;DRAP1;CTCF;AHRR;ARID5A;E2F1;SHH;NR1H2;HEXIM2;URI1;SIRT7;SMARCA2;YEATS2;TRIM37;HEY1;IKZF5;ZNF239;HHEX;SIN3A;PHF6;SMAD7;ELK4;TCF21;ZBTB4;CBX7;HDAC5;IFI27;MAGEA1;PPARD;USP2;ATF3;UBC;H2AFY;INSM1;CREM;GLIS2;E2F8;BEND3;SIRT1;MYC;SNW1;ETV6;ZNF174;CPEB3;BRMS1L;NEDD4;CEBPB;TFAP2A;FOXC2;ZNF205;IRX2;TAF1;CRY1;ZBTB2;SMYD2;RIPPLY1;RPL10;CHCHD3;MEIS2;EED;SP2;NEDD4L;RORC;TPR;KDM2B;GLIS3;SATB1;NR2F6;DR1;WWC3;JUN;POU4F1;SNAI2;ZNF500;CBX4;BHLHE41;APBB1;NKX2-1,ARHGAP35;RELB;NEUROG3;PHF21A;IRF2BPL;DACT1;MBD2;ARID5B;TAF7;NFATC3;NR6A1;NR1H4;DRAP1;CTCF;AHRR;ARID5A;E2F1;SHH;NR1H2;HEXIM2;URI1;SIRT7;SMARCA2;YEATS2;TRIM37;HEY1;IKZF5;ZNF239;HHEX;SIN3A;PHF6;SMAD7;ELK4;TCF21;ZBTB4
RNA splicing (GO:0008380),0.6253622418395531,1.0659774540995335,0.3203203203203203,1.0,107,15,SRPK1;SNRPD3;SNRNP48;PRPF3;SF3A2;RNF113B;NONO;NCBP1;RNPS1;DDX25;SNRPF;SNRNP25;SRSF7;TRA2B;SNRNP40,SRPK1;SNRPD3;SNRNP48;PRPF3;SF3A2;RNF113B;NONO;NCBP1
cilium organization (GO:0044782),0.6027385457624498,1.0540698000760818,0.321,1.0,193,22,OCRL;TRIM59;CBY1;DZIP1L;TMEM17;IFT52;CCP110;SEPT12;WDR60;FOPNL;ABCC4;IFT46;B9D1;DNAH6;TEKT3;CFAP126;SEPT8;ASAP1;CEP41;BBS4;ROPN1B;CFAP20,OCRL;TRIM59;CBY1;DZIP1L;TMEM17;IFT52;CCP110
negative regulation of protein kinase activity (GO:0006469),0.6165356612256307,1.0563359451279863,0.3346693386773547,1.0,110,15,WARS;SFN;PTK6;TAF7;PTPRC;TRIB2;TRIB1;PPM1E;H2AFY;LRRC4;CEP85;CDK5RAP3;EPHB2;PTPN1;CDKN1A,WARS;SFN;PTK6;TAF7;PTPRC;TRIB2
positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280),0.6121790640058139,1.0522927868290601,0.3353353353353353,1.0,110,16,MAPT;LCK;RPS3;ACER2;RIPK1;IFI27;S100A8;ANP32B;DLC1;SIRT1;TNFRSF10A;NGFR;MYC;CASP5;XDH;GPER1,MAPT;LCK;RPS3;ACER2;RIPK1
Ras protein signal transduction (GO:0007265),0.5711477484726403,1.0373590538389008,0.342,1.0,224,35,ELMO1;RHOT2;ARHGAP29;RAB5A;FARP2;CDC42;RAB4B;RHOA;RAB43;CDH13;RAB38;RAB8B;RHOBTB2;RIPOR1;CDC42EP2;NGFR;MAPK14;PAK6;RAB37;NCOA3;RAB6B;SHC3;USP8;RAC2;RAB26;BRAP;CDK2;CTNNAL1;RAB3D;ARHGAP6;JUN;CDKN1A;ROPN1B;CCNA2;ARHGAP4,ELMO1;RHOT2;ARHGAP29;RAB5A;FARP2;CDC42;RAB4B;RHOA;RAB43;CDH13;RAB38;RAB8B;RHOBTB2
protein localization to cell periphery (GO:1990778),0.6029332732049979,1.047023897372646,0.344,1.0,118,17,SPTBN4;TSPAN15;PLEKHF1;EPB41L3;ROCK2;MRAP;TTC7A;DENND4C;RAB8B;STXBP1;RDX;RAB37;TMEM88;GOLGA7B;ZFYVE27;FAM126A;DPP6,SPTBN4;TSPAN15;PLEKHF1;EPB41L3;ROCK2;MRAP;TTC7A;DENND4C
"mRNA splicing, via spliceosome (GO:0000398)",0.5651650177502212,1.032212241887302,0.354,1.0,262,40,SRPK1;SNRPE;CLNS1A;SNRPD3;SNRNP48;PRPF3;CWC22;SF3A2;CD2BP2;RNF113B;NONO;GEMIN5;NCBP1;POLR2K;SYMPK;CPSF7;RNPS1;ESS2;CPSF3;DNAJC8;SNW1;BUD13;SNRPF;TFIP11;WDR77;SRSF1;CSTF3;TRA2A;SNRNP25;CACTIN;HNRNPA1;PAPOLA;SRSF7;LSM8;TRA2B;SNUPN;CPSF2;U2SURP;GEMIN6;SNRNP40,SRPK1;SNRPE;CLNS1A;SNRPD3;SNRNP48;PRPF3;CWC22;SF3A2;CD2BP2;RNF113B;NONO;GEMIN5;NCBP1
response to metal ion (GO:0010038),0.615663846324176,1.051410426915074,0.3550651955867603,1.0,73,15,SLC30A8;MAPT;CALM2;SLC30A4;SLC30A7;PPP5C;AHCYL1;MT2A;THBS1;SLC30A2;NEDD4;HAAO;NEDD4L;AQP7;ITPR3,SLC30A8;MAPT;CALM2;SLC30A4;SLC30A7;PPP5C;AHCYL1
neutrophil activation involved in immune response (GO:0002283),0.5552975850031324,1.0240704448682587,0.362,1.0,484,51,YPEL5;ILF2;CPNE1;UBR4;STOM;ANXA3;PGAM1;PPIA;PGM2;PTPRC;ACTR1B;FCN1;ALAD;PFKL;RAB4B;RHOA;RNASET2;S100A8;ATP8B4;AGPAT2;S100A12;CLEC4C;DEGS1;DLC1;CAB39;MAPK14;VAPA;GLB1;SRP14;RAB37;GCA;BST2;KCMF1;CTSA;CPNE3;LAMTOR3;QPCT;COTL1;PIGR;BPI;CTSZ;MGST1;NPC2;MLEC;FOLR3;IST1;RAB3D;SIGLEC9;NCSTN;CSTB;ADGRG3,YPEL5;ILF2;CPNE1;UBR4;STOM;ANXA3;PGAM1;PPIA;PGM2;PTPRC;ACTR1B;FCN1;ALAD;PFKL;RAB4B
proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161),0.5745504113614378,1.031280772976831,0.369,1.0,292,31,RNF126;CSNK1A1;PSMC6;GID4;SGTA;KCTD10;UBE2S;KCTD13;HSPA5;RMND5A;ERLEC1;BIRC2;FBXL19;UBC;ARNTL;PSME1;SIRT1;BUB3;NEDD4;TAF1;UBE2C;NEMF;FBXO9;KCTD17;NEDD4L;RNF175;BUB1B;CDC26;PSMB2;ANAPC5;ANAPC16,RNF126;CSNK1A1;PSMC6;GID4;SGTA;KCTD10;UBE2S;KCTD13;HSPA5;RMND5A;ERLEC1
rRNA processing (GO:0006364),0.582638319413945,1.0362714930348784,0.37,1.0,203,27,RPS3;THUMPD1;TSR1;RRP7BP;RPL28;PNO1;RRP9;RPL27A;RIOK1;RPS13;NOL11;RPL34;PELP1;RPL35;RPL6;RPS6;RPS20;RPP25;RPS17;RPS25;NOP2;RPL27;RPL10;MRM2;DIS3L2;EXOSC5;RPS15A,RPS3;THUMPD1;TSR1;RRP7BP;RPL28;PNO1;RRP9;RPL27A
positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123),0.58349450054291,1.0362869328558382,0.372,1.0,164,27,TMEM101;EDAR;PELI2;TFG;ATP2C1;TLR7;BIRC3;CLEC6A;RIPK1;PPP5C;RHOA;INAVA;BIRC2;S100A13;TRIM22;NDFIP2;PRKCB;UBC;S100A12;GPR89A;VAPA;BST2;TMEM9B;BRD4;TLR4;TRIM5;WLS,TMEM101;EDAR;PELI2;TFG;ATP2C1;TLR7;BIRC3;CLEC6A;RIPK1;PPP5C;RHOA;INAVA;BIRC2;S100A13;TRIM22;NDFIP2
protein homooligomerization (GO:0051260),0.5783036141870089,1.030017166512494,0.375,1.0,191,25,STOM;DCXR;CBY1;TOR2A;PEX11B;TWNK;RIPK1;HPRT1;ALAD;SOD2;GLS;RASEF;IDE;PNPT1;BEND3;RYR1;MICU1;TP53BP1;MPP2;MGST1;ITPR3;CLDN3;FSD1;SAMHD1;POLK,STOM;DCXR;CBY1;TOR2A;PEX11B;TWNK;RIPK1;HPRT1;ALAD;SOD2
neutrophil degranulation (GO:0043312),0.5552975850031324,1.0241509423742499,0.383,1.0,480,51,YPEL5;ILF2;CPNE1;UBR4;STOM;ANXA3;PGAM1;PPIA;PGM2;PTPRC;ACTR1B;FCN1;ALAD;PFKL;RAB4B;RHOA;RNASET2;S100A8;ATP8B4;AGPAT2;S100A12;CLEC4C;DEGS1;DLC1;CAB39;MAPK14;VAPA;GLB1;SRP14;RAB37;GCA;BST2;KCMF1;CTSA;CPNE3;LAMTOR3;QPCT;COTL1;PIGR;BPI;CTSZ;MGST1;NPC2;MLEC;FOLR3;IST1;RAB3D;SIGLEC9;NCSTN;CSTB;ADGRG3,YPEL5;ILF2;CPNE1;UBR4;STOM;ANXA3;PGAM1;PPIA;PGM2;PTPRC;ACTR1B;FCN1;ALAD;PFKL;RAB4B
cellular response to oxygen-containing compound (GO:1901701),0.564247498764571,1.0245377578910535,0.391,1.0,275,36,MAPT;PTK6;NR1H4;NR1H2;NLRP7;BRINP1;RET;MAPK3;RHOA;OR51E2;HMGB2;MTOR;WNT10B;MAPK14;SNW1;AKAP9;NCOA3;ADNP2;CPEB3;TSHR;TAF1;LAMTOR3;CD274;TLR4;ZFP36L1;CACTIN;AQP7;RORC;TNFSF4;HCN4;PTPRK;CD80;SERPINE1;JUN;POU4F1;GPER1,MAPT;PTK6;NR1H4;NR1H2;NLRP7;BRINP1;RET;MAPK3;RHOA;OR51E2;HMGB2;MTOR
positive regulation of epithelial cell proliferation (GO:0050679),0.6030327517344847,1.0313109209482603,0.3943943943943944,1.0,108,15,LAMB1;HYAL1;PPP1R16B;PRKD2;PDCL3;PRKCA;CDH13;HMGB2;REG3A;SIRT1;FGF10;MYC;FLT4;LACRT;AKT3,LAMB1;HYAL1;PPP1R16B;PRKD2;PDCL3;PRKCA;CDH13;HMGB2
sensory perception of chemical stimulus (GO:0007606),0.5895898459613841,1.0303155294315143,0.3943943943943944,1.0,328,21,OR10A4;OBP2B;OR2V1;OR4F5;OR2M5;OR5L2;OR2T1;OR5AC2;OR10K1;OR5I1;OR14C36;OR8K5;OR4K15;OR5AU1;OR2AG2;OR4B1;OR4D1;OR5D16;BBS4;GNAL;OR4C5,OR10A4;OBP2B;OR2V1;OR4F5;OR2M5;OR5L2;OR2T1;OR5AC2
positive regulation of cell growth (GO:0030307),0.6056509484207919,1.0346244890745857,0.395,1.0,99,15,MAPT;MACF1;HYAL1;CDC42;NCBP1;S100A8;EIF4G2;LEF1;ADNP2;CSNK2A1;INO80;SUPV3L1;NEDD4L;ZFYVE27;CDKN2AIP,MAPT;MACF1;HYAL1;CDC42
skeletal system development (GO:0001501),0.584377296087512,1.0221640582841898,0.409,1.0,147,20,DLL3;P3H1;HYAL1;BMP1;SHOX;BMP8B;PRDX1;SHOX2;PKD1;MYOC;NCAN;IHH;TBX4;CDH11;PAPSS1;SH3PXD2B;CNMD;FGFR1;COL11A2;ALPL,DLL3;P3H1;HYAL1;BMP1;SHOX;BMP8B;PRDX1;SHOX2
regulation of GTPase activity (GO:0043087),0.5965924706228757,1.0301733158133708,0.414,1.0,189,17,OCRL;ARHGAP35;RGS1;ITGA6;EVI5L;CCL17;RGS6;SH3BP1;ARFGEF1;DVL3;RGS8;RDX;PROM2;TBC1D20;FGD4;XCL2;RACGAP1,OCRL;ARHGAP35;RGS1;ITGA6;EVI5L;CCL17
mitochondrion organization (GO:0007005),0.5844972334366783,1.0222722173692154,0.415,1.0,168,21,AIFM2;IFIT2;RHOT2;CLUH;TWNK;AGTPBP1;YME1L1;SOD2;CHCHD2P9;FANCG;RAB38;PNPT1;SLC25A4;MTERF1;ALAS1;CHCHD3;SUPV3L1;NDUFB8;AKT3;FBXO7;TOMM22,AIFM2;IFIT2;RHOT2;CLUH;TWNK;AGTPBP1;YME1L1;SOD2;CHCHD2P9;FANCG;RAB38
cilium assembly (GO:0060271),0.5618860880043619,1.0176749506851315,0.416,1.0,289,37,OCRL;TRIM59;CBY1;RSPH4A;DZIP1L;LRRC6;SDCCAG8;TMEM17;IFT52;CCP110;TOGARAM1;CFAP74;CCDC39;SEPT12;CDK5RAP2;CETN2;WDR60;MSS51;FOPNL;ABCC4;HAUS2;AKAP9;IFT46;B9D1;MARK4;DNAH6;C2CD3;TEKT3;SEPT8;ASAP1;CEP41;BBS4;KIF17;RPGRIP1L;TUBB4A;CFAP20;DNAAF3,OCRL;TRIM59;CBY1;RSPH4A;DZIP1L;LRRC6;SDCCAG8;TMEM17;IFT52;CCP110;TOGARAM1;CFAP74;CCDC39;SEPT12;CDK5RAP2;CETN2;WDR60;MSS51
cell cycle G1/S phase transition (GO:0044843),0.5948521613485327,1.0239738878300375,0.4248496993987976,1.0,93,16,RANBP3L;CUL4B;EIF4E;MNAT1;CDKN2D;EIF4EBP1;RANBP1;MYC;CDT1;RPA1;CDC7;CDK2;CRLF3;CDKN1A;CAMK2A;CCNA2,RANBP3L;CUL4B;EIF4E
tumor necrosis factor-mediated signaling pathway (GO:0033209),0.5894105581549096,1.0217158510273001,0.4308617234468938,1.0,124,16,EDAR;BIRC3;PSMC6;RIPK1;NFKBIA;BIRC2;UBC;PSME1;TNFRSF10A;NGFR;TNFSF13;TNFRSF12A;COMMD7;TNFSF4;CD70;PSMB2,EDAR;BIRC3;PSMC6;RIPK1;NFKBIA
endosomal transport (GO:0016197),0.5657026315842987,1.0139517264545923,0.44,1.0,230,31,BIN1;GOSR2;RNF126;RAB5A;BET1L;HOOK1;UBE2O;YKT6;MON2;UBAP1;DTX3L;DPY30;VPS28;VPS41;SNAPIN;GCC2;UBC;SNX16;VPS37A;TSG101;ERC1;AP5S1;RAB6B;VTI1A;CHMP5;STAM2;VTA1;RAB11FIP4;CLN5;TMEM87A;MVB12B,BIN1;GOSR2;RNF126;RAB5A;BET1L;HOOK1;UBE2O;YKT6;MON2;UBAP1;DTX3L;DPY30;VPS28
positive regulation of GTPase activity (GO:0043547),0.5944236213373066,1.019476868839112,0.441,1.0,193,15,ARHGEF10;RGS1;ITGA6;EVI5L;CCL17;RGS6;SH3BP1;DVL3;RGS8;TBC1D21;TBC1D1;TBC1D20;SGSM1;ADPRH;XCL2,ARHGEF10;RGS1;ITGA6;EVI5L;CCL17;RGS6
sensory perception of smell (GO:0007608),0.580394168739822,1.0123341374144468,0.453,1.0,242,20,OR10A4;OBP2B;OR2V1;OR2M5;OR5L2;OR2T1;OR5AC2;OR7G3;OR5I1;OR14C36;OR8K5;OR5AU1;OR2AG2;OR7C2;OR4D1;OR5D16;BBS4;OR7G1;GNAL;OR7D4,OR10A4;OBP2B;OR2V1;OR2M5;OR5L2;OR2T1;OR5AC2
proteolysis (GO:0006508),0.5576073046049953,1.005541964904892,0.455,1.0,292,36,CTSV;CPNE1;CPA2;PMPCA;SPCS1;BMP1;ADAMTS7;PM20D2;RET;CPN1;TPSD1;CAPN12;YME1L1;GGT5;XPNPEP1;ADAMTS12;IDE;CAPN6;F7;KLKB1;CPE;NEDD8;CLPP;GCA;GZMB;CBLB;CTSA;ATG4A;CTSE;CTSZ;LNPEP;TMPRSS11E;PRSS33;NCSTN;HTRA4;RHBDL1,CTSV;CPNE1;CPA2;PMPCA;SPCS1;BMP1;ADAMTS7;PM20D2;RET;CPN1;TPSD1;CAPN12;YME1L1;GGT5;XPNPEP1;ADAMTS12
