Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
lung development (GO:0030324),0.7987973120307711,1.0213534493737428,0.379,1.0,30,16,CHI3L1;BAG6;SOX11;WNT11;CCDC40;CEBPA;LOXL3;WNT7B;STRA6;FGFR2;PKD1;FOXF1;ERRFI1;GLI2;ITGA3;VEGFA,CHI3L1;BAG6;SOX11
G1/S transition of mitotic cell cycle (GO:0000082),0.7710710058521774,1.0111002458440579,0.38,1.0,106,35,GSPT1;CUL4B;CDT1;ORC1;PHF8;BRD4;PRIM1;FBXO5;CDKN2D;MCM6;ACVR1;CCNE1;MCM3;POLE;RPS6KB1;TYMS;BCAT1;MCM5;CUL1;BACH1;PLK3;MCM2;POLA1;CCNA1;LATS1;RCC1;MCM7;MCM4;CCND1;CUL4A;CACUL1;KLF11;CDKN3;MYC;EIF4EBP1,GSPT1;CUL4B;CDT1;ORC1;PHF8;BRD4
regulation of nucleic acid-templated transcription (GO:1903506),0.744019399991069,1.0059302430269685,0.38,1.0,608,192,SRRT;NFATC2;BCL11B;IGF2;ZNF516;NR3C1;SSBP2;NR5A2;PRMT7;SERTAD3;NFIA;ZNF417;ZNF132;ZNF347;ZNF765;ZNF623;ZFP30;SALL4;OGG1;ZNF578;PITX3;ZFPL1;MZF1;PAK6;ELAVL2;ZNF689;ZNF480;ZNF436;DAPK3;ZNF761;THAP1;ZNF432;ZNF263;ZNF470;ZNF26;ZNF7;CREM;DDIT3;ZFP28;REST;PCGF1;ZNF358;FOXN4;ZNF239;ZNF260;RORA;SUFU;BCL11A;ZNF841;APBB3;MYT1;ZNF653;ZNF551;ZNF792;ZNF2;ZNF816;RBAK;ZNF22;ZFHX3;SAP30;ZNF668;ZNF3;APBB1;ZNF140;AKAP17A;ZNF282;INSL3;HIVEP1;ZNF696;PRRX2;PSPC1;ASCC2;HSF4;KAT6B;ZNF583;ZNF160;SCRT1;NFIL3;CXXC1;ZNF514;ATF4;ZNF250;FOXC1;ZNF584;RNF14;UBE2L3;ZNF30;ZNF500;ONECUT1;GLRX2;NME2;ZNF268;ZNF677;BACH1;ZNF8;SOX4;ZNF28;ZNF703;SSRP1;ING2;ZNF354B;PHF21B;ARNT2;ZNF587;RELA;POU1F1;POFUT1;UTP4;DLX4;BTG1;PERM1;ZNF561;USP13;ZNF175;STAT3;PHF12;SAP30L;CALR;TEAD2;ESRRA;ZNF286B;ZNF324;SALL2;MLXIPL;NAB2;USP3;HDAC10;RUNX3;SBNO2;MLX;PTP4A3;SUPT4H1;ZNF354A;PRMT1;ZNF251;TFEB;SLC2A4RG;TULP3;ZNF275;ZNF532;ZFP82;MLF2;MYB;ZNF398;LMX1B;ARNTL2;ZNF286A;TCF7L1;INSR;HMGA1;ZNF629;HES6;TOX2;SFPQ;ZNF12;PATZ1;MYBBP1A;LIMD1;HMGB1;ZNF146;WWTR1;HR;PPARGC1B;CRABP2;CELSR2;NFYA;ZNF37A;HMG20B;UBTF;CEBPB;HIVEP3;ZNF121;CARM1;NOTCH1;WT1;TCF7;ENG;SP3;BHLHE40;TCF3;TCFL5;ATF2;SBNO1;HIC1;RPS6KA4;HIF1A;PRMT5;TGFBR1;HMGA2;ZNF217;FZD7;HNRNPD,SRRT;NFATC2;BCL11B;IGF2;ZNF516;NR3C1;SSBP2;NR5A2;PRMT7;SERTAD3;NFIA;ZNF417;ZNF132;ZNF347;ZNF765;ZNF623;ZFP30;SALL4;OGG1;ZNF578;PITX3;ZFPL1;MZF1;PAK6;ELAVL2;ZNF689;ZNF480;ZNF436;DAPK3;ZNF761;THAP1;ZNF432;ZNF263;ZNF470;ZNF26;ZNF7;CREM;DDIT3;ZFP28
tRNA aminoacylation for protein translation (GO:0006418),0.7968406765619014,1.0181482959305321,0.38,1.0,47,18,SARS;IARS;PPA1;FARSA;EEF1E1;PPA2;LRRC47;GARS;MARS;VARS;WARS2;HARS;SARS2;TARS;AARS;WARS;CARS;CARS2,SARS;IARS;PPA1
regulation of response to external stimulus (GO:0032101),0.7776855563881429,1.0120675221755064,0.382,1.0,108,28,PIK3AP1;NLRP11;OTUD7A;MYD88;BRD4;GNAT1;PDGFRA;STK24;BCL6;BCL6B;CAV1;TRAF3;F2RL1;RELA;WNT5A;MGLL;SBNO2;SCARB2;FOXP1;CALM1;USP14;EFNB2;TNFAIP3;SEMA7A;ADGRA2;NLRP1;BIRC2;F2R,PIK3AP1;NLRP11;OTUD7A;MYD88;BRD4;GNAT1;PDGFRA;STK24;BCL6
"regulation of gene expression, epigenetic (GO:0040029)",0.7757979912831346,1.0120972092123646,0.383,1.0,75,30,IGF2;PRMT7;CTCF;KDM1B;CREBZF;BAZ1B;POLR2E;MTF2;POLR1E;ACTB;POLR2K;ZNF335;DNMT3A;POLR2H;KAT2A;MTA1;PHF19;DDX21;KAT2B;TFAP2C;CD3EAP;AEBP2;POLR1B;MYO1C;MYBBP1A;TRIM27;POLR1A;PHF1;DIRAS3;DNMT1,IGF2;PRMT7;CTCF;KDM1B;CREBZF;BAZ1B;POLR2E;MTF2
kidney development (GO:0001822),0.7757117894227951,1.0138295214735082,0.387,1.0,64,34,SULF1;NF1;BAG6;PAX2;PCSK5;SULF2;LHX1;WNT4;ACE;OSR1;FOXC1;CITED1;SOX4;BMP7;GDNF;TGFB2;LRP4;STRA6;VANGL2;TFAP2A;CTSH;GATA3;WFS1;KCTD11;PYGO1;PKD1;SIX2;HAS2;C1GALT1;HYAL2;GLI2;WT1;VEGFA;TGFBR1,SULF1;NF1;BAG6;PAX2;PCSK5
viral process (GO:0016032),0.75549121537147,1.0077191515037136,0.389,1.0,221,67,PI4KA;PPIA;NFIA;RPL36;RPL8;RPS16;RPL23A;PCSK5;RRAGA;RPL35;RPS18;AP2A2;EIF3L;RPL3;RPS21;RAB43;VPS37B;UBA52;RPS11;RPS13;RPS15;DOCK2;EIF3D;AP2M1;GRK2;AP1S3;PTBP1;RPL13;FYN;DENR;NUP188;RPS2;RPS19;NUP153;RPS5;VPS37D;NUP62;BICD1;MVB12B;CTBP1;RPSA;RPLP2;CHMP3;RPL36A;NUP210;VPS4A;DAG1;NUP88;APOE;RAC1;GAS6;AP1S2;FURIN;ARF1;MRPS12;RCC1;NUP93;RXRA;SEH1L;EIF3B;CTBP2;NUP43;POM121C;EIF3F;NUP155;POM121;NDC1,PI4KA;PPIA;NFIA;RPL36;RPL8;RPS16;RPL23A;PCSK5;RRAGA;RPL35;RPS18;AP2A2;EIF3L;RPL3;RPS21;RAB43;VPS37B
positive regulation of neuron death (GO:1901216),0.7839379749032374,1.0160111814239918,0.39,1.0,39,22,NF1;DDIT4;CDK5R1;GRIN2B;DDIT3;ZNF746;FYN;PICALM;ATF4;CDK5;TGFB2;WNT5A;EGR1;TFAP2A;CTNNB1;FOS;FOXO3;EFNB2;MAPT;PRNP;SRPK2;DKK1,NF1;DDIT4;CDK5R1;GRIN2B;DDIT3
positive regulation of signaling (GO:0023056),0.7958289904699312,1.0171096924300742,0.39,1.0,37,17,NSF;ILK;SOX11;PTPN23;SCRIB;RIMS4;CLSTN3;EDN1;DLG4;CDKN2AIP;INPP5F;GATA3;ANXA2;RIMS3;CLSTN1;HOMER1;ECE1,NSF;ILK;SOX11;PTPN23
negative regulation of protein kinase activity (GO:0006469),0.7627252989103507,1.0092872261323937,0.391,1.0,110,51,NF1;LRRC15;DBNDD2;PTPN1;PODNL1;YWHAG;EPHA1;FLRT1;CDKN1C;HSPB1;TSC2;TESK1;CAV1;SOCS6;LRP6;SOCS2;CEACAM1;RTN4RL2;GSTP1;PPM1E;RTN4RL1;ITGB1BP1;ADARB1;AKT1;CORO1C;CISH;CAMK2N1;DVL1;WARS;TARBP2;TRIB3;RTN4R;LRP5;WWTR1;BGN;LRRC4B;PPM1F;LRRC3;SRCIN1;DCN;HYAL2;TRIM27;PDPK1;THY1;UBASH3B;DAB2IP;AKT1S1;SOCS4;TRIB1;TRIB2;EPHB2,NF1;LRRC15;DBNDD2;PTPN1;PODNL1
positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100),0.771167987355879,1.0115633239949098,0.391,1.0,83,37,SULF1;FBXL15;BMP8A;TWSG1;CSNK2B;GATA6;SOX11;SMAD3;BMPR1A;THBS1;GDF6;CDKN1C;ACVR1;INHA;HSP90AB1;BMPR2;CITED1;BMP7;ING2;INHBB;RNF165;TGFB2;TGFB1I1;GDF7;NUP93;BMP6;FOXD1;UBE2O;BMP8B;NOTCH1;ENG;CITED2;TGFBR1;SMAD2;RBPJ;TGFB1;GDF11,SULF1;FBXL15;BMP8A;TWSG1;CSNK2B;GATA6;SOX11
regulation of cation channel activity (GO:2001257),0.7715321545227968,1.0100701265408014,0.392,1.0,72,35,SHISA9;ACTN2;VAMP2;HPCA;JPH3;DAPK1;CNIH3;HRC;ANK2;NETO1;NANOS1;CACNG4;DLG4;JPH1;FKBP1B;CACNB1;CAPN1;SHISA8;CACNG8;CACNG7;SHISA7;CACNB4;CALM1;FKBP1A;CACNB3;SELENON;KCNG1;PDE4D;CNIH2;NLGN2;MMP9;SHANK1;SHANK3;HOMER1;MAPK8IP2,SHISA9;ACTN2;VAMP2;HPCA;JPH3
enzyme linked receptor protein signaling pathway (GO:0007167),0.7658370911126955,1.0097185103841313,0.394,1.0,121,44,BLK;SLA2;NTF4;FLT3;SHC4;CNPY2;CSF1R;PALM2;LIFR;FES;ERBB2;EFS;JAK1;TRIO;FYN;ERBB3;MPZL1;BMPR2;CSF1;TNK2;TNK1;SHC2;NPPC;NPR1;BDNF;CD3EAP;JAK3;PTPRG;SRC;FLT1;LYN;BDKRB2;RAPGEF1;PTPRF;PTPRU;CSK;MTSS1;BCAR1;SHC1;FLT4;MATK;LIF;YES1;IL6ST,BLK;SLA2;NTF4;FLT3;SHC4
protein localization to organelle (GO:0033365),0.7695467617274501,1.0116835401187438,0.394,1.0,98,38,CEP68;LAMP1;ARL6;DDX1;CNTLN;EHD1;PACSIN2;ANK2;IFT140;TRAM2;TOR1A;RAB35;ARFRP1;GAK;PPP1R15A;BICD1;HHEX;ABCA7;BMP7;TMEM30A;OBSCN;UBAC2;CALR;RIPOR1;TSPAN17;SIX4;OBSL1;DHX9;TULP3;FAM83H;DVL1;MSX1;CTDNEP1;PAQR3;WDR35;DDX3X;TUB;ARF6,CEP68;LAMP1;ARL6;DDX1;CNTLN
cellular response to interferon-gamma (GO:0071346),0.7827487988150502,1.0131102234235585,0.395,1.0,117,25,CCL3L1;HLA-DPB1;IFNGR1;CD58;DAPK3;DAPK1;IRF5;PDE12;ICAM1;TRIM26;JAK1;CAMK2G;MT2A;PRKCD;WNT5A;IFNGR2;IRF3;GAPDH;CAMK2B;SYNCRIP;TRIM62;TRIM25;SLC26A6;TRIM8;CD44,CCL3L1;HLA-DPB1;IFNGR1;CD58;DAPK3
protein complex subunit organization (GO:0071822),0.7973190137678533,1.0188028147896875,0.3973973973973974,1.0,46,15,NF1;CDT1;SERPINH1;COL5A3;LOXL4;AFG3L2;TGFB2;SEH1L;LOX;LOXL2;P3H4;TGFBR1;NDC1;LOXL1;COL5A1,NF1;CDT1
positive regulation of cellular biosynthetic process (GO:0031328),0.757626025810902,1.0069680089118525,0.398,1.0,160,59,IGF2;RGCC;CSF2;FABP3;PDGFRA;IRS2;DDAH2;SMAD3;THBS1;GCK;RBM3;EIF3D;SLC45A3;ERBB2;NR1D1;ELAVL1;RPS6KB1;ARPP19;EDN1;HSP90AB1;PASK;LARP4B;SOX4;EEF2;BCL3;PAOX;EGR1;CALR;GLI1;YTHDF3;MLXIPL;IL1B;PRMT1;DHX9;LARP6;HRAS;AKT1;SREBF1;INSR;PDGFB;HGF;PDGFA;CTDNEP1;STARD4;SCARB1;IRS1;EGFR;DDX3X;ZEB2;GLI2;FGFR4;HSP90AA1;EIF4A3;SHC1;MYC;DYRK2;HIF1A;HNRNPD;PDGFC,IGF2;RGCC;CSF2;FABP3;PDGFRA;IRS2;DDAH2;SMAD3
embryonic organ morphogenesis (GO:0048562),0.792408410383692,1.0128345239658265,0.4,1.0,34,16,SOX11;PDGFRA;RARG;ACVR1;FBN1;FBN2;TBX20;FGFR2;MFAP2;SIX2;FOXF1;AXIN1;HES1;ALDH1A3;TBX1;RBPMS2,SOX11;PDGFRA;RARG
polyol metabolic process (GO:0019751),0.7764930313834632,1.0086987773354532,0.403,1.0,48,27,NUDT4;PLCD1;PLCG2;IP6K1;IPPK;ITPK1;IP6K3;PLCD3;INPP5J;MINPP1;PLCB3;PLCE1;PLCH2;PLCB2;NUDT11;NUDT3;NUDT10;SLC5A3;IMPA2;ITPKB;INPP4A;CALM1;INPP5A;INPPL1;ITPKA;ISYNA1;PLCG1,NUDT4;PLCD1;PLCG2;IP6K1;IPPK;ITPK1;IP6K3;PLCD3
sprouting angiogenesis (GO:0002040),0.7810821633412479,1.0094596255900072,0.409,1.0,45,24,EGR3;THBS1;BMPER;DLL1;LOXL4;NR4A1;JMJD6;NRARP;CDH13;OTULIN;FLT1;FGF2;CCBE1;ITGB1BP1;EFNB2;ADGRA2;SLIT2;ROBO1;LOXL2;FLT4;EPHB4;VEGFA;NRP1;ESM1,EGR3
negative regulation of response to external stimulus (GO:0032102),0.768549145687278,1.0076369590110896,0.411,1.0,108,35,NLRP11;SELENOS;PTGIS;RORA;FAM3A;PPARD;ELANE;PTGER4;PPARA;FEM1A;GPER1;C1QBP;EPHA4;SAA1;MAPK7;PRKCD;INPP5F;APOE;FNDC4;CERS2;AJAP1;RTN4RL1;GATA3;TYRO3;OTULIN;FGF2;TNFRSF1A;TNFAIP3;SIGIRR;RTN4R;CASK;METRNL;PTPRS;TRIB1;SERPINE1,NLRP11;SELENOS;PTGIS
positive regulation of pri-miRNA transcription from RNA polymerase II promoter (GO:1902895),0.7943583504093542,1.0112532297789167,0.411,1.0,19,15,SMAD3;NGFR;TGFB2;RELA;STAT3;SMARCA4;GNL3;APLN;FOS;PDGFB;TEAD1;TERT;HIF1A;TGFB1;JUN,SMAD3
mitochondrion organization (GO:0007005),0.7540025866118698,1.0059670440051791,0.412,1.0,168,68,BCS1L;PIF1;SLC25A36;TIMM10;ATCAY;TYMP;MSTO1;TMEM11;CAV2;AKT3;MUL1;TIMM44;TIMM10B;NOS3;ATAD3A;TIMM50;TFB2M;SPG7;RHOT2;TOMM22;MRPL17;AGTPBP1;ATAD3C;TSPO;CLUH;FXN;ACSS2;TRAK1;AFG3L2;TOMM20;HSPD1;WDR81;MIEF1;HAP1;MEF2A;TIMM22;IDH2;SIRT3;MTFP1;ESRRA;PITRM1;POLRMT;SOD2;CYCS;PLD6;EIF4G1;DNAJA3;BCL2L1;PPRC1;BID;TWNK;ATAD3B;TFB1M;PHB2;CHCHD10;TOMM40;DNM1;HK2;BNIP3;OXA1L;SLC25A4;NFE2L1;TIMM17B;TERT;LONP1;PPIF;SLC25A6;TOMM34,BCS1L;PIF1;SLC25A36;TIMM10;ATCAY;TYMP;MSTO1;TMEM11;CAV2
protein complex assembly (GO:0006461),0.7537581173366231,1.0061391441385765,0.413,1.0,190,73,MLC1;MZB1;GRHPR;CTSC;TRADD;SERPINA1;TGFA;NSF;SLC9A1;BCL9L;BAD;NOL3;DDIT3;GOSR2;PEF1;TLE4;CNIH3;RBMX;BCL9;SEC13;CNIH1;TRIM28;UPK1A;MALT1;ANKRD28;TRA2B;COL16A1;RUVBL1;CAMK2G;AFG3L2;TRAPPC2L;CDC73;AXIN2;BCL10;PDCD6;PPP6R1;PFKL;ZC3H12A;KHDRBS1;BET1;AMER1;TLE1;SMARCA4;COL7A1;LMAN1;CTNNB1;ITGB1BP1;TLE2;KAT5;TCF7L1;BOK;PYGO1;SH3GLB1;TNFRSF1A;TNFAIP3;CXCL12;AXIN1;MAPT;CNIH2;TLE3;CTSZ;SH3PXD2B;SH3PXD2A;FN1;NLRP1;TCF7;TERT;MYC;SEC24B;SEC24A;STX2;CD59;SAR1B,MLC1;MZB1;GRHPR;CTSC;TRADD;SERPINA1;TGFA;NSF;SLC9A1;BCL9L;BAD
response to metal ion (GO:0010038),0.7737048428784181,1.0077571240533694,0.414,1.0,73,30,D2HGDH;PEF1;THBS1;TNNT2;BCL2;CAV1;SLC30A7;TRPC1;FXN;ALG2;MT2A;MT1X;NDRG1;GPHN;ATP7B;SLC30A3;PDCD6;SLC30A6;SLC30A1;CALM1;SLC11A2;TFR2;ADAM9;SNCB;MAPT;LOXL2;HIF1A;ITPR3;HOMER1;KCNMA1,D2HGDH
response to glucose (GO:0009749),0.7866322654364142,1.011549575431857,0.415,1.0,48,20,IGF2;EIF2B3;NKX6-1;PAX2;VAMP2;SELENOS;IRS2;THBS1;XBP1;GCK;GPER1;RACK1;PDK3;TRA2B;SOX4;ERN1;PFKL;GAS6;PCK2;EIF2B4,IGF2;EIF2B3;NKX6-1;PAX2;VAMP2;SELENOS
regulation of cellular component movement (GO:0051270),0.7958350474511863,1.0119363928861418,0.417,1.0,47,15,DAPK3;FES;ERBB2;RPS19;ERBB3;NRG2;INPP5F;HBEGF;ZSWIM8;LYN;ACTN1;CD9;EGFR;VEGFA;TGFBR1,DAPK3
inositol phosphate metabolic process (GO:0043647),0.7764930313966258,1.008543158378539,0.42,1.0,48,27,NUDT4;PLCD1;PLCG2;IP6K1;IPPK;ITPK1;IP6K3;PLCD3;INPP5J;MINPP1;PLCB3;PLCE1;PLCH2;PLCB2;NUDT11;NUDT3;NUDT10;IMPA2;FGF2;ITPKB;INPP4A;CALM1;INPP5A;INPPL1;ITPKA;ISYNA1;PLCG1,NUDT4;PLCD1;PLCG2;IP6K1;IPPK;ITPK1;IP6K3;PLCD3
brain development (GO:0007420),0.7633287386370721,1.0067436109035284,0.422,1.0,120,44,NF1;POU6F1;DDIT4;BAG6;PAX2;CDK5R1;PHF8;RAB18;GRIN2B;RARG;ROGDI;THRA;ZNF335;PAFAH1B3;NNAT;EGR2;PITPNM1;MAP1S;NDRG4;EML1;DMBX1;SHROOM2;ARNT2;HAP1;ABCB6;COL4A1;AMIGO1;GPRIN1;SIX3;MDGA1;SLC6A17;RARA;DLX2;KLHL17;AMIGO2;B3GNT5;PTCH1;CDH2;PAFAH1B2;NES;PHGDH;SHANK1;SHANK3;PLXNB2,NF1;POU6F1;DDIT4;BAG6;PAX2;CDK5R1;PHF8;RAB18;GRIN2B;RARG
chordate embryonic development (GO:0043009),0.7742627932620584,1.0092052351384675,0.423,1.0,57,29,SULF1;DEAF1;IGF2;DACT1;PCSK5;SULF2;ZNF358;WNT11;WNT7B;BMP7;ARNT2;WNT5A;GATA3;FGFR2;SIX4;FUT8;NOG;NKX2-5;LMX1B;DVL1;PKD1;FGFR1;FOXF1;PTCH1;SOX8;TBX1;VEGFA;TGFBR1;TGFB1,SULF1;DEAF1;IGF2;DACT1;PCSK5
regulation of fat cell differentiation (GO:0045598),0.770430163035679,1.0084685522740042,0.424,1.0,73,32,WDFY2;ZFPM2;CCDC85B;SMAD3;GPS2;TMEM64;RORA;XBP1;FRZB;PPARD;GPER1;TRIO;NR1D1;BBS12;TRPM4;WNT5A;ZFP36L1;ZC3H12A;GATA3;ZFPM1;GATA2;AKT1;WNT10B;TRIB3;LRP5;AXIN1;CEBPB;CARM1;ZFP36L2;TRIB2;TGFB1;SFRP1,WDFY2;ZFPM2;CCDC85B
positive regulation of DNA biosynthetic process (GO:2000573),0.7817717482702139,1.008179697993445,0.426,1.0,56,22,CCT5;RGCC;PTGES3;CCT6A;HNRNPA1;MAP2K7;PNKP;HSP90AB1;ACD;TCP1;DKC1;MAP3K4;MAPK15;PDGFB;HGF;FGFR4;MAPK1;HSP90AA1;CCT8;MYC;NEK7;MAPK3,CCT5;RGCC;PTGES3;CCT6A;HNRNPA1;MAP2K7
phospholipid metabolic process (GO:0006644),0.7776927102679079,1.0068846150177897,0.428,1.0,71,25,PGP;PLCD1;PNPLA3;PLPPR4;PLPP4;SMPD2;PLPPR5;PLCE1;GPX4;LCAT;LIPG;PLCB2;PCYT2;AGPAT2;PLA2G15;LPCAT4;PLPPR2;PLA2G3;DGKE;PLPP2;PLBD1;AGPAT5;PIP4K2B;PLPPR3;LPCAT1,PGP;PLCD1;PNPLA3;PLPPR4
skeletal system development (GO:0001501),0.7529239374942681,1.00406604427837,0.428,1.0,147,69,SULF1;DEAF1;HOXA11;IGF2;CHI3L1;COL9A2;SOX11;PCSK5;PHEX;SULF2;WNT11;DLL3;SUFU;EXTL1;ALX4;ITGB8;STC1;FRZB;HAPLN2;PTGER4;HOXA13;IFT140;FBN1;INHA;HYAL3;EVC;SOX4;BMP7;IMPAD1;TGFB2;WNT5A;BMP1;COMP;DSPP;ALPL;KLF10;ETS2;TEAD4;FGFR2;VKORC1;EXT1;SHOX2;PPIB;POSTN;NOG;PTHLH;ANKH;TCOF1;HHIP;BMP6;PKD1;CHRD;FGFR1;PITX1;BMP8B;GNAS;HYAL2;GLI2;P3H1;SH3PXD2B;IGFBP4;NPR3;AEBP1;FGFR3;TBX3;TGFBR1;SOX9;GDF11;CD44,SULF1;DEAF1;HOXA11;IGF2;CHI3L1;COL9A2;SOX11;PCSK5;PHEX
regulation of mRNA stability (GO:0043488),0.7673045414257165,1.0064774926534292,0.43,1.0,129,38,METTL3;PSME3;ANP32A;PSME1;SAMD4B;TBRG4;PSMD8;PSMD12;DIS3;UBA52;EXOSC5;PDE12;YWHAB;HSPB1;SERBP1;RBM24;CARHSP1;SET;ELAVL1;ZC3H14;AXIN2;GDNF;PRKCD;EXOSC4;ZFP36L1;YTHDF2;PSMD9;YTHDF3;EIF4G1;LARP1;PSMB5;AKT1;EXOSC2;MEX3D;PCBP4;ZFP36L2;METTL16;HNRNPD,METTL3;PSME3;ANP32A;PSME1;SAMD4B;TBRG4
regulation of actin filament-based process (GO:0032970),0.7745830670667598,1.0070832398193648,0.431,1.0,63,28,ARHGAP28;CDK10;EPHA3;RHOJ;LRP1;MLST8;ARHGEF19;RHOBTB1;RHOU;ARHGAP44;BAIAP2;RHOF;HIP1R;RND3;TAOK1;PRKCD;TAOK2;RHOV;TWF2;ARHGAP17;RND2;RHOBTB2;CORO1A;PDGFA;SH3BP1;FSCN1;RHOQ;EFNA5,ARHGAP28;CDK10;EPHA3;RHOJ
positive regulation of protein localization to nucleus (GO:1900182),0.7909858593089547,1.0051548984939707,0.432,1.0,43,15,CCT5;CCT6A;ZPR1;NGFR;IPO5;TCP1;PRKCD;ZC3H12A;PLK1;AKT1;HYAL2;TERT;CCT8;LIF;TGFB1,CCT5
response to hydrogen peroxide (GO:0042542),0.7965451333112772,1.0123456994216848,0.43243243243243246,1.0,44,15,PAX2;STK24;FXN;STK25;GLRX2;ZNF580;MAPK7;PRKCD;RELA;ANKZF1;TNFAIP3;ADAM9;HMOX1;NET1;PPIF,PAX2;STK24
negative regulation of response to stimulus (GO:0048585),0.7557508424649668,1.0042338171540197,0.433,1.0,128,59,NLRP11;EPHA3;PTPN1;FLT3;PDGFRA;AKT3;EPHA1;CSF1R;ACVR1;RET;ERBB2;EPHA4;ERBB3;TERF2;MERTK;MAPK7;ROR2;MAP3K3;TGFB2;GGT7;LMTK2;ZC3H12A;EPHB3;LTK;AES;IGFBP3;FGFR2;RBL1;TYRO3;EPHA8;TWIST1;DDR1;FLT1;LYN;HHIP;EPHA10;INSR;TIE1;PIM3;FGFR1;NCOR2;AXL;SOCS5;EGFR;CASK;SLIT2;THY1;FGFR4;UBASH3B;KIF26A;TERT;FLT4;FGFR3;EPHB4;MET;HMGA2;RYK;TGFB1;EPHB2,NLRP11;EPHA3;PTPN1;FLT3;PDGFRA;AKT3
positive regulation of protein tyrosine kinase activity (GO:0061098),0.7948231972333036,1.0103880437701818,0.433,1.0,29,16,TGFA;PTPN1;EFNA1;CSF1R;ACE;EPHA4;ERBB3;DLG4;GAS6;GPRC5B;UNC119;PDGFB;DLG3;PRNP;SRCIN1;LRP8,TGFA;PTPN1;EFNA1
vesicle fusion (GO:0006906),0.7709663696809573,1.0047910514714744,0.434,1.0,95,30,TC2N;SYT5;VAMP2;CAV2;SYT17;RAB34;GOSR2;SYT3;TAPBP;DOC2A;YKT6;SYT16;SYTL4;STX7;STX10;VPS4A;VPS8;CALR;RAB20;RAB39A;SYT14;NKD2;SYT7;STX1A;DOC2B;C2CD4C;RBSN;SEC22C;STX1B;STX2,TC2N;SYT5;VAMP2;CAV2;SYT17;RAB34;GOSR2;SYT3
mRNA metabolic process (GO:0016071),0.7674357513648113,1.005483936822475,0.436,1.0,98,38,METTL3;RNASE4;SLBP;NUDT16;TBRG4;PCF11;SF3A2;SF3A1;DIS3;DHX15;AURKAIP1;ZNF473;HNRNPR;HNRNPA0;PTBP1;ALKBH5;CPSF1;PRPF3;NCBP2;CSTF3;ERN1;SRSF2;SRSF7;USP39;SUPT4H1;DXO;CPSF3;SFPQ;DDX5;U2AF2;SF3B4;SRSF1;AGO4;NCBP1;ZFP36L2;METTL16;SF3B3;HIPK3,METTL3;RNASE4;SLBP;NUDT16;TBRG4;PCF11;SF3A2
phosphate-containing compound metabolic process (GO:0006796),0.7502275220800595,1.0028198376258668,0.436,1.0,184,78,NUDT4;PI4KA;PGP;PLCD1;PLCG2;IP6K1;PLPPR4;DUSP23;IPPK;ITPK1;LHPP;PLPP4;IP6K3;PLCD3;INPP5J;DUSP12;PLPPR5;DUSP15;NT5C;GCK;MINPP1;PLCB3;PIK3CD;MOCOS;PLCE1;PNKP;TIGAR;BCKDK;GPX4;LCAT;CDK5;TNK2;PLCH2;PGK1;PLCB2;NUDT11;ALDOC;STAT3;NUDT3;PFKL;ALDOA;XYLB;NUDT10;PTPRB;LIMK2;PPM1A;DUSP8;AGPAT2;COQ8A;PRKCG;IMPA2;PLA2G15;AKT1;ITPKB;PDXP;INPP4A;CALM1;LPCAT4;PLPPR2;PLA2G3;LIMD1;PLPP2;DUSP4;PLBD1;INPP5A;INPPL1;ITPKA;ISYNA1;PIP4K2B;PLPPR3;DUSP5;PLCG1;MAPK3;FAM20C;TGFB1;GFPT2;EPHB2;SLC20A1,NUDT4;PI4KA;PGP;PLCD1;PLCG2;IP6K1;PLPPR4;DUSP23;IPPK;ITPK1;LHPP;PLPP4;IP6K3;PLCD3
snRNA transcription from RNA polymerase II promoter (GO:0042795),0.7807461311261346,1.0062066913642247,0.436,1.0,71,20,SRRT;ZNF143;INTS13;ZC3H8;POLR2E;POLR2I;CCNT1;INTS6;POLR2K;RPRD1A;INTS3;INTS11;INTS1;POLR2H;NCBP2;RPRD2;SNAPC2;POLR2C;SNAPC4;NCBP1,SRRT;ZNF143;INTS13;ZC3H8;POLR2E;POLR2I
